Time Step,flow-time,q,pcm-avg-temp,nussult-number,nussult-number-nshadow,temp-uniformity-index,flux,htf-t-avg,flux-co
"(""Time","Step""","""flow-time""","""q""","""t-avg""","""nussult-number""","""nussult-number-nshadow""","""temp-unifprmity-index""","""flux""","""htf-t-avg"""
6276,627.6,0.6788157475346853,336.8189814585149,12.26956572392455,24.53913144784912,12.08957056946404,7.641039878858566,352.8160309251821,8.134050599295506e-06
6277,627.7,0.6788618576147357,336.8203717678311,12.26801423333855,24.53602846667711,12.08923991950768,7.639750591548745,352.8160648644012,-3.717637187961031e-05
6278,627.8,0.6789079669739451,336.8217617741031,12.26608533084745,24.5321706616949,12.088911698427,7.638980312888435,352.8160961810374,9.581880732412174e-06
6279,627.9,0.6789540732915198,336.8231510697695,12.26454545897862,24.52909091795725,12.08858590693086,7.637671490459671,352.8161299986476,-3.537637618400424e-05
6280,628,0.6790001695878707,336.8245402552409,12.26265203886054,24.52530407772108,12.08826254473296,7.636843934585562,352.8161611498165,8.971171888916274e-06
6281,628.1,0.6790462661739363,336.825929102804,12.26110139357047,24.52220278714094,12.08794161276743,7.635530948193912,352.8161948004407,-3.647298901388041e-05
6282,628.2,0.6790923638370708,336.8273170839885,12.25919262524164,24.51838525048329,12.08762311142646,7.63471046730969,352.8162257183884,9.053222537858119e-06
6283,628.3,0.679138455669279,336.8287046906682,12.25765506296496,24.51531012592993,12.08730704011786,7.633374193404698,352.8162589681402,-3.537261918218348e-05
6284,628.4,0.6791845419801618,336.830091760331,12.25576507652892,24.51153015305785,12.08699339792706,7.632513878101109,352.8162895007204,8.915019165556259e-06
6285,628.5,0.6792306233397434,336.8314786837782,12.25420852710461,24.50841705420923,12.08668218263282,7.631185074194605,352.8163222448177,-3.619246157882117e-05
6286,628.6,0.6792767029816072,336.8328652668717,12.25230410410348,24.50460820820696,12.08637339104301,7.630335299547591,352.8163523928342,8.346540633752397e-06
6287,628.7,0.6793227711997563,336.8342512755197,12.2507266217464,24.50145324349281,12.08606701855198,7.629028257248296,352.8163849115792,-3.433826622600833e-05
6288,628.8,0.6793688348434268,336.8356375451989,12.24883898254692,24.49767796509384,12.08576306125595,7.628151247617753,352.8164149357667,7.901445952640529e-06
6289,628.9,0.6794148987199886,336.8370233093272,12.24723923908821,24.49447847817641,12.08546151394525,7.626865586413075,352.8164473800977,-3.52870084334711e-05
6290,629,0.6794609560350671,336.8384083829602,12.24535235947057,24.49070471894115,12.08516236982605,7.625989974831981,352.816477387079,8.660614897237906e-06
6291,629.1,0.679507010732073,336.8397931638112,12.24374556024778,24.48749112049558,12.08486562123062,7.6247119590102,352.8165099039248,-3.617719939619235e-05
6292,629.2,0.6795530630743705,336.8411773272014,12.24186582361285,24.4837316472257,12.08457125958772,7.623825525602092,352.8165400360188,7.412334475986881e-06
6293,629.3000000000001,0.6795991088066063,336.8425613582325,12.24024830927576,24.48049661855152,12.08427927594211,7.622560150356845,352.8165726553332,-3.666868745622054e-05
6294,629.4,0.6796451496026554,336.8439451912928,12.23835238959664,24.47670477919328,12.08398966228524,7.62169784988401,352.8166027708726,6.292112539441064e-06
6295,629.5,0.6796911872003651,336.8453285017727,12.2367477050089,24.4734954100178,12.08370240678525,7.62042570832388,352.8166353410103,-3.581434483557189e-05
6296,629.6,0.6797372215172151,336.8467114878408,12.23486578865168,24.46973157730336,12.08341750043968,7.619542764980139,352.8166654515111,4.303735129163044e-06
6297,629.7,0.6797832449258264,336.8480943800785,12.23325548855176,24.46651097710352,12.08313492911584,7.618278148422635,352.8166979654176,-3.421033005057694e-05
6298,629.8000000000001,0.6798292651247185,336.8494770634656,12.23138208522841,24.46276417045682,12.08285468564973,7.617385044819574,352.8167278606157,4.709439448191688e-06
6299,629.9,0.6798752807939669,336.8508592325547,12.22977049877592,24.45954099755184,12.08257676120485,7.616122232193293,352.816759891837,-3.145104674828758e-05
6300,630,0.6799212898284676,336.8522412704996,12.22792238880264,24.45584477760529,12.08230114427544,7.615191294412556,352.8167892950737,6.129372387420062e-06
6301,630.1,0.6799672938798796,336.8536228890803,12.22628613344317,24.45257226688635,12.08202782169904,7.613952723091786,352.8168209404363,-2.866769676579395e-05
6302,630.2,0.6800132915825001,336.8550044306336,12.22442834594386,24.44885669188772,12.08175678021738,7.613036394048629,352.8168501526153,9.433615597131961e-06
6303,630.3000000000001,0.6800592796457156,336.8563857485469,12.22279938736338,24.44559877472677,12.08148800801325,7.611794446214633,352.8168816343174,-2.468549753498195e-05
6304,630.4,0.6801052597969547,336.8577671116691,12.22096866877026,24.44193733754053,12.08122149229507,7.610839374097362,352.8169107867637,8.880463207461275e-06
6305,630.5,0.680151233492239,336.8591481046476,12.21933882702752,24.43867765405505,12.08095721978165,7.609592753105373,352.8169421008518,-2.494933104735253e-05
6306,630.6,0.6801972004808704,336.8605290459999,12.21751206636729,24.43502413273459,12.08069517632147,7.608628013998413,352.816971163328,7.621810186542177e-06
6307,630.7,0.6802431597814635,336.8619100179665,12.21589135653029,24.43178271306059,12.08043535264274,7.607363909695773,352.8170024727934,-2.379306855804231e-05
6308,630.8000000000001,0.6802891146742299,336.8632903465191,12.21407645926395,24.42815291852791,12.08017773725636,7.606366169358934,352.8170316714825,4.577901266955564e-06
6309,630.9,0.6803350712911661,336.8646702771672,12.21241979996044,24.42483959992088,12.07992231727969,7.605135595088528,352.817063220728,-2.552447584314166e-05
6310,631,0.6803810220513031,336.8660496211797,12.21059746833168,24.42119493666336,12.07966907968565,7.604144056820317,352.8170927566055,2.249826849265446e-06
6311,631.1,0.680426965488843,336.8674287020452,12.20892782354731,24.41785564709463,12.07941801247246,7.602928470094414,352.817124437277,-2.571681791341263e-05
6312,631.2,0.6804729060563424,336.8688076383254,12.20712942846513,24.41425885693026,12.07916910665699,7.601900760216505,352.8171540139224,2.078194860644089e-07
6313,631.3000000000001,0.6805188423799724,336.8701862184913,12.20544310368369,24.41088620736738,12.07892235428668,7.600698505548959,352.8171856744341,-2.675891393089103e-05
6314,631.4,0.6805647773811873,336.8715641760418,12.20362733481216,24.40725466962433,12.07867747787569,7.599688992312547,352.8172152425698,7.860170114781795e-08
6315,631.5,0.6806107082003391,336.8729416478837,12.20195066308301,24.40390132616603,12.07843477057372,7.598473090203655,352.8172467165429,-2.588633694067255e-05
6316,631.6,0.6806566251193444,336.8743191462509,12.20014591436656,24.40029182873312,12.07819427252866,7.597438572179781,352.8172760818426,-1.904643879058199e-06
6317,631.7,0.680702524850179,336.8756972246719,12.19846476395089,24.39692952790178,12.07795595803003,7.596218048363562,352.817307405633,-2.746554073951302e-05
6318,631.8000000000001,0.6807484220230394,336.8770751227117,12.19663273252107,24.39326546504214,12.07771979583866,7.595213845491161,352.8173366801115,-1.997351510851786e-06
6319,631.9,0.6807943199283197,336.8784523903162,12.19495002382221,24.38990004764443,12.07748560062574,7.594000213686885,352.8173677671184,-2.670180285146984e-05
6320,632,0.6808402074421704,336.8798290708544,12.19312461226431,24.38624922452863,12.07725351008571,7.592985628035192,352.8173967528073,-1.726629538900681e-06
6321,632.1,0.6808860889215302,336.8812057483443,12.19142634738796,24.38285269477592,12.0770235580447,7.591786601127548,352.8174275201184,-2.693452014757014e-05
6322,632.2,0.6809319665208841,336.8825824033296,12.18960041842151,24.37920083684303,12.07679574067804,7.590781881422455,352.8174563161182,1.130233423296545e-06
6323,632.3000000000001,0.680977842205263,336.883958528143,12.18789403288986,24.37578806577973,12.07657004392886,7.589602763374065,352.8174870607376,-2.438217238154294e-05
6324,632.4,0.6810237156585106,336.8853339813625,12.18608393223943,24.37216786447886,12.07634645195714,7.588583557308104,352.8175157864092,1.141176157126722e-06
6325,632.5,0.6810695824376884,336.8867092435255,12.18436078113473,24.36872156226947,12.07612495160171,7.587428596610224,352.8175464793549,-2.51247672879984e-05
6326,632.6,0.6811154474668054,336.8880839457199,12.18254616787831,24.36509233575662,12.07590553630598,7.586424838658013,352.8175752985791,2.542048935794128e-07
6327,632.7,0.6811613066055026,336.8894583357143,12.1808396294375,24.361679258875,12.0756881978434,7.585260400706986,352.8176059431298,-2.394141132722183e-05
6328,632.8000000000001,0.6812071626899364,336.8908325275119,12.17904322048495,24.35808644096991,12.07547292818037,7.584232879865384,352.8176346738161,-9.939851812745815e-07
6329,632.9,0.6812530107386333,336.892206347224,12.17734591579955,24.35469183159911,12.07525972055603,7.583054864544257,352.8176653402911,-2.576185966240985e-05
6330,633,0.6812988511739535,336.8935798538492,12.17553441966976,24.35106883933952,12.07504856874369,7.582046441228771,352.8176941391852,-2.518189244682389e-06
6331,633.1,0.6813446863857118,336.8949530803176,12.17383615507544,24.34767231015088,12.07483946742082,7.580875480835104,352.8177247475966,-2.439769504647415e-05
6332,633.2,0.6813905187690755,336.8963258667502,12.17204372208512,24.34408744417024,12.07463241150993,7.579845578993767,352.8177535827566,-2.656667501987897e-06
6333,633.3000000000001,0.6814363453304203,336.8976982273122,12.17034335081325,24.34068670162651,12.0744273982003,7.578671200712217,352.8177843677958,-2.652636026656552e-05
6334,633.4,0.6814821686501418,336.899070483006,12.16853012514401,24.33706025028803,12.07422442684092,7.577672651260597,352.8178131386051,-9.584602906897999e-07
6335,633.5,0.6815279913594479,336.9004421116164,12.16683015202066,24.33366030404132,12.07402349697916,7.576513078540502,352.8178439937104,-2.261150525129096e-05
6336,633.6,0.6815738072339267,336.9018131546604,12.16501358759908,24.33002717519817,12.07382460799981,7.575523490617416,352.8178728585438,-5.050518065985443e-07
6337,633.7,0.6816196163289109,336.9031841702497,12.16331254199748,24.32662508399496,12.07362775675978,7.574369671476811,352.8179039587081,-2.447020262863475e-05
6338,633.8000000000001,0.6816654230003014,336.9045548601854,12.16148226518244,24.32296453036489,12.0734329438312,7.573405916757716,352.8179328943389,-3.624269590218887e-06
6339,633.9,0.6817112195165519,336.9059255293959,12.1598020218947,24.31960404378941,12.0732401674397,7.572240377946504,352.8179640646234,-2.378652662127223e-05
6340,634,0.681757014787254,336.9072958255857,12.15798301995365,24.31596603990731,12.07304942611531,7.57126341184108,352.8179929735937,-4.436047237099672e-06
6341,634.1,0.6818028029812683,336.9086657982471,12.15630991626343,24.31261983252686,12.07286071746246,7.570088368064187,352.8180241147077,-2.50073318577293e-05
6342,634.2,0.6818485799503518,336.9100357217678,12.15448839133414,24.30897678266828,12.07267403843589,7.569119441414959,352.8180529899002,-4.16962153959588e-06
6343,634.3000000000001,0.6818943459910072,336.9114053862954,12.15282020058152,24.30564040116305,12.07248938510922,7.567945239202576,352.8180841248888,-2.258099542284953e-05
6344,634.4,0.6819401042585893,336.9127754043025,12.1510293828995,24.302058765799,12.07230675243438,7.56693860636434,352.8181129276245,-2.119087842977763e-06
6345,634.5,0.6819858604589725,336.914145154835,12.1493497857293,24.2986995714586,12.07212613343755,7.565770206707324,352.8181439813962,-2.200189478784864e-05
6346,634.6,0.6820316128606162,336.9155143114547,12.14755269603611,24.29510539207222,12.07194751895742,7.564775235290768,352.8181727644447,9.30485241745771e-07
6347,634.7,0.6820773580285538,336.916883457484,12.14587363000259,24.29174726000518,12.07177089887944,7.563608578917187,352.8182036938571,-1.838897598016587e-05
6348,634.8000000000001,0.6821230967232369,336.9182520578275,12.14410050922327,24.28820101844654,12.0715962623262,7.562582282790419,352.818232551723,3.168169816269994e-06
6349,634.9,0.6821688263549749,336.919620705654,12.14242149169542,24.28484298339084,12.07142359760201,7.561406470966837,352.8182634666523,-1.822516590443968e-05
6350,635,0.6822145479439083,336.9209892339073,12.14062792338092,24.28125584676183,12.07125289244593,7.560402692890195,352.8182922800988,4.206104472714856e-06
6351,635.1,0.6822602662591069,336.9223576898813,12.13896358195408,24.27792716390816,12.07108413237963,7.559209226841295,352.8183230490193,-1.603487019785632e-05
6352,635.2,0.6823059805394506,336.9237256649586,12.13719010162481,24.27438020324962,12.07091730190436,7.558172684991256,352.8183516331429,3.292037822788529e-06
6353,635.3000000000001,0.6823516853997842,336.9250936624349,12.13552767290337,24.27105534580674,12.07075238560036,7.556966089629759,352.8183823206915,-1.704650482103887e-05
6354,635.4,0.6823973868017212,336.9264612589183,12.13374007727761,24.26748015455522,12.07058936768381,7.555940288909142,352.8184106857931,3.363670705525124e-06
6355,635.5,0.6824430865408687,336.9278282653367,12.13207922764028,24.26415845528057,12.07042823147281,7.55472507651683,352.8184410935444,-1.677110579656471e-05
6356,635.6,0.6824887789513931,336.929194828653,12.13030298285445,24.2606059657089,12.07026896018663,7.553677478900946,352.8184691636116,3.177458365755115e-06
6357,635.7,0.682534464963352,336.9305611659569,12.1286273197561,24.2572546395122,12.07011153685531,7.552472139672555,352.8184995038286,-1.882111974982337e-05
6358,635.8000000000001,0.6825801431188967,336.9319274107248,12.12682591694791,24.25365183389582,12.06995594393265,7.551455861138285,352.8185276346674,2.56074170579268e-06
6359,635.9,0.6826258075544417,336.9332941493502,12.12515151855325,24.25030303710649,12.06980216415708,7.550254072953384,352.8185579347217,-1.809117068596322e-05
6360,636,0.6826714699202842,336.9346605192061,12.12335589794179,24.24671179588358,12.0696501796878,7.549231484187699,352.8185859313978,3.726812862758777e-06
6361,636.1,0.6827171260496424,336.9360265229346,12.12168828920276,24.24337657840552,12.06949997395066,7.548020817765106,352.8186160444822,-1.632143248642137e-05
6362,636.2,0.682762783241864,336.9373919792997,12.11987320051436,24.23974640102871,12.06935152810322,7.547027020463407,352.8186438802201,7.704001490083101e-06
6363,636.3000000000001,0.6828084354019764,336.9387569724788,12.11820965192565,24.23641930385131,12.06920482354066,7.545813430502479,352.8186738837099,-1.363721296154807e-05
6364,636.4,0.682854082587645,336.9401216782013,12.11640610011834,24.23281220023668,12.06905984238836,7.544801409251674,352.818701710555,8.032577518690687e-06
6365,636.5,0.6828997226941147,336.9414860936677,12.11473328591703,24.22946657183407,12.06891656752732,7.543591711313338,352.8187316471113,-1.524727517754343e-05
6366,636.6,0.6829453587609293,336.9428502230359,12.11292136942931,24.22584273885862,12.06877498250738,7.542594503208688,352.8187595401623,8.940534526047372e-06
6367,636.7,0.6829909917770279,336.9442139208163,12.11123981426203,24.22247962852406,12.0686350715274,7.541398044505143,352.8187896977342,-1.497397487781882e-05
6368,636.8000000000001,0.6830366205420972,336.9455773335479,12.10943662642106,24.21887325284212,12.06849681918755,7.540392728823804,352.8188178542433,7.658678109478956e-06
6369,636.9,0.6830822456991987,336.9469403334719,12.10774764905164,24.21549529810328,12.06836020230742,7.539201900859817,352.8188480781494,-1.868612720645757e-05
6370,637,0.6831278719198776,336.9483026530053,12.10593571997747,24.21187143995494,12.06822521015063,7.538210490933817,352.8188761657366,4.902991887156816e-06
6371,637.1,0.683173492812389,336.9496644206346,12.10425267059836,24.20850534119673,12.0680918279733,7.537023247319498,352.8189063098861,-1.801031127612873e-05
6372,637.2,0.6832191049562101,336.951026067517,12.10243374923469,24.20486749846939,12.06796004015361,7.536045144333918,352.8189344447541,3.400998221714246e-06
6373,637.3000000000001,0.6832647156314809,336.9523873704681,12.10075477388909,24.20150954777818,12.06782983028826,7.534863186251721,352.8189647830052,-1.965923229541033e-05
6374,637.4,0.6833103204661016,336.9537481499513,12.09892444496514,24.19784888993028,12.06770118200937,7.533912786523815,352.8189930351158,1.03028718356768e-06
6375,637.5,0.6833559212944373,336.9551087311649,12.09726480881475,24.1945296176295,12.06757408124739,7.532721316036993,352.8190238825779,-2.144672086945576e-05
6376,637.6,0.6834015165045988,336.95646896741,12.0954314415274,24.1908628830548,12.06744851494989,7.531784548541721,352.8190521575833,-7.549502134551744e-07
6377,637.7,0.6834471092457628,336.9578286339416,12.09377551497041,24.18755102994082,12.06732446859577,7.530597653640577,352.8190828004865,-2.560348881708308e-05
6378,637.8000000000001,0.6834927014793959,336.9591879250148,12.09194828207118,24.18389656414236,12.06720192645624,7.529664252297811,352.8191110895892,-1.77416573166056e-06
6379,637.9,0.6835382894575828,336.9605463535323,12.0902927413744,24.18058548274881,12.0670808729243,7.52848898945958,352.8191416814742,-2.531102374625505e-05
6380,638,0.6835838700868246,336.9619049073634,12.08847699037095,24.1769539807419,12.06696129323231,7.527547309035494,352.8191698229917,-2.437746879024871e-06
6381,638.1,0.6836294421868297,336.9632633251651,12.08681370074088,24.17362740148176,12.06684317491605,7.526385585981808,352.8192005844471,-2.800729237595334e-05
6382,638.2,0.683675006990872,336.9646214969801,12.08497746534079,24.16995493068158,12.06672650575389,7.525486696291614,352.8192289776424,-2.276121521482821e-06
6383,638.3000000000001,0.6837205642427163,336.9659794179977,12.08332213296223,24.16664426592447,12.0666112731198,7.5243368546993,352.8192600620596,-2.583999258209957e-05
6384,638.4,0.6837661062937523,336.9673377015791,12.0815052114859,24.16301042297179,12.06649746280391,7.523427383385567,352.8192888102575,-2.557376870271355e-06
6385,638.5,0.6838116486627245,336.9686959687475,12.07985574317564,24.15971148635129,12.06638506184772,7.522279697962789,352.8193201872962,-2.755078409677481e-05
6386,638.6,0.6838571889721325,336.9700532755561,12.07802668090764,24.15605336181529,12.06627405708613,7.521399659339404,352.819349184649,-1.977882682524523e-06
6387,638.7,0.6839027220905622,336.9714103501739,12.07639716452632,24.15279432905264,12.06616443563831,7.520238538081021,352.8193807103602,-2.748478962821821e-05
6388,638.8000000000001,0.6839482519562406,336.9727672686815,12.07460062106573,24.14920124213146,12.06605618479128,7.519321698938143,352.8194100084993,-1.689636063062494e-06
6389,638.9,0.6839937803324722,336.9741237491693,12.07295487691346,24.14590975382692,12.06594929462736,7.518174896575953,352.8194417213832,-2.919211480012507e-05
6390,639,0.6840393087155969,336.9754797882971,12.07115586938209,24.1423117387642,12.065843755857,7.517265210073564,352.8194710978798,-1.764500026979476e-06
6391,639.1,0.6840848344068894,336.9768349952225,12.06951438632752,24.13902877265505,12.06573956041097,7.516121198252773,352.8195027124106,-2.773708935333019e-05
6392,639.2,0.6841303527309072,336.9781901811465,12.06773310228402,24.13546620456804,12.06563670042799,7.515191364840254,352.819531916292,-1.545681049819336e-06
6393,639.3000000000001,0.6841758637030942,336.9795450411008,12.06609892486375,24.13219784972751,12.06553516706794,7.514037739298352,352.8195635111123,-2.81865019520211e-05
6394,639.4,0.684221368041054,336.9808995663531,12.06430076669444,24.12860153338889,12.06543495233238,7.513127789927646,352.8195926157911,-2.092524401753337e-06
6395,639.5,0.6842668637825835,336.9822542532335,12.06268357933383,24.12536715866767,12.06533604775243,7.511960201206652,352.8196241575515,-2.803832995734723e-05
6396,639.6,0.6843123561128569,336.9836087023193,12.06089218752799,24.12178437505598,12.06523844520344,7.511039200869156,352.8196531410456,-3.723352103968125e-06
6397,639.7,0.6843578475778473,336.9849625472858,12.05927321819274,24.11854643638548,12.06514213687246,7.509868217484931,352.8196845572929,-3.030290504746347e-05
6398,639.8000000000001,0.6844033321387443,336.986315832756,12.05747411147873,24.11494822295746,12.06504711520758,7.508957867586847,352.8197132865599,-4.021544847354619e-06
6399,639.9,0.6844488037681024,336.9876693570056,12.05587233910719,24.11174467821438,12.06495337272622,7.507767152667391,352.8197446244014,-2.962027353614616e-05
6400,640,0.6844942678769375,336.989022971408,12.05407337538654,24.10814675077309,12.06486090223644,7.506853270406796,352.8197733917905,-1.733924627878025e-06
6401,640.1,0.6845397290382321,336.9903762619105,12.0524536589299,24.1049073178598,12.06476969658485,7.505682722299742,352.8198046095254,-3.005145192602754e-05
6402,640.2,0.6845851879597613,336.9917293021115,12.05064933380478,24.10129866760957,12.06467974911985,7.50478492387905,352.819833317594,1.718141532158768e-06
6403,640.3000000000001,0.6846306413825156,336.9930817452082,12.04903327680702,24.09806655361405,12.06459105424338,7.503618911421768,352.8198644319135,-2.708725491995523e-05
6404,640.4,0.684676084858642,336.9944341156867,12.04725006593478,24.09450013186956,12.06450360728384,7.502700622564151,352.8198931618397,5.250942018086846e-06
6405,640.5,0.6847215243372798,336.9957862319463,12.04563334796705,24.09126669593411,12.06441740331032,7.501534275978551,352.8199244520151,-2.448350176287306e-05
6406,640.6,0.6847669577738433,336.9971382981382,12.04383914656705,24.08767829313411,12.06433243837266,7.500633267301963,352.8199534716562,7.388315936829315e-06
6407,640.7,0.6848173789648556,336.9984908812008,12.04043327334699,24.08086654669399,12.06424713608019,7.498515443023951,352.8199828345228,-5.800570299641095e-06
6408,640.8000000000001,0.6848633040627976,336.9999204945661,12.04027739684197,24.08055479368394,12.06412902330903,7.498750164542276,352.8200123877096,8.730145117041843e-06
6409,640.9,0.6849091313142682,337.0012772182505,12.03870360829333,24.07740721658667,12.06404239676273,7.497547221336554,352.8200439563919,-4.621108725899603e-06
6410,641,0.684954667769149,337.0026299096456,12.03694398998801,24.07388797997602,12.06395894073681,7.496572735109951,352.8200743581073,-1.562510524610872e-05
6411,641.1,0.6850001111454632,337.0039813010408,12.03539041864492,24.07078083728984,12.06387727602113,7.495378416081811,352.8201064906821,-1.315412727009857e-05
6412,641.2,0.6850455225845978,337.0053321028336,12.03361029407274,24.06722058814547,12.06379707615607,7.494437947926277,352.8201368914778,-2.069552834882415e-05
6413,641.3000000000001,0.6850909182521272,337.0066823832806,12.03205502001824,24.06411004003648,12.06371833209197,7.493258803096637,352.8201688570317,-5.098881976195457e-06
6414,641.4,0.6851363098744796,337.0080324315389,12.03029783314666,24.06059566629332,12.06364109008132,7.492243729583793,352.8201991966775,-3.688280018643297e-05
6415,641.5,0.6851816925222149,337.0093820897758,12.02874462499176,24.05748924998352,12.06356535661857,7.49106371188767,352.8202309889689,1.299741884785988e-06
6416,641.6,0.6852270698366318,337.0107315814006,12.02694906647441,24.05389813294883,12.06349109934962,7.490052915261112,352.8202611623663,-4.817623150721317e-05
6417,641.7,0.6852724409852624,337.0120806214721,12.02539586578336,24.05079173156673,12.06341827085193,7.488888387441165,352.8202926784116,1.126031464693256e-05
6418,641.8000000000001,0.685317805967388,337.0134296950742,12.02359228465476,24.04718456930952,12.06334682449019,7.487863568092049,352.8203228715168,-5.243909877883368e-05
6419,641.9,0.6853631669177442,337.0147782374493,12.0220259307811,24.04405186156221,12.06327672132311,7.486701062101467,352.820354518905,6.97197315346898e-06
6420,642,0.6854085284844943,337.0161264797509,12.02017235525943,24.04034471051887,12.06320793026227,7.485750328252493,352.8203843911656,-4.931031341115499e-05
6421,642.1,0.6854538886776691,337.0174740366803,12.01860238332326,24.03720476664653,12.06314042584015,7.484606069433896,352.8204160743197,8.247957454798893e-06
6422,642.2,0.6854992489727716,337.0188209671091,12.01677696170252,24.03355392340504,12.0630741865588,7.483625856874689,352.8204457349972,-5.21997826998799e-05
6423,642.3000000000001,0.6855446046396489,337.020167333098,12.01518949488752,24.03037898977505,12.06300919477064,7.482518289677815,352.8204771992762,1.2705826321735e-05
6424,642.4,0.685589958104022,337.0215132969976,12.0133553586392,24.02671071727841,12.06294543529423,7.481554825725496,352.8205063592036,-5.117927832465341e-05
6425,642.5,0.6856353077954158,337.0228587888142,12.01180071036434,24.02360142072869,12.06288289449759,7.480421515516109,352.8205375000823,1.819242921641262e-05
6426,642.6,0.6856806562070642,337.0242038388928,12.00999157574886,24.01998315149773,12.06282155958287,7.47941686333413,352.8205663577094,-5.168110545028526e-05
6427,642.7,0.6857260025852899,337.0255483066596,12.0084415374768,24.0168830749536,12.06276141976017,7.478266609987957,352.8205970493096,1.785233552187293e-05
6428,642.8000000000001,0.6857713429609099,337.0268924033521,12.00661833136437,24.01323666272874,12.0627024642571,7.477275422980801,352.8206254941409,-5.163571921684706e-05
6429,642.9,0.6858166820316759,337.028236108457,12.00507922993013,24.01015845986027,12.06264468383282,7.476109083922486,352.8206559014677,1.834178672233122e-05
6430,643,0.6858620130994778,337.0295792274167,12.00328363482926,24.00656726965853,12.06258806949626,7.475075604090438,352.8206842513702,-5.030591975341281e-05
6431,643.1,0.6859073337913117,337.0309224763905,12.00172938766773,24.00345877533546,12.06253261394356,7.47390875667785,352.8207145027407,1.707425545305341e-05
6432,643.2,0.6859526468600572,337.0322658116104,11.99991690741943,23.99983381483886,12.06247830876416,7.472891557541397,352.8207424876448,-4.862707957542511e-05
6433,643.3000000000001,0.6860029338525039,337.033609760182,11.99649459844128,23.99298919688257,12.06242371925494,7.470789660412253,352.8207705200087,1.067044247626825e-05
6434,643.4,0.686048743715798,337.0350303106904,11.99642501724761,23.99285003449523,12.06233608628811,7.47089444714218,352.8207974905575,1.358114589411485e-05
6435,643.5,0.6860994782884485,337.0363791391457,11.99305165121135,23.98610330242271,12.06227860411359,7.468635121119063,352.8208247048045,8.571319997763283e-06
6436,643.6,0.6861454028524072,337.0378013893045,11.99310362085382,23.98620724170765,12.0621896802542,7.468543634540158,352.8208511914532,6.000416323814761e-07
6437,643.7,0.686196206122752,337.039151185834,11.98975619086736,23.97951238173473,12.0621302654577,7.466213693131,352.8208777765396,5.607326807322011e-06
6438,643.8000000000001,0.6862421295583973,337.0405745574651,11.98981320650429,23.97962641300858,12.06203872218208,7.46609956021824,352.8209034720954,2.574214427397692e-06
6439,643.9,0.6862929231181828,337.0419244352258,11.98637803573821,23.97275607147642,12.06197655002683,7.463831309822057,352.8209289290949,3.602954768311406e-06
6440,644,0.686338838595154,337.0433476856446,11.98633477581727,23.97266955163455,12.06188212785163,7.463861378551954,352.8209557378167,-1.030435786475437e-06
6441,644.1,0.686389629392376,337.0446965293272,11.9827786318849,23.96555726376981,12.06181810415992,7.461806251694176,352.8209799895646,1.079848489204949e-05
6442,644.2,0.68643553265521,337.0461188847956,11.9827340900304,23.96546818006081,12.06172225329863,7.461810371926981,352.8210046255696,-1.226956344435592e-05
6443,644.3000000000001,0.6864863019728984,337.0474676783485,11.97945653752015,23.9589130750403,12.06165721543452,7.45944520960547,352.821026705867,1.201716617149629e-05
6444,644.4,0.6865321868348992,337.0488898736706,11.97945304372443,23.95890608744886,12.0615605209353,7.459392881827783,352.8210491793394,-6.759825556201804e-06
6445,644.5,0.6865828885229548,337.050238435997,11.97610102636637,23.95220205273274,12.06149607940574,7.45701825150639,352.8210695512206,2.042593045015195e-05
6446,644.6,0.6866287616612153,337.0516595016721,11.97612435475109,23.95224870950218,12.06140086552869,7.456934682525046,352.821090851207,-6.781322483995211e-06
6447,644.7,0.6866794555262217,337.0530069741479,11.97258889612722,23.94517779225445,12.06133785074428,7.45479862643985,352.8211107052329,1.958478477526171e-05
6448,644.8000000000001,0.6867253099743629,337.0544271347142,11.97260481956482,23.94520963912964,12.06124413634385,7.45473333208882,352.8211321984899,-5.729594573011809e-06
6449,644.9,0.68677095966122,337.0557737106147,11.97087808246496,23.94175616492992,12.06118354237869,7.453639356535193,352.8211530026016,-2.65781722461611e-05
6450,645,0.6868162951441211,337.0571153823016,11.96939212573673,23.93878425147347,12.06112676200221,7.452290551627425,352.8211773937472,-3.637456773741832e-05
6451,645.1,0.6868615211721968,337.0584555592703,11.96746357436738,23.93492714873477,12.06107225871611,7.451525938435617,352.8212003211314,-1.402429582419984e-05
6452,645.2,0.6869067123425626,337.0597955142808,11.96594810155216,23.93189620310432,12.0610196503967,7.450258517621277,352.8212266160843,-3.129798863010791e-05
6453,645.3000000000001,0.6869518936245983,337.061134797119,11.96399917578252,23.92799835156504,12.06096878949454,7.449568912693748,352.8212506098397,-8.910545687079718e-06
6454,645.4,0.6869970650088033,337.0624736851182,11.96255298411204,23.92510596822408,12.06091958914859,7.448226120212667,352.8212780875983,-3.744014532003348e-05
6455,645.5,0.6870422307651219,337.0638127698908,11.9605434699316,23.92108693986319,12.06087201344781,7.447641305985918,352.821302768021,-2.718186831174307e-07
6456,645.6,0.6870873967334498,337.0651509988213,11.95919204372866,23.91838408745732,12.06082602610775,7.44616162308767,352.8213306715866,-5.46781725843104e-05
6457,645.7,0.6871325660429729,337.0664885130094,11.95714096739228,23.91428193478455,12.06078159137421,7.445670047482677,352.8213555290701,1.257644987084916e-05
