Time Step,flow-time,area-q,pcm-avg-temp,temp-uniformity-index,heat-storage-rate,heat-storage-rate-comb,heat-storage-rate-shadows,htf-avg-temp,temp-uniformity-1,temp-uniformity-2,temp-uniformity-3,temp-uniformity-4,temp-uniformity-5,temp-uniformity-6,temp-uniformity-index-cum1,temp-uniformity-index-cum2,temp-uniformity-index-cum3,temp-uniformity-index-cum4,temp-uniformity-index-cum5,temp-uniformity-index-cum6,Temp Response,heat-storage-rate-avg,temp-uniformity-index-cum,heat-storage-rate-avg-cum,latent-heat,sensible-heat,%_latent,%_sensible,total_%_latent,metal-area-q,enhamnt,enhamnt-%,enhmnt-cum,enhamnt-cum-avg
585.0,58.5,0.1093511854833279,310.8205847424653,3.649295012665331,130.9202089103662,0.01039989422770393,-130.9098090161385,350.0043357019424,0.1016826994392959,4.289430584671072,0.360946156524204,1.68281388614536,3.821848009526232,4.345538813688945,0.016885249359079,2.0102104647149672,0.0829586508788169,0.5566129734670575,1.6614091121750305,2.079116493971841,0.11198767335372395,225.42536991873914,1.6308411100878017,13187.38414024624,4983.524890368098,8203.859249878144,37.7900942095029,62.20990579049711,10.935067920328983,0.3175179922535083,0.2081668067701804,190.36538639255843,30483.637412844488,52.10878190229827
586.0,58.6,0.109482861386377,310.8317835098007,3.655167645752436,130.8074669163518,0.0104268884219465,-130.7970400279298,350.0069527813125,0.1024607962832512,4.295258742723215,0.3627581164888189,1.687180656978507,3.827827597994705,4.351265486431403,0.017031282715604893,2.01410986450679,0.08343612436961896,0.5585422698553023,1.665106072048443,2.082993881330987,0.11189591107495289,225.26390592044157,1.634295592230574,13200.464886937876,4989.525832538102,8210.939054399774,37.79810692482003,62.20189307517997,10.948235449669868,0.318240280240738,0.20875741885436103,190.67588863761355,30674.3133014821,52.34524454177833
587.0,58.7,0.1096144217578346,310.8429731009082,3.661034424484503,130.6948914490008,0.0104567275201326,-130.6844347214807,350.0095653040606,0.1032424600912106,4.301077919122847,0.3645741247096455,1.691543815625371,3.833796271849382,4.356985416195206,0.01717815013873199,2.018005891857073,0.08391506474498528,0.5604724258106176,1.6688006039050032,2.0868678021740266,0.11180748130641405,225.10280027398255,1.6377482989294734,13213.534376082776,4995.521509519995,8218.012866562782,37.80609613853325,62.19390386146675,10.961391425905097,0.3189624096481906,0.20934798789035602,190.98580691586145,30865.29910839796,52.58142948619755
588.0,58.8,0.1097458633648201,310.8541538490388,3.666895346332672,130.5825369320075,0.01042315083562251,-130.5721137811719,350.0121732469508,0.1040276934784556,4.30688811707992,0.3663941734972392,1.69590335352393,3.839754012671245,4.362698631457112,0.017325853443731522,2.0218985487026906,0.08439547139252312,0.5624034307897219,1.6724927015389595,2.090738262768045,0.11170299614377655,224.9420515268023,1.6411992292822,13226.592629775976,5001.511773979835,8225.08085579614,37.81406076361897,62.18593923638104,10.9745355257481,0.3196843288698903,0.20993846550507017,191.29510586397882,31056.59421426194,52.81733709908493
589.0,58.90000000000001,0.109877206925128,310.8653241486532,3.672750407747853,130.4707342676716,0.01051637055674348,-130.4602178971149,350.0147765618329,0.1048164980620553,4.312689338371189,0.3682182555169209,1.700259262480714,3.845700801479548,4.368405158513487,0.017474394436292343,2.025787836970379,0.08487734369154588,0.5643352743070241,1.6761823587544782,2.094605269382214,0.11161814567003603,224.7816587980092,1.6446483823865559,13239.639703202743,5007.497570101668,8232.142133101075,37.82200786695371,62.17799213304629,10.987669820968737,0.320406073680639,0.21052886675551102,191.60376628336448,31248.197980545305,53.05296770890544
590.0,59.0,0.1100084265236623,310.8764859632202,3.678599604821504,130.3590819354442,0.01065523725911532,-130.3484266981851,350.0173752527498,0.1056088764953945,4.318481584219271,0.3700463628960503,1.704611534729944,3.851636619068093,4.374105022952101,0.017623774914358615,2.0296737585758855,0.08536068101223147,0.5662679459348596,1.6798695693651793,2.09846882828657,0.11153984795214456,224.62162053214047,1.6480957573398354,13252.67561139629,5013.4777168418195,8239.197894554469,37.82992856575024,62.17007143424976,11.000791720069406,0.3211276510714846,0.2111192245478223,191.9118664081715,31440.109846953477,53.28832177449742
591.0,59.1,0.1101395149646737,310.8876399480154,3.684442935170393,130.2474988443425,0.01068938850068957,-130.2368094558418,350.0199693121711,0.1064048307193713,4.324264857756338,0.3718784881576464,1.708960162787414,3.857561446204472,4.379798254712327,0.017773996666989773,2.0335563154272904,0.08584548271636923,0.5682014353034764,1.6835543271940108,2.1023289457593717,0.1114477538698111,224.46193504705113,1.65154135324141,13265.700361280724,5019.451886264239,8246.248475016484,37.83782046604014,62.16217953395985,11.01390050347851,0.3218490399966756,0.21170952503200188,192.21940926460942,31632.329256218087,53.52339975671419
592.0,59.2,0.1102704897317078,310.8987847234024,3.690280398135439,130.1362594994511,0.01072651746719888,-130.1255329819839,350.0225587436619,0.1072043630740006,4.330039164381075,0.3737146236858448,1.713305139544433,3.863475263899027,4.385484888574958,0.01792506147510972,2.0374355094289016,0.08633174815719605,0.5701357321011808,1.6872366260735798,2.1061856280952087,0.11136001862894318,224.30260113565316,1.6549851691956228,13278.713987230667,5025.420875156675,8253.293112073992,37.8456895749793,62.1543104250207,11.026997919542515,0.3225702594377099,0.2122997697060021,192.52636877058887,31824.855624988675,53.758202069237626
593.0,59.3,0.1104013448497228,310.9099207252653,3.696111991250282,130.0252538143226,0.01071594468367998,-130.0145378696389,350.0251435809032,0.1080074747335307,4.335804507008056,0.3755547620013336,1.717646458216326,3.869378053541597,4.391164953286583,0.01807697110960959,2.041311342477096,0.08681947667969882,0.5720708260743935,1.6909164598467132,2.1100388815946878,0.11127702343515011,224.1436174133575,1.6584272043086998,13291.7165126121,5031.3844112150855,8260.332101397014,37.85353386404954,62.14646613595046,11.040083370760003,0.3232913133228139,0.2128899684730911,192.83276735702339,32017.6883923457,53.99272916078533
594.0,59.40000000000001,0.1105320769021429,310.9210484276088,3.701937712726061,129.9144154335826,0.01074877251911843,-129.9036666610635,350.0277237977579,0.1088141682897898,4.341560889392519,0.3773988954696369,1.721984112418477,3.875269797093364,4.396838478847128,0.018229727333818647,2.045183816461802,0.08730866762042262,0.5740067070278347,1.6945938223673302,2.113888712566493,0.1111844010540608,223.98498239318954,1.6618674576898738,13304.70795415546,5037.342338733884,8267.365615421575,37.86135220773915,62.13864779226085,11.053156515474978,0.3240121913809572,0.21348011447881432,193.1386077797255,32210.827000125424,54.22698148169263
595.0,59.5,0.1106626979838651,310.9321668677142,3.707757561799282,129.8035300197076,0.0106804238331204,-129.7928495958744,350.0302994571497,0.109624445708263,4.347308316610235,0.3792470165934639,1.726318096009442,3.881150477342574,4.402505496978197,0.018383331902515194,2.0490529332687744,0.08779932030777227,0.5759433648244424,1.6982687075017424,2.1177351273302105,0.11108403554658253,223.82669423794,1.665305928453083,13317.68830715743,5043.2952089208175,8274.393098236613,37.86914885378688,62.13085114621312,11.066218563171546,0.324732924738647,0.2140702267547819,193.4438890925955,32404.27088921802,54.46095947767734
596.0,59.6,0.1107932179459502,310.9432752712689,3.713571539215542,129.6930375068714,0.01060073637045633,-129.682436770501,350.0328705513213,0.1104383087456256,4.353046795719133,0.3810991175901496,1.730648403285362,3.887020078036295,4.408166042492327,0.018537786561647927,2.0529186947829525,0.08829143406160175,0.5778807893856185,1.701941109130156,2.121578132221422,0.11099189585706881,223.66875186087444,1.668742615719463,13330.657610908116,5049.24347072398,8281.414140184137,37.8769271411811,62.12307285881891,11.079270498951217,0.3254535164126733,0.21466029846672308,193.7485907950104,32598.01948001303,54.69466355706884
597.0,59.7,0.1109236261898619,310.9543744608546,3.719379648821848,129.5828436531029,0.01056826991989634,-129.572275383183,350.0354370735397,0.111255758695187,4.358776337883044,0.3829551910263345,1.734975028856954,3.89287858406336,4.413820157651942,0.018693093047633755,2.056781102895348,0.08878500819387099,0.5798189706912658,1.7056110211484696,2.125417733604053,0.11091008072526165,223.5111540246805,1.6721775186224819,13343.615895273426,5055.186641130141,8288.429254143284,37.884683438173525,62.115316561826475,11.092311262965271,0.3261739106818978,0.21525028449203593,194.05269362868088,32792.07217364171,54.9280940932022
598.0,59.8,0.1110539107395648,310.9654654689271,3.725181895282637,129.4728879191426,0.010544353020844,-129.4623435661218,350.0379989849467,0.1120767982210441,4.364496955352527,0.3848152293565422,1.739297967570185,3.898725981570374,4.419467885355793,0.018849253089729758,2.0606401595048083,0.08928004200852428,0.581757898779692,1.7092784374702454,2.129253937871196,0.11081177946778098,223.35389939908595,1.6756106363092045,13356.56318406534,5061.124174348505,8295.439009716836,37.89241367409943,62.10758632590058,11.105339657615716,0.3268940940202855,0.21584018328072072,194.35622018471074,32986.42839382642,55.16125149469301
599.0,59.90000000000001,0.1111840943700071,310.9765466468739,3.730978283870677,129.3630763604098,0.01043891869205904,-129.3526374417177,350.0405562710798,0.1129014286009095,4.370208661105039,0.3866792249078283,1.743617214699367,3.904562256759283,4.425109270235507,0.019006268407778474,2.0644958665191657,0.0897765348013445,0.5836975637478383,1.7129433520266546,2.1330867514477645,0.110718722021943,223.1969865058661,1.6790419679411936,13369.499491701381,5067.057108314974,8302.442383386406,37.90012566633599,62.099874333664005,11.118357960386824,0.3276141076295433,0.2164300132595362,194.65915020118211,33181.0875440276,55.394136133602004
600.0,60.0,0.111314170910144,310.9876185190761,3.736768881532063,129.2536586253581,0.01042674582774339,-129.2432318795304,350.0431088826342,0.1137296513751495,4.375911555330653,0.3885471702768613,1.747932765700332,3.910387520136813,4.430744359392368,0.01916414071272409,2.068348226000518,0.09027448586047035,0.5856379557510926,1.7166057589735049,2.1369161807943384,0.11062579669044226,223.04041429273192,1.6824715127971783,13382.424857563916,5072.985161792951,8309.439695770965,37.90781727368068,62.09218272631932,11.131365554176975,0.3283339582885154,0.2170197873783714,194.96150903693658,33376.04905306453,55.626748421774224
601.0,60.1,0.1114441407097575,310.9986810987451,3.742553681315008,129.1445128434255,0.01041257165031073,-129.1341002717752,350.0456567531073,0.114561468527382,4.381605633508337,0.3904190578210561,1.752244616440633,3.916201730265525,4.43637320126212,0.019322871707424024,2.0721972399897157,0.090773894466062,0.5875790650034878,1.7202656524365532,2.1407422324090937,0.1105381486229362,222.88418151161827,1.6858992701491216,13395.339308848259,5078.90835072325,8316.430958125009,37.915488616017285,62.08451138398272,11.144362473964202,0.3290536330307937,0.2176094923210362,195.26328700202666,33571.31234006656,55.85908875219061
602.0,60.2,0.1115739983945352,311.0097349136074,3.748332665566844,129.0354826935863,0.01033052742417961,-129.0251521661621,350.0481998157412,0.1153968813330234,4.387290875747044,0.3922948800545296,1.756552763049416,3.922004820724871,4.44199584869152,0.019482463085539636,2.076042910481007,0.09127475989062757,0.5895208817776504,1.7239230264702547,2.1445649128348117,0.11044486919104202,222.72828666308334,1.6893252392445,13408.242857117617,5084.826430179224,8323.416426938393,37.92313791124391,62.07686208875609,11.15734818231976,0.3297731079758321,0.2181991095812969,195.56447982595927,33766.87681989252,56.091157508127104
603.0,60.3,0.1117037499831355,311.0207794005265,3.754105812702751,128.9267305063979,0.01025289633989068,-128.9164776100581,350.0507380015406,0.1162358918865508,4.392967256560877,0.3941746294236236,1.760857201938938,3.927796718477661,4.447612352573602,0.01964291653297083,2.0798852394131466,0.09177708139897416,0.5914633964047836,1.7275778750473811,2.148384228655274,0.11034516120503213,222.57272852683673,1.6927494192999861,13421.135530168256,5090.739674452675,8330.395855715582,37.93076720676595,62.06923279323405,11.170323281106695,0.3304924102041628,0.21878866022102733,195.86509875815182,33962.74191865067,56.32295508897291
604.0,60.40000000000001,0.1118334054728153,311.031813916647,3.759873099704908,128.8184216271415,0.01021505942930645,-128.8082065677122,350.0532712373298,0.1170785009586723,4.398634748325496,0.3960582983460006,1.76515792982576,3.933577347925102,4.45322276330341,0.019804233725728617,2.0837242286663127,0.0922808582482242,0.5934065992746859,1.731230192055457,2.1522001864940954,0.11025593741464945,222.41750616442,1.6961718094993319,13434.017372330969,5096.648539154381,8337.368833176588,37.93837984497149,62.06162015502851,11.183288770046076,0.3312115394101718,0.2193781339373565,196.16511990300017,34158.90703855367,56.55448185191005
605.0,60.5,0.1119629519690483,311.0428395103885,3.765634503870169,128.7103634768973,0.01019415507914889,-128.7001693218182,350.0557994732447,0.1179247108196859,4.40429332380075,0.3979458794131911,1.769454943632406,3.939346633729065,4.458827131966523,0.019966416332495487,2.087559880063229,0.0927860896881663,0.5953504808356077,1.7348799712978926,2.1560127930155373,0.11015651934201287,222.26261832526706,1.6995924089941596,13446.888408678657,5102.552436634629,8344.335972044028,37.9459714512201,62.0540285487799,11.196243359691236,0.3319305070722575,0.2199675551032092,196.4645905049184,34355.37162905859,56.7857382298489
606.0,60.6,0.1120924036606228,311.0538551623227,3.771390003771927,128.6025156127308,0.01010716970777548,-128.592408443023,350.0583226208184,0.1187745222451873,4.40994295737993,0.3998373649322909,1.773748240620167,3.945104502228124,4.464425510938425,0.0201294660122194,2.0913921953723325,0.09329277496084637,0.5972950315943282,1.7385272064974473,2.159822054926301,0.1100653989709599,222.10806370032887,1.7030112169063343,13459.74866023993,5108.452013527283,8351.296646712646,37.953546849040656,62.046453150959344,11.209188468914443,0.3326493128142396,0.2205569091536168,196.76347544601433,34552.1351045046,57.01672459489208
607.0,60.7,0.1122217486453293,311.0648617022198,3.777139578928352,128.4949823694381,0.01006193818172996,-128.4849204312564,350.0608406037554,0.1196279366974564,4.415583624765709,0.4017327475310691,1.778037818229452,3.950850882500542,4.470017951490875,0.02029338441532523,2.095221176310378,0.09380091330115975,0.5992402421159676,1.7421718913014064,2.1636279789733597,0.10996634487639767,221.95384116106877,1.7064282323297646,13472.598158476874,5114.346727406059,8358.251431070816,37.961101988246746,62.03889801175326,11.222122907500252,0.3333679384988096,0.22114618985348028,197.06179285478854,34749.19689735939,57.24744134655583
608.0,60.8,0.1123509989776093,311.0758583367074,3.782883209991065,128.3877495940274,0.01005816108343893,-128.3776914329439,350.0633533252055,0.1204849560592477,4.421215303250923,0.4036320196464334,1.782323674257192,3.956585707064985,4.475604503388194,0.020458173184476416,2.099046824545477,0.09431050393659605,0.6011861030240947,1.7458140192878597,2.1674305719411473,0.10987624809160934,221.79994956309665,1.709843454332497,13485.436933436278,5120.237127634998,8365.19980580128,37.96864093398188,62.03135906601811,11.235047880887233,0.3340864017634186,0.22173540278580928,197.35952933538175,34946.55642669477,57.47788885969535
609.0,60.90000000000001,0.1124801451263028,311.0868459615166,3.788620879427612,128.2807514291744,0.009983138119046941,-128.2707682910554,350.0658607287003,0.121345581059469,4.426837972579088,0.4055351737987399,1.786605806738492,3.962308912231897,4.481185216165415,0.020623833952744055,2.1028691417015257,0.09482154608743701,0.6031326050006371,1.749453583972497,2.171229840650875,0.10978994207505366,221.64638766139893,1.7132568819599108,13498.265008579196,5126.122779845025,8372.14222873417,37.97616046645236,62.02383953354763,11.247962435963798,0.3348046844250512,0.22232453929874837,197.65669669887288,35144.213123393645,57.70806752609794
610.0,61.0,0.1126091809866969,311.0978249557241,3.79435257143457,128.174129165982,0.009915856417944013,-128.1642133095641,350.0683627381401,0.1222098131590585,4.432451614951402,0.4074422024655589,1.790884213935606,3.968020438569318,4.486760138458997,0.020790368344885554,2.106688129362591,0.09533403896674542,0.6050797387857765,1.7530905788160982,2.175025791958757,0.10972166626800117,221.4931544507507,1.7166685142377378,13511.082421495792,5132.003405822529,8379.079015673262,37.98365849399039,62.016341506009596,11.260865962261486,0.335522801168076,0.22291362018137909,197.95332692075348,35342.1664503144,57.937977787400655
611.0,61.1,0.1127380850016755,311.1087971223509,3.800078271987436,128.0676499573592,0.009860636411969104,-128.0577893209472,350.0708593002088,0.1230776536382115,4.438056215076394,0.4093530980833814,1.795158894323041,3.973720231145138,4.492329317716631,0.02095777797711686,2.1105037890773435,0.09584798178035692,0.6070274951778177,1.7567249972323487,2.1788184327537783,0.10962762817428029,221.34024855141615,1.7200783501751349,13523.889186491528,5137.878023132574,8386.011163358955,37.99112779084729,62.00887220915272,11.273756304078669,0.3362407324796234,0.2235026474779479,198.24946243731765,35540.41591275172,58.16762015180314
612.0,61.2,0.1128668907559172,311.1197598851683,3.805797969062162,127.9615379731713,0.009823355382754251,-127.9517146177886,350.0733503382818,0.1239491034262049,4.443651760410845,0.4112678532969651,1.799429846682039,3.979408239559008,4.497892800661405,0.02112606445660883,2.114316122363836,0.09636337372727947,0.6089758650332168,1.7603568325956274,2.182607769956242,0.10954128953073905,221.18766895896803,1.7234863887680878,13536.685340288845,5143.748162349162,8392.937177939682,37.99857965997018,62.001420340029824,11.28663681986765,0.336958464662035,0.22409157390611778,198.54500501013356,35738.960917761855,58.39699496366316
613.0,61.3,0.1129955885503427,311.1307140141214,3.811511652938731,127.8557188285062,0.009810602276723479,-127.8459082262294,350.0758358121076,0.1248241639876727,4.449238241658981,0.4131864604797533,1.803697069967835,3.985084418171367,4.503450634093373,0.021295229382434385,2.1181251307150517,0.09688021399930635,0.6109248392663891,1.763986078249095,2.18639381051764,0.10945484262890659,221.0354145541875,1.7268926290032762,13549.470912171695,5149.613381450538,8399.857530721158,38.00601082382163,61.993989176178374,11.299506539725,0.3376760231873445,0.22468043463700182,198.84000563163616,35937.80092339349,58.6261026482765
614.0,61.40000000000001,0.1131241782116079,311.1416594983843,3.817219315974075,127.7502377435381,0.009856439041830534,-127.7403813044962,350.0783156983153,0.1257028362617479,4.454815652341946,0.4151089122316189,1.807960563371971,3.990748725925945,4.509002864131264,0.021465274344778545,2.121930815603695,0.09739850178144366,0.612874408849623,1.7676127275124123,2.1901765614192907,0.10937046147603269,220.88348429879557,1.730297069861535,13562.245935946048,5155.473672536792,8406.772263409257,38.013421205351165,61.986578794648835,11.312365446316385,0.3383934060633942,0.22526922785178627,199.1344656934453,36136.93538908694,58.854943630434754
615.0,61.5,0.1132526599869761,311.1525965445319,3.822920952552175,127.6449228342873,0.009846959588139192,-127.6350758746991,350.0807899858456,0.1265851212547465,4.460383988910517,0.417035200955615,1.812220326303435,3.99640112645801,4.514549536368742,0.021636200925119958,2.1257331784871205,0.09791823625164557,0.6148245648129624,1.7712367736895598,2.193956029671241,0.10927820039228209,220.73187688178012,1.7336997103211944,13575.010428229478,5161.329046876595,8413.681381352882,38.02081091697373,61.97918908302628,11.325213564368019,0.3391106070893625,0.22585794710238644,199.42838175135117,36336.36377083829,59.08351832656632
616.0,61.6,0.113381043819779,311.1635243645711,3.828616558447429,127.539822116712,0.009793612083686121,-127.5300285046283,350.0832586491961,0.1274710200946454,4.46594324974108,0.4189653193841809,1.816476358366073,4.002041587869194,4.520090693821007,0.02180801069649906,2.1295322208105847,0.09843941658140618,0.6167752982440551,1.774858210076215,2.197732222307848,0.10918702329206553,220.58059107859006,1.7371005493603606,13587.764410441148,5167.179957623161,8420.584452817988,38.028183309187945,61.971816690812055,11.338051888208463,0.3398276348305458,0.2264465910107668,199.72173776306676,36536.085508601354,59.311827124352845
617.0,61.7,0.1135093279142589,311.1744430669003,3.834306132049579,127.4349419283339,0.009760577038803397,-127.4251813512951,350.0857217107196,0.1283605337431655,4.471493436920007,0.4208992599845194,1.820728659388268,4.007670082713197,4.52562638095883,0.021980705223316993,2.133327944013355,0.09896204193538204,0.618726600288049,1.7784770299670367,2.2015051463899398,0.10912042820450552,220.42962568288462,1.7404995859611534,13600.507904633982,5173.026322937383,8427.481581696598,38.03553778440012,61.96446221559988,11.35088023826279,0.3405444818277231,0.22703515391346424,200.01453456314965,36736.1000431645,59.53987041031524
618.0,61.8,0.1136374794012644,311.1853551097208,3.839989673268052,127.3302825351951,0.009758436917172375,-127.3205240982779,350.0881791832356,0.1292536627760318,4.477034554629634,0.4228370151718215,1.824977229372474,4.013286587896606,4.53115664034735,0.022154286060780935,2.1371203495321516,0.09948611147136334,0.6206784621474088,1.7820932266627156,2.2052748090015215,0.10903595730212601,220.2789794965615,1.7438968191121353,13613.240932887502,5178.866644854395,8434.374288033106,38.04286334448873,61.95713665551127,11.363695327631069,0.3412611068437675,0.22762362744250308,200.30682539054135,36936.406868555045,59.76764865461981
619.0,61.90000000000001,0.1137655230283471,311.196258705451,3.84566718308367,127.225842454805,0.009758472558487163,-127.2160839822466,350.0906311113928,0.1301504086258967,4.48256660862893,0.4247785776708376,1.82922206852502,4.018891084484788,4.536681511699145,0.022328754756362704,2.1409094388037135,0.10001162434082937,0.622630875081783,1.7857067934766444,2.2090412172449745,0.10895600125707006,220.1286513268656,1.747292247809989,13625.963517132981,5184.702051208696,8441.261465924286,38.05016830325113,61.94983169674888,11.376499631057008,0.3419775974365482,0.22821207440820113,200.59862455107532,37137.00549310612,59.99516234750584
620.0,62.0,0.1138934536239192,311.2071543055767,3.85133866360877,127.121682223096,0.009681993813914325,-127.1120002292821,350.0930775082423,0.1310507717205798,4.488089606337916,0.4267239398274692,1.833463177253747,4.0244835575349,4.542201032310155,0.02250411284824047,2.144695213267479,0.10053857968838846,0.6245838304078669,1.7893177237412545,2.2128043782370153,0.10886539954185537,219.97864008637566,1.7506858710612774,13638.675685355292,5190.532306312519,8448.143379042773,38.057450928948484,61.94254907105151,11.38929263138422,0.3426939158322758,0.22880046220835662,200.88991502871187,37337.89540813483,60.22241194860456
621.0,62.1,0.114021287704457,311.2180408455309,3.857004118886298,127.0176736425115,0.00968113599666065,-127.0079925065148,350.0955183975024,0.1319547532815676,4.493603557839576,0.4286730943478754,1.837700556122138,4.030063995981033,4.547715239484268,0.022680361866651625,2.1484776743698495,0.1010669766524134,0.6265373194991942,1.7929260108141045,2.216564299108589,0.10877660028540959,219.82894448823743,1.7540776878854722,13651.377452719544,5196.3581628808,8455.019289838743,38.064716772193655,61.93528322780634,11.402075980252684,0.3434100542650383,0.22938876656058127,201.18064896368875,37539.076057098515,60.449397837517736
622.0,62.2,0.1141490223828203,311.2289185055594,3.862663554271045,126.9139330262727,0.009680101643859018,-126.9042529246288,350.0979537823959,0.1328623534896052,4.499108475071282,0.4306260337671954,1.841934205902841,4.035632392388856,4.553224169066769,0.022857503332283383,2.1522568235671184,0.10159681436481659,0.6284913337860167,1.7965316480835172,2.2203209870024123,0.1086821626455503,219.67956344087094,1.7574676973169603,13664.068846022172,5202.179489336229,8461.889356685942,38.071964858773875,61.92803514122613,11.414849388949722,0.344126042224272,0.2299770198414517,201.47086242243958,37740.54691952095,60.676120449390595
623.0,62.3,0.1142766636653344,311.239786721824,3.868316977334246,126.8104405185732,0.00964034581901263,-126.8008001727542,350.10038369682,0.1337735735866359,4.504604373094567,0.4325827506558929,1.84616412749646,4.041188742782694,4.558727858640885,0.02303553875805281,2.156032662330405,0.1021280919511586,0.6304458647550544,1.8001346289738849,2.2240744490756685,0.10858277248701143,219.53049582783353,1.7608558984084806,13676.74989007403,5207.996559408547,8468.753330665484,38.079197186959426,61.920802813040574,11.427613458105078,0.3448418646493414,0.230565200984007,201.76052886810737,37942.30744838906,60.90258017397923
624.0,62.40000000000001,0.114404219541707,311.2506449990727,3.873964396974158,126.7071765782144,0.009570233847137288,-126.6976063443673,350.1028081689153,0.1346884141650722,4.510091268766388,0.4345432375526327,1.850390321981229,4.046733046569464,4.564226344565411,0.02321446964812816,2.1598051921484114,0.10266080853064814,0.6324009039493271,1.8037349469508008,2.227824692497928,0.10848847579211451,219.38174050852322,1.764242290233105,13689.42060773185,5213.809737217329,8475.610870514522,38.086416413215794,61.913583586784206,11.440368986685831,0.345557536070544,0.23115331652883703,202.0496424474695,38144.35709083653,61.1287773891611
625.0,62.5,0.1145316825662038,311.2614938466519,3.879605823136467,126.6040445327055,0.009489350737290181,-126.5945551819682,350.1052271761068,0.1356068754040795,4.515569180506173,0.4365074870656507,1.854612790665931,4.052265306226392,4.569719662023896,0.023394297497337683,2.163574414529784,0.10319496321630416,0.6343564429680738,1.8073325955256418,2.2315717244491693,0.10839729861629621,219.2332961949619,1.7676268718857504,13702.08101218512,5219.618683433812,8482.462328751306,38.093620077067555,61.90637992293243,11.45311523012199,0.3462730287729414,0.23174134620673761,202.33820111110478,38346.69529194763,61.35471246711621
626.0,62.6,0.1146590512613976,311.2723335765135,3.885241230904972,126.5013750029132,0.009501198074213235,-126.4918738048389,350.1076407021845,0.1365289586288539,4.521038076956318,0.4384754917224891,1.858831534899419,4.057785452587323,4.575207846797333,0.023575023793074933,2.1673403309234365,0.10373055511487633,0.6363124734663667,1.8109275681407564,2.2353155521206522,0.10831285719007155,219.08516213554967,1.7710096424273145,13714.731149685409,5225.423330726354,8489.307818959056,38.10080761842871,61.8991923815713,11.465852040671521,0.346988359741864,0.2323293084804664,202.62622612392485,38549.321518071556,61.580385811615905
627.0,62.7,0.114786316087555,311.2831648622325,3.89087057321379,126.398827426002,0.0094575466294744,-126.3893698793725,350.110048711704,0.1374546637311763,4.526497895186133,0.4404472441706672,1.863046556331851,4.063293371183657,4.580690934978247,0.023756650013071902,2.171102942668672,0.10426758332708652,0.6382689871551473,1.8145198580977624,2.2390561827153217,0.10822837499290472,218.9373370403191,1.7743906008496215,13727.37103242801,5231.2232443351595,8496.14778809285,38.10797589704177,61.892024102958246,11.478578464365503,0.3477035021040076,0.23291718601645256,202.9137217356043,38752.23523980716,61.80579783063343
628.0,62.8,0.1149134788796014,311.2939876997318,3.896493799409129,126.2966612577671,0.009450205176032789,-126.287211052591,350.1124512033841,0.1383839918460977,4.531948567045621,0.442422736978288,1.867257856661939,4.068788940176298,4.586168962705879,0.023939177627455704,2.1748622509877436,0.10480604694755022,0.6402259758008587,1.8181094585469322,2.2427936234477905,0.10814721643271241,218.78982004066538,1.7777697460702577,13740.000698553786,5237.018507884347,8502.982190669438,38.11512548493228,61.884874515067715,11.491294684695626,0.3484184601299606,0.23350498125035918,203.20068935952236,38955.435929166684,62.030948931794086
629.0,62.90000000000001,0.1150405355944532,311.3048024213751,3.902110864107087,126.1946577100251,0.009387139428006286,-126.1852705705971,350.1148481694725,0.1393169430646243,4.537390031828314,0.4444019627182884,1.871465437768617,4.074272049256599,4.591641965082427,0.024122608097149136,2.178618256998619,0.10534594506483279,0.6421834312252908,1.821696362506725,2.246527881542599,0.10805778770816232,218.6426099256723,1.7811470769415405,13752.62016432479,5242.808937116125,8509.811227208666,38.122255064648115,61.8777449353519,11.504000297355399,0.3491332084698642,0.23409267287541097,203.4871201405446,39158.92304930723,62.25583950605283
630.0,63.0,0.1151674991998393,311.3156082001459,3.907721723423686,126.0930369674338,0.009368017582109367,-126.0836689498517,350.1172396033855,0.140253517920844,4.542822230882329,0.4463849140178531,1.8756693017207,4.079742591432879,4.597109976836443,0.02430694287464706,2.1823709617190694,0.10588727676158362,0.6441413453054422,1.8252805628701,2.2502589642335415,0.10796865388101651,218.49570584161162,1.784522592253417,13765.229468021535,5248.595123016314,8516.63434500522,38.129368894354435,61.87063110564557,11.516696599111711,0.349847743748607,0.23468024454876768,203.7729795118232,39362.69602881905,62.48046988701437
631.0,63.1,0.1152943697752114,311.326405065534,3.913326341958017,125.9916036850272,0.009376807257463149,-125.9822268777697,350.1196255024426,0.1411937169133656,4.548245117545602,0.4483715835253759,1.879869450724477,4.085200477084108,4.602573032546753,0.024492183404026965,2.186120366086465,0.10643004111461657,0.6460997099733011,1.8288620524330381,2.2539868787633566,0.10787536062423442,218.34910663058693,1.787896290747402,13777.828628390036,5254.37706920581,8523.451559184226,38.136467007427086,61.863532992572914,11.529383597909696,0.3505621016756875,0.23526773190047612,204.05830081657575,39566.75432963563,62.704840459010505
