Time Step,flow-time,area-q,pcm-avg-temp,heat-storage-rate,temp-uniformity-index,nussult-number-nshadow,nusult-number,flux-combined,htf-avg-temp
"(""Time","Step""","""flow-time""","""q""","""temp-unifprmity-index""","""nussult-number-nshadow""","""nussult-number""","""t-avg""","""htf-t-avg""","""flux"""
41,4.100000000000001,0.01863652349261843,302.6469409162699,196.4152239935283,3.020184526999555,-2231.287826654148,-1115.643913327074,0.004511903463793487,347.1564544775042
42,4.2,0.01934642141209393,302.7109974354903,193.2682502788538,3.108965160183085,-2241.079547613309,-1120.539773806655,0.004278267063796193,347.2666740397417
43,4.3,0.02004575291073844,302.7742589613724,190.2128633829423,3.196395655942458,-2251.146395646173,-1125.573197823087,0.003692019428598314,347.3731118576243
44,4.4,0.02073428090022856,302.8367593199983,187.2406238383383,3.282191226755311,-2260.979985069696,-1130.489992534848,0.003411221808789833,347.4761293773743
45,4.5,0.02141186049425641,302.8985194229569,184.3371461028472,3.366233337502012,-2270.289920483963,-1135.144960241982,0.002851439775923836,347.576029965769
46,4.600000000000001,0.02207947795688828,302.9594907573077,181.5078101264486,3.448615876315335,-2279.55727612614,-1139.77863806307,0.002586756759455966,347.6730568731912
47,4.7,0.02273789622813063,303.0196508530364,178.7500351695066,3.529476739381341,-2289.458584999792,-1144.729292499896,0.002067322791702964,347.7674021411831
48,4.800000000000001,0.02338778466946364,303.0789959549874,176.0710954374642,3.608961392766724,-2300.243124442124,-1150.121562221062,0.002413331649648853,347.8592019354581
49,4.9,0.02403031634163736,303.1374957180246,173.4708985566768,3.687198321026866,-2312.210057311673,-1156.105028655837,0.00177481852085748,347.948546903576
50,5,0.02466608765392915,303.1951584835113,170.9568514462101,3.764300175309281,-2324.750961378139,-1162.375480689069,0.001770618057349793,348.0354909963058
51,5.100000000000001,0.02529592837561946,303.2519774473233,168.517573178723,3.84036535568149,-2338.279996389233,-1169.139998194616,0.002087486360466073,348.1200597356085
52,5.2,0.02591996126721178,303.3079892938873,166.1697451987725,3.915478234744838,-2351.67900520092,-1175.83950260046,0.00244361468827492,348.2022581680715
53,5.300000000000001,0.02653810363683518,303.3632367179052,163.8883415294267,3.989711345403816,-2365.045059902752,-1182.522529951376,0.001705561763856167,348.2820926272028
54,5.4,0.02715124857118594,303.4176988322453,161.6797201774274,4.063124482304835,-2378.675023985078,-1189.337511992539,0.00205525623050562,348.3595602437642
55,5.5,0.02775952583361359,303.4714053451123,159.5393279468441,4.135766070966458,-2392.093088105038,-1196.046544052519,0.001777559111047822,348.4346648070699
56,5.600000000000001,0.02836377490547089,303.5243348642654,157.4657641201916,4.20767672655635,-2405.502829741437,-1202.751414870718,0.001955589968900995,348.5074077116824
57,5.7,0.02896396951485611,303.5765223276908,155.4538664105639,4.278891084676198,-2418.602018620454,-1209.301009310227,0.001385530562174608,348.5778028489398
58,5.800000000000001,0.02956059097408262,303.6279653188161,153.5011885651427,4.349440007593515,-2431.45136590539,-1215.725682952695,0.001410523770289274,348.6458676262016
59,5.9,0.03015380344850395,303.6786809253206,151.6047677918404,4.419350757905926,-2443.995512282746,-1221.997756141373,0.001307150382558575,348.7116356983736
60,6,0.03074406061237406,303.7286657225902,149.7628083391962,4.488647561917373,-2456.226560620818,-1228.113280310409,0.001620292377424448,348.7751441200237
61,6.100000000000001,0.03133131605313819,303.7779478216149,147.9727369011937,4.557352115817905,-2467.957197486816,-1233.978598743408,0.001704766002433189,348.8364453323904
62,6.2,0.03191520534888855,303.8265709506973,146.224627502027,4.625484093790576,-2478.970298964056,-1239.485149482028,0.00150451406244656,348.895600463136
63,6.300000000000001,0.0324951254590935,303.874587893401,144.525892221643,4.693061286725112,-2488.955183461129,-1244.477591730565,0.002018699587097217,348.9526870612682
64,6.4,0.03307161850681572,303.921976548876,142.860018808025,4.760099420916767,-2498.529460149474,-1249.264730074737,0.001487051543648477,349.0077846883206
65,6.5,0.03364441731846775,303.9687695218163,141.2335295941206,4.826612950613279,-2507.578129776464,-1253.789064888232,0.001385750091543514,349.060982963507
66,6.600000000000001,0.03421370070719077,304.0149711459125,139.6441959126955,4.892614837647226,-2516.270955398158,-1258.135477699079,0.001636009303012997,349.1123684134464
67,6.7,0.03477885998426727,304.0606366247081,138.0894462094837,4.958116716262968,-2524.39417136252,-1262.19708568126,0.001731094236362196,349.1620299310107
68,6.800000000000001,0.03533913574745464,304.1058273133286,136.5653544326673,5.023130031558182,-2531.675779106963,-1265.837889553481,0.001500297819973184,349.2100558723059
69,6.9,0.03589530768278876,304.1505076155933,135.0749446198437,5.087579568522632,-2538.91713640734,-1269.45856820367,0.001250054563683989,349.2565316877692
70,7,0.03644685150945393,304.1947288764245,133.6190436719796,5.151440324378549,-2545.721571285692,-1272.860785642846,0.001476407437735361,349.3015334937899
71,7.100000000000001,0.03698891325993557,304.2385245778154,131.9793015414574,5.214631370780693,-2556.496901329489,-1278.248450664745,-0.006273963530787796,349.3452942313988
72,7.2,0.03752958174597146,304.2818665839736,130.7871490848692,5.277079714978155,-2557.556043678314,-1278.778021839157,0.001065294851599674,349.3875744280031
73,7.300000000000001,0.03806066821480295,304.324888053313,129.2312595399034,5.338779813263522,-2567.634821908779,-1283.81741095439,-0.006802053291750099,349.4286619743901
74,7.4,0.03858655850461737,304.3674636436998,127.8690732538693,5.399602490863636,-2572.923994028728,-1286.461997014364,-0.008331136559093011,349.4685201589064
75,7.5,0.03910758662198195,304.4096515663009,126.5837707279224,5.459460010588338,-2578.328667148705,-1289.164333574353,-0.007892640169160359,349.5071401219076
76,7.600000000000001,0.03962357475765971,304.4514992482685,125.3168954876313,5.518344595596954,-2583.758422890688,-1291.879211445344,-0.007517134125180291,349.54453631758
77,7.7,0.04013488749780617,304.4930060552617,124.0990916491055,5.576273677890599,-2588.782385108344,-1294.391192554172,-0.007033595028403283,349.5807495660392
78,7.800000000000001,0.04064159117378918,304.5341906415345,122.9005570929094,5.633274542784604,-2594.018196457221,-1297.00909822861,-0.007230521818726743,349.6158300537813
79,7.9,0.0411436867947129,304.5750739881842,121.7301701327242,5.689385931915532,-2599.41083005614,-1299.70541502807,-0.007024678697263198,349.6498262776255
80,8,0.04164136140465587,304.6156669002823,120.5902073039863,5.744642396879172,-2604.822641361497,-1302.411320680748,-0.006927449045022627,349.6827886635734
81,8.1,0.04213474279148448,304.6559729065057,119.4683655390745,5.799077657396227,-2610.084768117214,-1305.042384058607,-0.007365202616483657,349.7147507952526
82,8.200000000000001,0.04262396882324845,304.6960027825792,118.3956669726081,5.852729005654506,-2615.187762610064,-1307.593881305032,-0.007026388714933773,349.7457444892092
83,8.300000000000001,0.04310901466067905,304.7357750458885,117.3425955695381,5.905626640703397,-2620.286463455847,-1310.143231727923,-0.007215165960175796,349.7757995650274
84,8.4,0.04359018122263845,304.7752932839197,116.3113431452609,5.957809793950369,-2625.421068563932,-1312.710534281966,-0.007465192543804733,349.804932418706
85,8.5,0.04406735847420586,304.8145768031359,115.3235225869318,6.009302165545006,-2630.289330980976,-1315.144665490488,-0.007185684061113307,349.8331572206139
86,8.6,0.04454078831954775,304.8536274578375,114.3589807523459,6.060083876326127,-2635.039049972642,-1317.519524986321,-0.007089072897628057,349.8604905241438
87,8.700000000000001,0.04501086051293531,304.8924343819905,113.4212479428846,6.110165415619974,-2639.896757379304,-1319.948378689652,-0.006834909842055481,349.8869486894826
88,8.800000000000001,0.04547755948696468,304.9310132995904,112.509227126787,6.15956229905674,-2644.567039651654,-1322.283519825827,-0.006979173657086335,349.912548892524
89,8.9,0.04594107874608069,304.9693661555314,111.6257635165671,6.208302322234878,-2649.158410954075,-1324.579205477037,-0.006647072986282865,349.9373134724593
90,9,0.0464015098525755,305.0075000377133,110.7639388899434,6.256447328482439,-2653.591110372281,-1326.795555186141,-0.006366519410875071,349.9612609376048
91,9.1,0.04685920277416152,305.0454093267091,109.9370862727696,6.304016526356977,-2657.997664712127,-1328.998832356064,-0.005780077547299811,349.9844111836699
92,9.200000000000001,0.04731447235152591,305.0830885861943,109.1323578291275,6.351033499884192,-2662.640555970893,-1331.320277985447,-0.005662685429754788,350.0067845225004
93,9.300000000000001,0.04776737783669136,305.1205495312489,108.3520628925701,6.397522789354188,-2667.233601487477,-1333.616800743739,-0.005797202058303697,350.0283961544246
94,9.4,0.04821840961771841,305.1577732319984,107.6071867785654,6.443500531961835,-2671.694916855231,-1335.847458427615,-0.005912068144979798,350.0492642609277
95,9.5,0.04866751344555433,305.1947786135781,106.8868044022602,6.488997300162314,-2676.163022570653,-1338.081511285327,-0.006017835097736679,350.0694105169119
96,9.600000000000001,0.04911463436431809,305.2315789977498,106.1917190964625,6.534038585958045,-2680.46905749221,-1340.234528746105,-0.005879240787450613,350.0888634758152
97,9.700000000000001,0.04956007474670469,305.2681644010382,105.5185064743052,6.578649146566105,-2684.539196479275,-1342.269598239637,-0.005770429682542044,350.10765203408
98,9.800000000000001,0.05000414615503966,305.3045251770816,104.872194572135,6.622839266528353,-2688.635948863115,-1344.317974431558,-0.005666596409810154,350.1258084134392
99,9.9,0.05044663835690572,305.3406832926274,104.2455437911244,6.666633277633628,-2692.6422749027,-1346.32113745135,-0.005554069792978567,350.143361829695
100,10,0.05088764552727932,305.3766416373526,103.6423755343741,6.710048214073402,-2696.447940132457,-1348.223970066229,-0.005566116099942064,350.1603418010114
101,10.1,0.05132731101410934,305.4123998917286,103.0592762879677,6.753104562402842,-2700.234378697201,-1350.117189348601,-0.005423404953930344,350.1767778649879
102,10.2,0.05176560047482556,305.4479697407822,102.4952568017084,6.795821970942098,-2703.820585812469,-1351.910292906234,-0.005315490026703173,350.1926990654736
103,10.3,0.05220254335101036,305.483355982289,101.9500942357225,6.838202786921708,-2707.439918247916,-1353.719959123958,-0.005227362914183686,350.2081351952186
104,10.4,0.05263810558662341,305.518566979959,101.4216404600256,6.880220078751774,-2710.744557361953,-1355.372278680977,-0.005087131540648215,350.2231130026638
105,10.5,0.05307246027202463,305.5535970018769,100.9098257307981,6.921876935208152,-2714.024595456422,-1357.012297728211,-0.005042320930783717,350.2376591345418
106,10.6,0.05350552837223563,305.5884580587127,100.4138712702543,6.963188985012777,-2717.100106259326,-1358.550053129663,-0.004876082523523451,350.2517969463103
107,10.7,0.05393739508975678,305.6231479561742,99.93194526495694,7.004144562053293,-2720.051757337746,-1360.025878668873,-0.004872599063276084,350.2655491656436
108,10.8,0.05436804912386756,305.6576733995786,99.46434771870369,7.04470139610266,-2722.837874088353,-1361.418937044176,-0.004790726335983209,350.2789386825712
109,10.9,0.05479747095355686,305.6920392755806,99.0092944792388,7.084866392420142,-2725.52823318392,-1362.76411659196,-0.004714113706526746,350.2919869995446
110,11,0.05522557669175142,305.7262544314141,98.56570953079682,7.124666283657645,-2728.033453234713,-1364.016726617356,-0.004662337149284213,350.3047149422401
111,11.1,0.05565230481726237,305.7603272459705,98.13297026187914,7.16413022636546,-2730.405537954704,-1365.202768977352,-0.004593437896815544,350.3171422156531
112,11.2,0.05607776886168415,305.7942547148172,97.70999532135333,7.203284592446227,-2732.624809818389,-1366.312404909194,-0.00453364211249152,350.3292872914796
113,11.3,0.05650204493365102,305.8280343152985,97.29621290564751,7.242110903182777,-2734.718173542867,-1367.359086771433,-0.004475453098251592,350.3411674920102
114,11.4,0.05692520262226897,305.8616620139441,96.89126191384251,7.280554250548362,-2736.70991850578,-1368.35495925289,-0.004386384092910589,350.3527986606693
115,11.5,0.05734720490431502,305.8951440363266,96.49486531253659,7.318612441805325,-2738.623171952135,-1369.311585976067,-0.004314819136141068,350.3641954580684
116,11.6,0.05776800836837046,305.9284856498521,96.10588025657876,7.356276924537554,-2740.418081533042,-1370.209040766521,-0.004250015694097442,350.3753712642206
117,11.7,0.05818765694529385,305.9616876348133,95.72436004817786,7.393488940119634,-2742.150127882116,-1371.075063941058,-0.004189392853220397,350.386338412538
118,11.8,0.05860615448765442,305.9947522457535,95.34998771954551,7.430259976433812,-2743.795572330243,-1371.897786165121,-0.004144800424697337,350.3971081769349
119,11.9,0.05902349438401644,306.0276819278009,94.98220601111693,7.466595852648699,-2745.346967981762,-1372.673483990881,-0.004087140695119729,350.4076910540417
120,12,0.05943966052378657,306.0604794206557,94.62027062140064,7.502499778099699,-2746.819792442486,-1373.409896221243,-0.004045234846245194,350.4180981216023
121,12.1,0.05985466019390791,306.0931476907013,94.26357473970384,7.537976383530895,-2748.243943139944,-1374.121971569972,-0.003986844500488473,350.4283377855299
122,12.2,0.06026849862171642,306.1256867986726,93.91297462420975,7.573007386735874,-2749.553507315908,-1374.776753657954,-0.003979291837111987,350.4384179907481
123,12.3,0.06068117253817391,306.1580997279352,93.56739588852859,7.607579958178419,-2750.810666204413,-1375.405333102206,-0.003936572846086506,350.4483464898331
124,12.4,0.06109264994303752,306.1903907820258,93.22656378449972,7.641716243961951,-2752.003633241213,-1376.001816620607,-0.003891752253139202,350.4581318129444
125,12.5,0.06150288431121399,306.2225656512412,92.88948752173556,7.675481667230676,-2753.139000832364,-1376.569500416182,-0.003820305656859091,350.4677805586693
126,12.6,0.06191202667541499,306.2546141993565,92.55726177207558,7.708877164874406,-2754.175046615735,-1377.087523307867,-0.003770914678540294,350.4772987530707
127,12.7,0.06232005353675018,306.2865394109842,92.22903731938823,7.741917281584735,-2755.153730691665,-1377.576865345833,-0.003741473269684548,350.4866925741501
128,12.8,0.0627269872324247,306.3183418419903,91.90438427920188,7.774060888181014,-2756.08198506076,-1378.04099253038,-0.003702855492718982,350.4959678073644
129,12.9,0.06313286414772552,306.350019482595,91.58316111183068,7.796382217806626,-2756.952836720261,-1378.47641836013,-0.003680896260448208,350.5051298964568
130,13,0.0635378466958208,306.3815649666072,91.2655245579251,7.818697217556426,-2757.799737002545,-1378.899868501273,-0.003653887039874348,350.5141850431013
131,13.1,0.06394175108783096,306.4129898185631,90.95247639959287,7.84109212913549,-2758.550996940562,-1379.275498470281,-0.003536876623542184,350.5231371902983
132,13.2,0.0643445563593688,306.4442958402883,90.63937037616542,7.863559191809928,-2759.392150771433,-1379.696075385716,-0.003561824144654224,350.531989467213
133,13.3,0.0647462754803461,306.4754853047713,90.33141017728889,7.88608258033561,-2760.130861607123,-1380.065430803561,-0.003512360649267521,350.5407458806768
134,13.4,0.06514698279982402,306.5065554729756,90.02574941592403,7.908660305704567,-2760.850686947137,-1380.425343473569,-0.003491963407299181,350.549410789762
135,13.5,0.06554666039406774,306.5375078085709,89.72483894173192,7.931295895995798,-2761.45287816778,-1380.72643908389,-0.003392776093733119,350.5579880476174
136,13.6,0.06594524994433583,306.5683476972364,89.42469446302886,7.953994293233075,-2762.088987120746,-1381.044493560373,-0.003360531448450388,350.5664792898217
137,13.7,0.06634284676983467,306.5990714007007,89.12596097394535,7.976760019641258,-2762.759399000641,-1381.37969950032,-0.003409893696513677,350.5748866395376
138,13.8,0.06673941848755149,306.6296798718187,88.83112539462221,7.999596705857622,-2763.321544845998,-1381.660772422999,-0.003391719462399578,350.5832128224094
139,13.9,0.067135073067093,306.6601676186178,88.53889338636525,8.022507476372359,-2763.842168915756,-1381.921084457878,-0.003365934382543401,350.5914606216017
140,14,0.06752979035373916,306.690536704028,88.24868767491884,8.045494412140819,-2764.34956456929,-1382.174782284645,-0.003348138475217866,350.5996327619936
141,14.1,0.06792359455786176,306.7207865145131,87.96069659921315,8.068559053525124,-2764.826876908212,-1382.413438454106,-0.003318473753211038,350.6077315947556
142,14.2,0.06831646805874844,306.7509202592737,87.67498450947306,8.09170236836869,-2765.297585021702,-1382.648792510851,-0.003295947616436479,350.6157596702848
143,14.3,0.0687084055642667,306.7809388240733,87.39107075593282,8.114924727721943,-2765.73632137668,-1382.86816068834,-0.003266806232986141,350.6237190844028
144,14.4,0.06909952615811453,306.8108340068642,87.1091480451514,8.138224437468383,-2766.152563488818,-1383.076281744409,-0.003230955329684093,350.6316115547282
145,14.5,0.06948980930032132,306.8406099753398,86.8295437293085,8.161591043741113,-2766.561965417421,-1383.28098270871,-0.003217042705344397,350.6394387768448
146,14.6,0.06987933205546343,306.8702604800006,86.55182305848895,8.185021287537214,-2766.976004963985,-1383.488002481993,-0.003193116976305532,350.6472020367818
147,14.7,0.07026815184366207,306.8997841945446,86.27637213204466,8.20851360370815,-2767.401065175813,-1383.700532587907,-0.003176746504706784,350.6549024684395
148,14.8,0.07065621206454374,306.9291874518123,86.00288765982708,8.23206680909737,-2767.851522373188,-1383.925761186594,-0.003133567161043516,350.6625410442006
149,14.9,0.071043437624593,306.9584753651124,85.73116835010762,8.255679629870704,-2768.271125229985,-1384.135562614993,-0.003129320118119949,350.6701183381791
150,15,0.07142993134234121,306.9876423246515,85.46178311989318,8.279348112460493,-2768.661730508443,-1384.330865254222,-0.003112635808136588,350.6776351138012
151,15.1,0.07181576571982615,307.0166852653157,85.19418473445242,8.30307120817405,-2769.052387389818,-1384.526193694909,-0.003092305454501343,350.6850927685388
152,15.2,0.07220102817861247,307.0455993239199,84.92849957840062,8.326830282846714,-2769.445514557082,-1384.722757278541,-0.003040361915523704,350.6924913501534
153,15.3,0.07258557171294577,307.0743941773321,84.66535327022092,8.350617893618578,-2769.819819679844,-1384.909909839922,-0.003020142221231481,350.6998311898731
154,15.4,0.07296937564858713,307.1030726887047,84.40564136945275,8.37443096276213,-2770.118992675027,-1385.059496337513,-0.002960737193888008,350.7071131763635
155,15.5,0.07335258986452546,307.1316268285332,84.1445071722268,8.39826870092123,-2770.557009324584,-1385.278504662292,-0.002977633042320349,350.7143387028501
156,15.6,0.07373522205907275,307.1600572478073,83.88677130115518,8.422126606835613,-2770.93353449981,-1385.466767249905,-0.002954416521887993,350.7215083283895
157,15.7,0.07411719053356546,307.1883697645362,83.63134352309675,8.445997125904494,-2771.297385020674,-1385.648692510337,-0.00293366370141257,350.728622497366
158,15.8,0.07449847784103573,307.2165692853675,83.37775996910239,8.469877120615788,-2771.656627011056,-1385.828313505528,-0.002905297895367198,350.7356822142294
159,15.9,0.0748788604147262,307.2446698419084,83.12579495222637,8.493761637371842,-2772.008029959143,-1386.004014979571,-0.002866890855202087,350.7426888301321
160,16,0.07525845562363588,307.2726653846855,82.8752438992456,8.517620697737508,-2772.319188527525,-1386.159594263762,-0.002829691073216622,350.7496432576711
161,16.1,0.07563720989032292,307.3005607328567,82.62663542428602,8.541445753695069,-2772.598252684093,-1386.299126342047,-0.002821606769927598,350.7565469446944
162,16.2,0.07601502025694665,307.3283620491484,82.37899521483533,8.565236526317042,-2772.869617244903,-1386.434808622451,-0.002834357330598891,350.7634012532256
163,16.3,0.07639196367020083,307.3560668148497,82.13299385477347,8.588995335441696,-2773.103704263577,-1386.551852131789,-0.002829503765326535,350.7702075962742
164,16.4,0.07676818463336813,307.3836630070109,81.88825719016039,8.612725078427927,-2773.293246146673,-1386.646623073336,-0.002845589299951712,350.7769673507936
165,16.5,0.07714367603305974,307.411150880298,81.64630835885218,8.63642861270956,-2773.383109531702,-1386.691554765851,-0.00279597444513513,350.7836820546175
166,16.6,0.07751857914078933,307.4385223176616,81.40243704120758,8.660108345075784,-2773.6044187265,-1386.80220936325,-0.002821474393272183,350.7903525463178
167,16.7,0.07789269386190532,307.4657913633714,81.16134846755898,8.683766326030709,-2773.773853730974,-1386.886926865487,-0.002791352474957876,350.7969800397273
168,16.8,0.07826618555231135,307.4929499354867,80.92113835085689,8.707403984270734,-2773.925729701838,-1386.962864850919,-0.002790571163345135,350.8035649920352
169,16.9,0.07863884806903305,307.5200100228594,80.6824875240175,8.731024991365793,-2774.056281315853,-1387.028140657926,-0.002786652996803696,350.8101080227727
170,17,0.07901084234036178,307.5469627679427,80.44501480181474,8.754628563848749,-2774.180536812704,-1387.090268406352,-0.002769668760819854,350.8166097653451
171,17.1,0.07938206171774274,307.5738163571805,80.20860963638064,8.778212154318812,-2774.316015833793,-1387.158007916896,-0.00275935507610825,350.8230708342663
172,17.2,0.07975253602912728,307.6005699799717,79.97346222164259,8.801771630298068,-2774.449865238731,-1387.224932619366,-0.002732314538775427,350.8294918855914
173,17.3,0.08012229767126415,307.6272224588075,79.73938359952228,8.825276288280179,-2774.569901536117,-1387.284950768059,-0.002704292486882309,350.8358732397737
174,17.4,0.08049120149969415,307.6537828105094,79.50677341787922,8.848719790506454,-2774.661302901289,-1387.330651450645,-0.002664269003744835,350.8422156856071
175,17.5,0.08085932558947158,307.6802478347798,79.27513653950913,8.872103233330778,-2774.722528145471,-1387.361264072736,-0.002654380607779672,350.8485199875594
176,17.6,0.08122671904865082,307.706614341756,79.04487259142699,8.89542573616724,-2774.777618297715,-1387.388809148858,-0.002640189720338526,350.8547870000594
177,17.7,0.08159333767052199,307.7328862829717,78.81596964487892,8.918689174667167,-2774.840346720832,-1387.420173360416,-0.002628549547694092,350.86101773862
178,17.8,0.08195908764319718,307.7590709980373,78.58816847622295,8.941892478898586,-2774.912305055548,-1387.456152527774,-0.002601246647500943,350.867213152154
179,17.9,0.08232405474322023,307.7851629587465,78.36156735101687,8.965016126003778,-2774.979955595169,-1387.489977797585,-0.002599657152074997,350.8733740606301
180,18,0.08268825870441593,307.8111626729728,78.13772341611134,8.98805716131603,-2774.987536481312,-1387.493768240656,-0.002562685426212852,350.879502111742
