Time Step,flow-time,area-q,pcm-avg-temp,heat-storage-rate,temp-uniformity-index,nusult-number,flux-combined,htf-avg-temp
"(""Time","Step""","""iters-per-timestep""","""q""","""pcm-avg-temp""","""nussult-number""","""htf-avg-temp""","""heat-storage-rate""","""heat-storage-rate-co"""
41,4.100000000000001,0.02230299236115353,303.0757505751899,216.5662783893845,3.1631027391725,18.68327348894654,0.001722330138278494,346.4755685051518
42,4.2,0.02310364228305465,303.1459627497734,213.5732192018004,3.252153059956567,18.6828714845004,0.001693925131490914,346.603739744511
43,4.3,0.0238935740934506,303.215492957377,210.6252908344975,3.34028698632391,18.68203300713589,0.001710048220786575,346.7266138122816
44,4.4,0.02467182617793992,303.2843337337625,207.640050598829,3.427619906842988,18.68051223897206,0.01091649374319559,346.8447596562334
45,4.5,0.02543963382964779,303.3524085882663,204.7583978724877,3.514238667023935,18.67915629853013,0.01098063867527799,346.9584677245662
46,4.600000000000001,0.02619629028186974,303.4197639883779,201.9337463529266,3.600213985294563,18.67784493820093,0.01066401013048335,347.0680798101947
47,4.7,0.02694235961558173,303.4863518510803,199.1455130033374,3.685601758955724,18.67701082401687,0.009867653109154162,347.1739522323586
48,4.800000000000001,0.0276783421299873,303.5521361712916,196.3905533457907,3.770336422036629,18.6763832371513,0.009543007733668674,347.2764184545997
49,4.9,0.02840504736374405,303.6170681815415,193.6669614202926,3.854467750633784,18.6761531506672,0.008801526368927171,347.3757545674886
50,5,0.02912202352024453,303.6811872746042,190.9799367747192,3.938056007058663,18.67605713839434,0.007992988138056489,347.4722010417882
51,5.100000000000001,0.02983059502900702,303.7444077042555,188.3266253681037,4.021098870670697,18.67600054549018,0.007739931703781622,347.5659526178791
52,5.2,0.03053187013130302,303.8066731738281,185.7172996903078,4.103615544236219,18.67587018051541,0.007735130063451834,347.6571695121614
53,5.300000000000001,0.03122552136003413,303.8680351303356,183.1537924746075,4.18556002803719,18.67552007804106,0.007441202985262407,347.745974176933
54,5.4,0.0319114408446663,303.9285244876615,180.6352580905665,4.266804705678801,18.67503924999524,0.007171993446377201,347.8324779536263
55,5.5,0.03258917565517975,303.9881929000368,178.1601413622494,4.347295484437877,18.67458556531724,0.007227575356978377,347.9167748228198
56,5.600000000000001,0.03325981789138541,304.046987525036,175.7290487600178,4.427002627303675,18.67409872869657,0.006944412191899119,347.9989477761849
57,5.7,0.03392315444533197,304.1049543527674,173.3455984695994,4.505941219685471,18.67362924124589,0.007195862870759129,348.079056171491
58,5.800000000000001,0.0345794144179663,304.1621095645207,171.0081011811204,4.584165376741031,18.67319473621002,0.00734790281143205,348.1571509564321
59,5.9,0.03522931919829264,304.2184335937048,168.7181972822361,4.661704889118845,18.67289442777005,0.007651763708224735,348.2332635329872
60,6,0.03587351461274507,304.2739184515997,166.4791973250873,4.738577507570778,18.67265419573536,0.007352540841793598,348.3074196175987
61,6.100000000000001,0.03651253337194695,304.328567017076,164.2925661570217,4.814800337057387,18.67236354955698,0.007376245553587069,348.379628519804
62,6.2,0.03714670368822871,304.3824008964884,162.1617388010389,4.890382902427845,18.67199913645189,0.007304062352716301,348.4498911890479
63,6.300000000000001,0.03777672902454964,304.4354150696368,160.0879882049164,4.965335260949985,18.67158219296065,0.007225411651148761,348.5181973765252
64,6.4,0.03840275307066938,304.4876420118291,158.0776084732161,5.039659082737924,18.67115118443998,0.007230356308127739,348.5845365265028
65,6.5,0.03902476356879993,304.5391191530904,156.1205665501377,5.113285668141159,18.67077717333073,0.007537399439485171,348.6489016958118
66,6.600000000000001,0.03964307563529253,304.5898530798288,154.2162256524583,5.186141858154441,18.67040722866624,0.007465982551906336,348.7113017451611
67,6.7,0.04025786608947832,304.6398642100963,152.3628279205773,5.258181950704592,18.6700510065645,0.006944394965103129,348.7717519401039
68,6.800000000000001,0.04086934788768524,304.6891721132345,150.5631582478003,5.329400671718594,18.66968966342054,0.006702155595746717,348.8302762302268
69,6.9,0.04147796171594775,304.7377769671431,148.8171815227905,5.399806385085215,18.66939355786976,0.006762644349635138,348.8869007176899
70,7,0.04208390752446071,304.7856964972581,147.121664280235,5.469330683388161,18.66915388830736,0.006000283540288365,348.9416543977693
71,7.100000000000001,0.04268720227532304,304.8329592048673,145.4767765264083,5.537965563564572,18.66891440608414,0.005759452025472456,348.9945660248509
72,7.2,0.04328806109562545,304.8795825228041,143.8842997242432,5.60572401042104,18.66855440321126,0.005544172915932677,349.0456627547997
73,7.300000000000001,0.04388137733792234,304.9256134758078,142.2363077031308,5.672625003197793,18.66831421461376,-0.002122026210798822,349.0950693063804
74,7.4,0.04447647009589462,304.9709946950252,140.848098015891,5.738683411278081,18.66798527129317,0.005714132585467269,349.1425859241847
75,7.5,0.04506453949450395,305.0158813409855,139.3110056646943,5.803915910055272,18.66778638424231,-0.002643519549366147,349.1884163681783
76,7.600000000000001,0.04564956610940361,305.0601887955251,137.9083412007639,5.868305970496207,18.66755160172912,-0.003483731307994731,349.2325389443057
77,7.7,0.04623201765813884,305.1039719305373,136.5638499164595,5.931854382484901,18.6673246278638,-0.003798124947138604,349.2749730678976
78,7.800000000000001,0.04681210026790375,305.1472600279839,135.267723471546,5.994560482539548,18.66715805310714,-0.004480131187278857,349.3157746713451
79,7.9,0.04738956685930678,305.1900912735996,134.0147961025864,6.056340615542704,18.66708395985626,-0.005078832905184072,349.3550274967924
80,8,0.04796443075286646,305.2324876416905,132.7991807078603,6.117160625602789,18.66693336140213,-0.00537456186893337,349.3928192805188
81,8.1,0.04853707868954592,305.2744412030767,131.6208917629136,6.177059245838722,18.66679848699086,-0.005631542137905399,349.4292332670807
82,8.200000000000001,0.04910751465837222,305.3159771600117,130.4806076223478,6.23606669768446,18.66668947808499,-0.005842011785119894,349.4643400818256
83,8.300000000000001,0.04967609248122177,305.357084063292,129.3752776809749,6.294230790862271,18.66656946016274,-0.00623946650733842,349.4982002825796
84,8.4,0.05024273154193255,305.3977798393977,128.3076276925145,6.351596324723348,18.66651889477599,-0.006561854215050289,349.5308697170437
85,8.5,0.05080734492984904,305.4380913221158,127.2735415618258,6.408193526055125,18.66640633212235,-0.006992810240831204,349.5624022014094
86,8.6,0.05136996718766818,305.4780259085369,126.2734748814148,6.464061277705934,18.66629543452008,-0.007313812727829827,349.5928513588725
87,8.700000000000001,0.05193067908618849,305.5175952597359,125.3051957626847,6.519234663488443,18.66619806633766,-0.007526997397292234,349.6222709282941
88,8.800000000000001,0.05248926173569801,305.5568314229187,124.3673443805276,6.573745633968443,18.66612392853254,-0.007605178313340843,349.650709001206
89,8.9,0.05304544868029434,305.5957639565107,123.4591654828377,6.627635939282852,18.6660516108948,-0.007547207603579409,349.6782148235732
90,9,0.05359934892480023,305.6343963545339,122.5780416519323,6.680969073657185,18.66599317075022,-0.007432815787652203,349.7048359035727
91,9.1,0.05415100408746534,305.6727333552658,121.7225051646375,6.733749973531705,18.66596341113727,-0.007373958939780323,349.730617747999
92,9.200000000000001,0.05470004536912988,305.7108100607028,120.8891053809088,6.785982893786561,18.66593278833848,-0.007116983804706933,349.75560511856
93,9.300000000000001,0.05524642208498564,305.7486384830149,120.0765897031357,6.837689266248019,18.66588267099852,-0.007150383610877498,349.7798413785208
94,9.4,0.05579056232020622,305.7862003006675,119.2851075009629,6.888885828119321,18.66586714548134,-0.00714994544702563,349.8033686133596
95,9.5,0.05633272677570747,305.8234846459465,118.514950870451,6.939591603042977,18.66584962435309,-0.006878992065779244,349.8262223303691
96,9.600000000000001,0.05687280002028453,305.8605153911651,117.7679172776176,6.989828427846555,18.66581887395557,-0.00684595875331695,349.848435219286
97,9.700000000000001,0.05741061458213095,305.8973083036603,117.0402493600796,7.039644191609815,18.66578069455324,-0.006793220645548104,349.8700368294349
98,9.800000000000001,0.05794635930420833,305.9338632773073,116.3319439767925,7.089040087094558,18.66573741280019,-0.00669852930954562,349.8910572806448
99,9.9,0.05847991205660027,305.9701928877039,115.6416472131871,7.138002507747427,18.66570269626496,-0.006414581336500191,349.9115244384912
100,10,0.05901129982690771,306.0063033410461,114.9683736961907,7.186534061902634,18.66566665032829,-0.006356271463019425,349.9314663765743
101,10.1,0.05954082993204379,306.0421818828938,114.3103824572572,7.234646378275178,18.66563280450681,-0.006100721176423463,349.9509085761952
102,10.2,0.06006843693500475,306.0778395253538,113.6677150571647,7.282376871600458,18.66559881560715,-0.005944097920973945,349.9698736237361
103,10.3,0.06059439317507168,306.1132641443637,113.0423188035722,7.329733646875439,18.66557545438272,-0.005676885846838786,349.9883817989776
104,10.4,0.06111855765398868,306.1484746839899,112.431478196442,7.376680102169282,18.66555492452174,-0.005293230397882098,350.0064509049928
105,10.5,0.06164106975845236,306.1834669906087,111.8354424955917,7.423206282402721,18.66554244133663,-0.005123518954604833,350.0240965133954
106,10.6,0.06216171794262492,306.2182635843232,111.2540368822691,7.46932139495063,18.66553032029283,-0.004983615621711124,350.0413362550323
107,10.7,0.06268067674722699,306.2528586283912,110.6841141980682,7.51503873078896,18.66552115653884,-0.004941234732058319,350.058186127319
108,10.8,0.06319820409221588,306.287241512993,110.1284118211114,7.560374747100428,18.66550225425301,-0.004758523286071181,350.0746609815935
109,10.9,0.06371405727203856,306.3214322651734,109.5858551986978,7.605342561979628,18.66547438296325,-0.004570244419056735,350.0907743029232
110,11,0.06422826617430649,306.3554367550464,109.0538282568951,7.649954803158046,18.66544007860998,-0.004478837285844861,350.1065404037527
111,11.1,0.06474096715733629,306.389250135335,108.5336287362386,7.694223372008492,18.66539935536535,-0.004369550744257822,350.12197396906
112,11.2,0.06525238349855303,306.4228625101566,108.0245391088675,7.73815948273834,18.66536935657721,-0.004354308600312606,350.1370883029502
113,11.3,0.06576258765034512,306.4562739707683,107.5255687949181,7.781772892816439,18.66534567939712,-0.004207634014051109,350.1518951431345
114,11.4,0.06627165280989256,306.4894852404893,107.0381402079089,7.825073127424639,18.66531919631231,-0.003985028882482311,350.1664046089198
115,11.5,0.06677961432195796,306.5224980771302,106.5614917472825,7.868068186035955,18.66530067846483,-0.003827376655237913,350.1806264302515
116,11.6,0.06728652773141114,306.5553140178803,106.0938123258857,7.910765883994469,18.66528785572653,-0.003817554563596559,350.1945693524472
117,11.7,0.06779244873890537,306.5879331731826,105.636213411913,7.953173607871086,18.66527629083324,-0.00374562894653252,350.2082425839826
118,11.8,0.06829730100010041,306.6203654440002,105.1868269552114,7.995298667384137,18.6652667299353,-0.003571055568301063,350.2216533493422
119,11.9,0.06880092653799232,306.6526277751677,104.7473886278497,8.037147667687394,18.66525546805145,-0.003500139750556741,350.2348074509429
120,12,0.06930329583534571,306.6847288965723,104.317000958089,8.078726828580141,18.66524119823679,-0.003415100587076836,350.2477112884388
121,12.1,0.06980426517717651,306.7166836382571,103.896120559121,8.120015139197132,18.66522642265504,-0.003336834411555856,350.2603720412967
122,12.2,0.07030383578166172,306.7484964677188,103.4819668786047,8.160969348615911,18.66520897526174,-0.003303470607392001,350.2727967627671
123,12.3,0.07080207138795357,306.7801678908924,103.0759075340903,8.201585488122655,18.66518866849823,-0.003169543796019525,350.2849935368044
124,12.4,0.07129901551638149,306.8116969790225,102.6754484207912,8.241859710083535,18.66517117183152,-0.003124223145704264,350.2969703380458
125,12.5,0.07179464832070341,306.8430880980137,102.2828578756597,8.281802860575009,18.66515357473733,-0.00303798996066007,350.3087351753442
126,12.6,0.07228881535433378,306.8743535976514,101.8971191295652,8.321427683322479,18.66513638107121,-0.002958416117607499,350.3202958982985
127,12.7,0.07278159969536031,306.9054917151989,101.5166229021694,8.360745404322355,18.66512188595866,-0.002867127555276738,350.3316611373425
128,12.8,0.07327301562334966,306.9365013965557,101.1405636074066,8.39976738520062,18.66511046156916,-0.002820875910217069,350.3428392240342
129,12.9,0.07376310501083576,306.967384943514,100.771545716689,8.438504593477679,18.66510309789196,-0.002767476969054883,350.3538373572987
130,13,0.07425191879029505,306.9981400491371,100.4073229310229,8.476967302254279,18.66509638306987,-0.002666152641111807,350.364662052573
131,13.1,0.07473944901575542,307.0287705529602,100.0487404923253,8.515164914981474,18.66509063724031,-0.002575367978835175,350.3753200891674
132,13.2,0.07522576404948189,307.0592748155656,99.69466384179292,8.55311035341202,18.6650856287222,-0.002518436783844891,350.3858178977806
133,13.3,0.07571078292042918,307.0896583019278,99.34545917576649,8.590106935886215,18.66508050687636,-0.002449586555314909,350.3961619943407
134,13.4,0.07619446126005482,307.1199271607086,99.00040722411048,8.6174088530605,18.66507444143614,-0.002438596595041531,350.4063586659413
135,13.5,0.07667684851124329,307.1500795318112,98.65886637482171,8.644683970532521,18.66506908732135,-0.002412342742189821,350.4164142728751
136,13.6,0.07715809058691378,307.1801046844986,98.32253886803558,8.672020721267543,18.66505825845554,-0.002369017872268842,350.4263345700047
137,13.7,0.07763805834831963,307.2100143166554,97.98950885652899,8.69942109796675,18.66505204034697,-0.002346521940950197,350.4361253175776
138,13.8,0.07811675961289519,307.2398096679423,97.65977607287235,8.726882327957222,18.66504698684728,-0.002274226999048778,350.4457915243064
139,13.9,0.0785943660383893,307.269479752431,97.3335719713135,8.754399869634042,18.66504077907821,-0.002255091229045547,350.4553375220037
140,14,0.07907091962620651,307.2990237273534,97.01116216751414,8.781968767311197,18.66503894276292,-0.002229041709369994,350.4647671988006
141,14.1,0.07954632353253069,307.328450964731,96.69214025804712,8.809584147821692,18.66503803157108,-0.002191532160608745,350.4740837831316
142,14.2,0.08002050775842222,307.3577679187418,96.37638680960876,8.837241270163135,18.66504248225984,-0.002159936559607445,350.4832904762495
143,14.3,0.080493641903972,307.3869655464043,96.06375522792041,8.864935561678145,18.66505003058822,-0.002135573902222632,350.4923901664034
144,14.4,0.08096573177061381,307.4160441549184,95.75441677999069,8.892662564934451,18.66505952774287,-0.002106499125403616,350.5013848841992
145,14.5,0.08143682096374262,307.4450023168011,95.44848009595188,8.920414402391518,18.66506699715192,-0.002079229122074366,350.5102765156614
146,14.6,0.08190692602124827,307.4738402677669,95.14500756362264,8.948176431948339,18.66507762168612,-0.002052791149480981,350.5190670699519
147,14.7,0.08237613947158025,307.5025542832052,94.84596566048182,8.975937746932619,18.66508795503862,-0.002008959256869502,350.5277586655428
148,14.8,0.08284422325691204,307.5311618357213,94.5490351187298,9.003693901082649,18.66509835075041,-0.001975339386703467,350.5363532800149
149,14.9,0.08331123529161014,307.5596615910609,94.2547574651891,9.031440110804917,18.66510916302289,-0.001949289932198894,350.5448526069131
150,15,0.08377700762286311,307.588066884651,93.96316600833876,9.059173309442105,18.66511309466718,-0.001900940277437257,350.553258547555
151,15.1,0.08424154412461121,307.616380388411,93.67328230535136,9.086888104877936,18.6651249153641,-0.001861443605349677,350.5615730551021
152,15.2,0.08470470327501464,307.64461166003,93.38729512727318,9.11458020542943,18.66513791050318,-0.001833933937319898,350.569798634778
153,15.3,0.08516656121140993,307.6727578843717,93.10257614411753,9.142245765723763,18.66515128428435,-0.001827846245916476,350.5779375387135
154,15.4,0.0856270113299597,307.7008265738888,92.82040306492067,9.169877880361,18.6651629260699,-0.001808490021431908,350.5859919967194
155,15.5,0.08608599889722351,307.7288237787799,92.54003278104111,9.197449300112741,18.66517938298646,-0.001830250835112679,350.5939644427563
156,15.6,0.08654354131815242,307.756749278427,92.26183097046324,9.224946847528756,18.66519407853976,-0.001835806696774966,350.6018578640877
157,15.7,0.08699947716369649,307.7846160983063,91.98529149446711,9.25236613274966,18.66521570299843,-0.001802270551451102,350.6096756052465
158,15.8,0.08745378352232122,307.8124266335791,91.70979765058419,9.279706078891879,18.66523672996296,-0.001789476377155097,350.6174212132179
159,15.9,0.0879066133998304,307.8401695044725,91.43600668632253,9.306946098080934,18.66525985755833,-0.001777045383107634,350.6250981165805
160,16,0.08835778445160296,307.8678582118793,91.16291556723581,9.334077212184479,18.66527668866248,-0.001806001799636192,350.6327106096888
161,16.1,0.0888073309185622,307.8954916364023,90.892033777433,9.361086201797946,18.66529326924264,-0.001796011450167612,350.640263138398
162,16.2,0.08925530923068759,307.9230637443217,90.62156147754233,9.387966145397245,18.66530873932344,-0.001816761381576271,350.6477596268681
163,16.3,0.08970186139195058,307.9505633726941,90.35274061731819,9.414716324252193,18.66531950425664,-0.001855495053916911,350.6552041757387
164,16.4,0.09014721854495997,307.9779753391086,90.08499894037267,9.441339993845798,18.66533611475529,-0.001880685493105716,350.6626005665053
165,16.5,0.09059148660720012,308.0052920374573,89.81796575307413,9.46784096803446,18.66534859847811,-0.001904102208868608,350.6699529044013
166,16.6,0.09103470718475476,308.0325086737946,89.5529640224285,9.494223224368262,18.66536149987101,-0.001874580438496309,350.6772649266506
167,16.7,0.09147688309119881,308.0596265408378,89.28796853353319,9.520490472898313,18.66537628831144,-0.001891763788023582,350.6845401373571
168,16.8,0.0919180725738067,308.0866418186731,89.02520138232872,9.546646464977997,18.66539926872475,-0.001888545515626561,350.6917817087642
169,16.9,0.09235826563021909,308.1135548893744,88.76308590592622,9.572694462582744,18.66542570201629,-0.001881391997272885,350.6989919688715
170,17,0.09279756103133364,308.1403607279036,88.50219729515885,9.598624082660827,18.66544997063768,-0.001885420844914165,350.7061725001826
171,17.1,0.09323599320836122,308.1670578736319,88.24266285450935,9.624419659037921,18.66547608795427,-0.001873274308309192,350.7133244704469
172,17.2,0.09367363059650757,308.1936407648159,87.98471828308408,9.650078684696338,18.66550443408124,-0.001865716564424247,350.7204487322895
173,17.3,0.09411041223317615,308.2201162570802,87.72806383654201,9.6756018673293,18.66552562948621,-0.001861074532286011,350.7275456442173
174,17.4,0.09454628473391846,308.2464886055358,87.47276316139238,9.700986748723539,18.66555031677641,-0.001855387719615464,350.7346151637344
175,17.5,0.09498126365386188,308.2727565776432,87.21879166676261,9.726236271999261,18.66557843608066,-0.001831531041162293,350.7416564247594
176,17.6,0.09541540327464984,308.298921133692,86.96655732737656,9.751355355416775,18.66560439731481,-0.001822994484797391,350.7486689033288
177,17.7,0.09584867911389286,308.3249822129063,86.71532978416221,9.776348770365608,18.6656222273344,-0.001798520549371574,350.7556510494969
178,17.8,0.09628107855662107,308.3509413247136,86.46601554708877,9.801222240597545,18.66564865736198,-0.001799512184618379,350.7626016597355
179,17.9,0.09671259532890925,308.3768002694013,86.21799691482357,9.825979329357819,18.66567532821219,-0.001773677123509287,350.76951967765
180,18,0.09714324337131011,308.4025588315208,85.97134806644974,9.850622993919966,18.66570127661112,-0.001763492313642701,350.7764038182464
181,18.1,0.09757294539511625,308.4282253743925,85.72604101935114,9.875155871452119,18.66573248331063,-0.001721146177246169,350.7832531325342
182,18.2,0.09800168366866621,308.4538016876608,85.48191035897997,9.899580375351013,18.66576038637516,-0.001729367758500189,350.7900668311656
183,18.3,0.09842946857178891,308.4792876604945,85.23906926505094,9.923902949988971,18.66578671475498,-0.001725509021241578,350.7968439298688
184,18.4,0.09885624829528374,308.5046869213674,84.99755035128902,9.948126779567852,18.66581655940334,-0.001712734912857172,350.803583487077
185,18.5,0.09928198545212072,308.5300047226875,84.75722381496236,9.972259539131688,18.66584321203485,-0.001718787095100538,350.8102849962374
186,18.6,0.09970677412123218,308.5552349992803,84.51800380413597,9.996292085333888,18.66586832082381,-0.001720642141805229,350.8169479838611
187,18.7,0.1001305076796878,308.5803859318103,84.27974698048493,10.02018102389535,18.66589474339991,-0.001728568586599977,350.8235723736504
188,18.8,0.1005532467395449,308.6054537042775,84.04236914090845,10.04391642151556,18.66592488431996,-0.001740765227381758,350.8301579392306
189,18.9,0.1009750361236273,308.630435684514,83.80571405180027,10.06749437212093,18.6659516210981,-0.0017569486100939,350.8367046084306
190,19,0.1013958229630312,308.6553356898743,83.5708532774849,10.09091788486709,18.66598001612992,-0.001743696159365982,350.8432122139863
191,19.1,0.1018155975095358,308.6801547893814,83.33616457726339,10.11415117199066,18.66600598288721,-0.001737916407392959,350.8496809950289
192,19.2,0.1022343715486556,308.7048931003466,83.10317858699628,10.13709842987791,18.66603775081886,-0.001718758329573689,350.8561108881906
193,19.3,0.102652134609834,308.7295527480234,82.87027382504506,10.15973922001269,18.66606269973044,-0.00172331902335543,350.8625017879004
194,19.4,0.1030688611074205,308.7541359464496,82.63934307562478,10.18200851212336,18.6660838725345,-0.00173832655327999,350.8688537006321
195,19.5,0.1034847459764174,308.7786287876806,82.4088101095532,10.19863638965689,18.66610847389414,-0.001744529701269926,350.8751663744758
196,19.6,0.103899616683468,308.8030441123535,82.18023904992394,10.2152479145845,18.66613214388652,-0.001728305638494021,350.8814401732178
197,19.7,0.1043134186030263,308.8273894554811,81.95168552117264,10.23186395032604,18.66616115695452,-0.001747454997882869,350.8876750938207
198,19.8,0.1047262273460473,308.8516588281923,81.72457810374917,10.24848606728518,18.66618315979655,-0.001729003777285243,350.8938714189846
199,19.9,0.1051380019856117,308.8758552119927,81.49844134397785,10.26511394759781,18.66620756236033,-0.001702119313819139,350.9000292733453
200,20,0.1055488634064543,308.8999714320041,81.27357501287355,10.28177853814388,18.66623175255296,-0.001700805256803051,350.9061485796074
201,20.1,0.1059588181057447,308.9240064237931,81.04999891960105,10.2984884497371,18.6662547498478,-0.001669037757295655,350.9122296202952
202,20.2,0.1063677272713553,308.9479714471985,80.82690879027929,10.31523876118507,18.66627622753685,-0.001674163322746836,350.9182731331708
203,20.3,0.1067757942603967,308.9718525568699,80.60555121862251,10.33201985481378,18.66630327059252,-0.001656351577167925,350.9242790974041
204,20.4,0.107182945582243,308.995657558199,80.38563443429589,10.34435535112471,18.66632508337205,-0.001644605250774589,350.9302477157956
205,20.5,0.1075892434553418,309.0193812807573,80.16632962337179,10.35709715177326,18.66634292100536,-0.001643707659113147,350.9361789667319
206,20.6,0.1079947071496772,309.0430236122274,79.94940302658144,10.36952076279018,18.66637027137779,-0.001625907948692884,350.9420729147476
207,20.7,0.1083992582534991,309.0665916745245,79.73339925526329,10.38201389388431,18.66639214635898,-0.001604645649067038,350.9479298766286
208,20.8,0.1088027699734948,309.0900959136193,79.51831705987259,10.39458848794787,18.66641678117645,-0.001617710045621834,350.95374984634
209,20.9,0.1092053392854948,309.1135296216902,79.30491221456704,10.40724484941281,18.66642946301128,-0.0016273431845093,350.9595328102697
210,21,0.1096068797906793,309.136900329944,79.09266858693718,10.41997958407751,18.66644798459571,-0.001649054502607328,350.9652786532808
