Time Step,flow-time,area-q,pcm-avg-temp,temp-uniformity-index,heat-storage-rate,heat-storage-rate-comb,heat-storage-rate-shadows,htf-avg-temp,temp-uniformity-1,temp-uniformity-2,temp-uniformity-3,temp-uniformity-4,temp-uniformity-5,temp-uniformity-6
18,3.6,0.0006266625029395104,302.6513623584374,1.822699105445908,853.9733944279375,0.02186319010804283,-853.9515312378294,328.1248153900042,0.002684509011772879,2.453542243663998,0.1544944798486201,0.03172651907406038,1.112441721996543,2.967995691034388
19,3.8,0.0007453532207500912,302.8923134461186,1.905002622589952,853.0634141934471,-0.1609085752736163,-853.2243227687208,328.610505633362,0.004057414299979961,2.555864228675609,0.1841248124532524,0.04434620764808056,1.204853631910658,3.080612793959534
20,4,0.0008764860292682454,303.1322236107517,1.984288201584026,851.124549266769,0.03858962710200586,-851.085959639667,329.0192331406481,0.00595060861172023,2.652872527900456,0.2153511242311311,0.0602556431593785,1.294260188153848,3.187916940018508
21,4.2,0.001018865141991885,303.3706650113161,2.060789010190056,847.9585655213831,0.03559068953838107,-847.9229748318447,329.3710200475326,0.00846908069809283,2.744783975258308,0.2478070659211899,0.07964203911541334,1.381015062291795,3.290213802529646
22,4.4,0.001171591179661459,303.6071968489157,2.134491346903747,844.1931488687715,0.03820452483854098,-844.1549443439329,329.6830325106528,0.01170806409979149,2.831559553192767,0.2811968930941974,0.102511538702882,1.465141481719507,3.387482243315928
23,4.600000000000001,0.001334765918743333,303.8415216047339,2.205665819823074,840.1019432367094,0.04568186475223968,-840.0562613719571,329.9677188565432,0.01574504269993564,2.913592159268308,0.3152452037241995,0.1286839568637194,1.546808302723754,3.480154316194616
24,4.800000000000001,0.001509024478143692,304.0734093522621,2.274513316214059,835.8847596252685,0.05102612121090289,-835.8337335040576,330.2326394081445,0.0206345843425863,2.991226745953217,0.3497026432245617,0.1578323676331491,1.626137045268134,3.568546892351529
25,5,0.001694434432829552,304.3027817773437,2.341198811325901,831.5674693709382,0.0267712532849913,-831.5406981176532,330.4816675274887,0.0264053140820389,3.064786072792302,0.3843748294551123,0.1895380052363408,1.703294221030556,3.652874324605866
26,5.2,0.001891085758347369,304.5295801495083,2.405687496403093,827.2707978129331,0.03000939350890519,-827.2407884194241,330.7165262688392,0.03305930261796818,3.134331496279455,0.4190874351548159,0.2233505040860187,1.778456307166426,3.732937940656847
27,5.4,0.002099650997412663,304.7537761515255,2.468014588268359,822.9930109464568,0.02299108306391417,-822.9700198633928,330.938123014661,0.04057624588941258,3.200040090162457,0.4537183156515098,0.2588442721888562,1.851737220092543,3.808732613968674
28,5.600000000000001,0.002319570959568463,304.9753885335673,2.528316153204925,818.7419206019833,0.02204062186720535,-818.7198799801162,331.1471969208033,0.04891702040310341,3.262232929873877,0.4881544162410998,0.2956461785469364,1.923243556822858,3.880484002132091
29,5.800000000000001,0.002551024680084953,305.1945024329311,2.587014070812766,814.4729783670741,0.0162541935810907,-814.4567241734931,331.3447742974438,0.05802856493139657,3.321606304138164,0.5223074824420441,0.3334411163039917,1.993221356049964,3.948925815425275
30,6,0.002793616409624739,305.4111444080327,2.643922254120154,810.2015629822068,0.01040211186462159,-810.1911608703423,331.5323520315894,0.0678520427825422,3.378042158308523,0.5561449881401934,0.3719897347215371,2.061485444913566,4.013860199565626
31,6.2,0.003047983127696427,305.6253703574744,2.699110058528921,806.0073803670264,0.007225506313027097,-806.0001548607133,331.711046663445,0.07832097799194995,3.431737947717379,0.5896493902081055,0.4110904039263603,2.128056126726247,4.075470456623887
32,6.4,0.003315213936482192,305.8372277489964,2.752594615371133,801.9832783510852,0.006551803559254665,-801.976726547526,331.8803197652296,0.08936679885836797,3.482804800269443,0.6228215403728825,0.4505757279968124,2.192914321917709,4.133861876036153
33,6.600000000000001,0.003595129351349697,306.0468206876705,2.804435813031285,797.8121644976804,0.006311300341494075,-797.8058531973389,332.0414492343652,0.1009236877123375,3.53139621189128,0.6556728836266915,0.4903001245174419,2.256065692819736,4.189210570826014
34,6.800000000000001,0.003887322163746594,306.2542481586557,2.85466506992105,793.4942233406732,0.00260863073941664,-793.4916147099337,332.198556985424,0.1129254644967995,3.577614975481806,0.6882246471462684,0.5301375850640125,2.31752075442173,4.241629547967621
35,7,0.00419221087979361,306.4596108699387,2.903148487030153,789.5740710977941,0.002787610886471725,-789.5712834869076,332.3505222204686,0.1253090096396773,3.621309332998037,0.7205002791820093,0.5699743418618038,2.377328177605201,4.290824599564715
36,7.2,0.004509756344343066,306.6630205009511,2.949820696220187,785.9495681824552,0.002353843810411149,-785.9472143386448,332.493273678856,0.1380171239603927,3.662426965317538,0.7525315496168595,0.609709340700287,2.435504787510484,4.336672706541502
37,7.4,0.004839546430473043,306.8645009309111,2.994784359358028,781.623600125438,0.001050891284016586,-781.622549234154,332.6338870022113,0.1509955995688625,3.701152545090486,0.7843243075721155,0.6492533830190033,2.492081037095153,4.379413143111339
38,7.600000000000001,0.005181379113400943,307.064100082249,3.038216933858972,778.082345948559,0.002496009070895866,-778.0798499394881,332.7667147262168,0.164194149452262,3.737774893387535,0.8158768118372784,0.6885283100476332,2.547098219931494,4.419447870018947
39,7.800000000000001,0.005534604801110606,307.2617979541252,3.080399764995384,774.027888376315,0.004010887854775547,-774.0238774884602,332.8945145151994,0.1775641418648074,3.772715377699444,0.8471495526727894,0.7274613171679496,2.600699759182431,4.457326064239251
40,8,0.005898862028193047,307.4575665155678,3.121269227454224,770.0471560850582,0.003894691574032549,-770.0432613934842,333.0183127788235,0.1910668756066125,3.80592708603915,0.8781287027613885,0.7659979540121545,2.652839259573208,4.492995241702586
41,8.200000000000001,0.006273622059678393,307.6514327789494,3.16085120305543,766.1236037541643,0.003660139977732513,-766.1199436141865,333.1386662049826,0.2046645868399482,3.837475339092893,0.9088030176925124,0.8040893261524323,2.703537393372086,4.526538588825377
42,8.4,0.006658625645392303,307.8434272479819,3.199208834751522,762.2689363786762,0.003534244096371708,-762.2654021345799,333.2559040658356,0.2183215919041924,3.867469006312597,0.9391604520803809,0.8416914898461313,2.752832217028023,4.55810434254931
43,8.6,0.007053600849160584,308.0335901648942,3.236378967463797,758.495561489593,0.003480604411230104,-758.4920808851817,333.3702438836858,0.2320042154433496,3.895976581367302,0.9691880443427172,0.8787670986882411,2.800761740867326,4.587778211487787
44,8.800000000000001,0.007458753463911518,308.2219313278324,3.272414852993285,754.8045683504281,0.003461411326959762,-754.8011069391011,333.4818473233872,0.2456821970932538,3.923086822275109,0.9988733649728425,0.9152826347264091,2.847363918910873,4.615681415469854
45,9,0.007874095324464528,308.4084714238153,3.307367530642459,751.1858218168753,0.003408635229760648,-751.1824131816455,333.5908562535338,0.2593277647416722,3.948883191317077,1.028203620468314,0.9512108130713979,2.892668112517627,4.641937642460571
46,9.200000000000001,0.008299338780442103,308.5932453590441,3.341239947432448,747.6283414030424,0.003345902616850083,-747.6249955004256,333.6974143536734,0.2729172023805406,3.973382507709843,1.057168795534264,0.986528018715518,2.936668374259906,4.666591625951401
47,9.4,0.008734192620575306,308.7762895142072,3.374049677243033,744.13006851059,0.003265784262353577,-744.1268027263276,333.8016678117129,0.2864273049432788,3.996621643829084,1.085760811823966,1.021215280086146,2.979358439482295,4.689722204447395
48,9.600000000000001,0.009178709601928238,308.9575650451633,3.405782627743112,740.5017180399557,0.001817550407793078,-740.4999004895478,333.9075945789027,0.2998395118937928,4.018601359898286,1.113948177311791,1.055258753486913,3.020696313789084,4.71137155697756
49,9.800000000000001,0.009633227973533097,309.137101667524,3.436287919253039,737.6405241383126,0.002734361237216376,-737.6377897770753,334.0085629162683,0.3131352556699707,4.039109907627412,1.141717916252003,1.088646059104219,3.060637826135759,4.731243363490885
50,10,0.01009712280703234,309.3149373961921,3.465256190280956,734.117199355906,0.001705958938394758,-734.1154933969676,334.110381724964,0.326298231199483,4.057699122758942,1.16906589804162,1.121366919236097,3.099145753437286,4.748632846281869
51,10.2,0.01057054453315645,309.4911082904562,3.49270920425923,731.3235212542932,0.002682693362942246,-731.3208385609302,334.2072864257905,0.3393137738330227,4.074403934674307,1.195991380387717,1.153412189053378,3.136236343650836,4.763582806140475
52,10.4,0.01105320829393574,309.6656254255342,3.518876525575354,727.8643957726213,0.00164879705182841,-727.8627469755695,334.3051261037712,0.3521671337261834,4.089567729844726,1.222495125737409,1.184775725912455,3.17195118556812,4.776629232892608
53,10.6,0.01154527500474613,309.8385200705199,3.543933128619954,725.1076494157536,0.002675301072422087,-725.1049741146812,334.3982630560826,0.3648462117432947,4.103449111922252,1.248578346754695,1.215453501690719,3.206351259353472,4.788158747715656
54,10.8,0.01204626562248932,310.0098092030707,3.567997261533316,721.691155859548,0.001670629645083466,-721.6894852299029,334.4924608136956,0.3773390430786918,4.116221272218306,1.274243237881445,1.245443134121803,3.239509827724969,4.798406221292068
55,11,0.01255628277665258,310.1795258668441,3.591165187676862,718.9725029699694,0.002638505171432826,-718.969864464798,334.5821144754685,0.3896355082126863,4.128024951931989,1.299493218426137,1.274744984271105,3.271490519176681,4.807563356998994
56,11.2,0.0130747470426605,310.3476988176715,3.613490639149893,715.6029666972225,0.001638567405414904,-715.6013281298171,334.6729181087816,0.4017273560459043,4.138935928125463,1.324332860648386,1.303359421695833,3.302353768140086,4.815717305233727
57,11.4,0.01360211671062485,310.5143387721255,3.635007145553754,712.929788067952,0.002604350345016826,-712.927183717607,334.759303418078,0.4136063546792423,4.149002920863101,1.348768056227005,1.331290048833592,3.332134234661488,4.822933080871574
58,11.6,0.01413788992405684,310.6794161969484,3.655727298438111,709.8007395189821,0.004317399978617686,-709.7964221190035,334.8433860345453,0.4252684807495383,4.158261767129991,1.37277581045019,1.358545615682271,3.360824934900572,4.829278168557839
59,11.8,0.014681738844517,310.8429315997557,3.675650167610938,706.7208300040519,0.004294572360684867,-706.7165354316912,334.9258103709037,0.4367097015453237,4.166718680732639,1.396353498387407,1.38513271432699,3.388401970647123,4.834800436731241
60,12,0.01523365330613328,311.0048877018634,3.694775573402963,703.6677221723758,0.004186025144377936,-703.6635361472314,335.0068723983929,0.4479261594811264,4.174374431625518,1.419506430863895,1.411056198054079,3.414870842069124,4.839511655992921
61,12.2,0.01579350022710033,311.1653076946953,3.713114664959344,700.6548046062117,0.004024620653609645,-700.6507799855581,335.0867079778086,0.4589132602618187,4.18124240398878,1.442241561022932,1.436321503268364,3.440266874691808,4.843416250796686
62,12.4,0.01636126209446733,311.3242176063122,3.730711714920174,697.6987252352466,0.003940483696737829,-697.6947847515498,335.1653841046338,0.4696681235894171,4.18738194846137,1.464566984296537,1.460934152001075,3.464665118863662,4.84655367723676
63,12.6,0.01693725165883725,311.4816231618377,3.747616680161841,694.803695265563,0.003854148647718603,-694.7998411169152,335.2429408624197,0.4801874535322685,4.192862010900216,1.486489359600391,1.484900505657899,3.488140788488723,4.848978033372505
64,12.8,0.01752158943398688,311.6375398228385,3.7638826483334,691.9611391830066,0.003750048928935712,-691.9573891340776,335.3194164118038,0.4904676777549893,4.19775629522768,1.508013863891492,1.508227848539062,3.51076171039376,4.850760112733531
65,13,0.01811422900598043,311.7919905036036,3.779552099922349,689.1614650450266,0.003644016831557906,-689.157821028195,335.3948544170366,0.5005075772275772,4.202123414848819,1.529143649740301,1.530921760837692,3.532593893573762,4.851942144943863
66,13.2,0.01871500576497101,311.9450061937012,3.794652750965442,686.406148014053,0.00364552557766018,-686.4025024884753,335.4692942188124,0.5103049623747623,4.206001641470773,1.549881335769367,1.552989357092019,3.553692021185114,4.852541563282459
67,13.4,0.01932389541416608,312.0966107192798,3.809207323046543,683.6960476186503,0.003561620744022775,-683.6924859979063,335.5427706360786,0.5198593027120494,4.209422641234631,1.570228479111642,1.574436835804165,3.574081865914666,4.852596619789018
68,13.6,0.01994117700421811,312.2468056101889,3.823197991960986,681.0310643305904,0.003438464377616413,-681.0276258662128,335.6153154978586,0.5291691594444206,4.212359985740115,1.59018527853438,1.59527157053614,3.5937145069149,4.852128780359196
69,13.8,0.02056705369447454,312.3955983156418,3.836557961607515,678.4085363620252,0.003369901503717188,-678.4051664605215,335.6869576117768,0.5382343241271373,4.214715717827392,1.609751462844996,1.615500165675859,3.612436953197476,4.851157186815104
70,14,0.0212018684335362,312.5429818785393,3.849171668431407,675.8220014762251,0.003350090784906001,-675.8186513854401,335.757722011333,0.5470552477899759,4.216318594463945,1.628926665552792,1.635129246370608,3.630061405811656,4.849613067130359
71,14.2,0.02184596923833578,312.688947785876,3.860137626618849,673.2692776529852,0.003335531211106968,-673.2659421217742,335.8276213586652,0.5556315689918138,4.215796340148215,1.647711228210676,1.654166778432625,3.646524245935558,4.84509400157595
72,14.4,0.02249875707446579,312.8334934888609,3.869739192216865,670.5724951084146,0.003140790574775565,-670.5693543178398,335.9001394482774,0.5639690477712003,4.21359924639235,1.666075230408408,1.672627366178424,3.661837164205263,4.838365311690561
73,14.6,0.02316050288601054,312.9766430760668,3.878361394192571,668.5464866530289,0.003200542168784182,-668.5432861108601,335.969130998787,0.5720708116296678,4.210320327907261,1.684010080935929,1.690519339134042,3.676076630087392,4.830397506512694
74,14.8,0.02383130776834965,313.1183878482569,3.886296715964,665.9170303865506,0.002992763044829871,-665.9140376235057,336.0396969230321,0.5799404447348071,4.206407185060586,1.70151798431801,1.707851261717603,3.689332013085019,4.821900536333587
75,15,0.02451113791925605,313.2587705447763,3.893564830036718,663.9309078474179,0.003153596903011646,-663.9277542505149,336.1065352823867,0.5875800677125674,4.201895459013062,1.718605284387902,1.72462973383601,3.701678356325506,4.812843636579656
76,15.2,0.02519969090002889,313.3978066950082,3.900240823090936,661.3405414005407,0.002805615331745059,-661.3377357852089,336.1748300061844,0.5949916640241696,4.196891670134125,1.735280261997729,1.74086165105632,3.713205345060091,4.803326513272888
77,15.4,0.02589715486129993,313.5355151966521,3.906381678716193,659.3657748739921,0.003063217857715017,-659.3627116561344,336.2394838344225,0.6021777732451959,4.191477785712106,1.751550126710469,1.756555506110668,3.723962753263039,4.793456986646698
78,15.6,0.02660349829900639,313.6718880106556,3.9120077605419,656.7986342069412,0.00285150931765088,-656.7957826976235,336.3056519891319,0.6091408211527999,4.185681598965386,1.767420112153147,1.771719594564597,3.733987517828867,4.783255384346335
79,15.8,0.02731861167813072,313.8069651469735,3.91715202596155,654.8445645846781,0.003105863473663817,-654.8414587212045,336.3682873013076,0.615882341426597,4.179549143278035,1.78289425832621,1.786360233980558,3.74331634464159,4.772774525981195
80,16,0.02804223599668196,313.9407567809091,3.921783705752625,652.3053382824831,0.002890714960066987,-652.3024475675231,336.432487332315,0.6224043281595223,4.173037487828662,1.797975620981811,1.800487237405292,3.75189308282126,4.762020108434581
81,16.2,0.02877466440299985,314.0732789019691,3.925901030921538,650.386296007689,0.003110424142029444,-650.3831855835469,336.493210072696,0.6287101226823136,4.166138859875917,1.812667295178966,1.814107979106445,3.759742961970445,4.750962536546152
82,16.4,0.0295158122623211,314.2045318258741,3.929511988883899,647.8964890607018,0.002857985588335055,-647.8936310751135,336.5554841733892,0.6348023700280276,4.15885979768621,1.826974447646142,1.827229781821132,3.766898396426351,4.739585908638439
83,16.6,0.03026610088062396,314.3345212872215,3.932647710238172,646.028257568688,0.003096144191594874,-646.0251614244964,336.6142881656638,0.6406836764728395,4.151240043039079,1.840902934715078,1.839859951077764,3.773400049445719,4.72792675399563
84,16.8,0.0310251496245056,314.4632080609618,3.935338578887985,643.7639152126401,0.005424842473942704,-643.7584903701661,336.6714663733202,0.6463656859449032,4.143340496478143,1.854427625282673,1.852012947239577,3.779285240320999,4.71603631656467
85,17,0.03179277822276346,314.5905875479138,3.93762335410066,641.5529815563295,0.005326062847977653,-641.5476554934817,336.7275605122517,0.6518552027167802,4.135219540733958,1.867546960094426,1.863698247611522,3.784600403544434,4.70397192955925
86,17.2,0.03256905286776463,314.7166589590485,3.939543657639747,639.3718764759798,0.005328103645020121,-639.3665483723348,336.7828220863076,0.6571571066874816,4.126935314801752,1.88026815692257,1.874922812406341,3.789401383440901,4.691781014060535
87,17.4,0.03335432358807373,314.8414179921127,3.941124742099711,637.2369465897721,0.005384622931600802,-637.2315619668404,336.8373547665541,0.662276063967318,4.11851958701342,1.892601891337874,1.885691444917875,3.793732807164353,4.679477365694631
88,17.6,0.03414878837415735,314.9648700688509,3.94239449433789,635.1534192023393,0.005385710264611987,-635.1480334920747,336.8911995102994,0.6672156013292455,4.11000826706186,1.90455854350462,1.896010140300784,3.797642516347159,4.667076725061233
89,17.8,0.03495261299764151,315.0870230136754,3.943362175498442,633.118639580278,0.005217702004884472,-633.1134218782731,336.9443712092685,0.6719795847782478,4.101409297750624,1.916148343136095,1.905885142381032,3.801144925207791,4.654588220951205
90,18,0.03576611776787923,315.207874091565,3.943625998618896,631.1277070083515,0.005102747336430014,-631.1226042610151,336.9968764639922,0.6765729113616481,4.092102240282143,1.92738042427877,1.915322500045168,3.803406074574493,4.642015893420507
91,18.2,0.03658947434535606,315.3274333899258,3.942857538846207,629.1820747813438,0.005107363155488542,-629.1769674181883,337.0487160872842,0.6809976332950015,4.081577386201415,1.938261724127241,1.924328638862082,3.803740904625191,4.629376165968544
92,18.4,0.03742283278105697,315.4457103847169,3.941288797273444,627.2794474223793,0.005000245337988929,-627.2744471770413,337.099895241437,0.685256173910777,4.070183657428333,1.948795184202571,1.932910739954738,3.802634736251837,4.616672207827015
93,18.6,0.03826629172554124,315.5627151222906,3.939140666011872,625.4157631636432,0.004811070838421472,-625.4109520928048,337.1504307779454,0.6893529486974898,4.058254509797636,1.958980766104057,1.941074837059997,3.800546123415288,4.603909463499591
94,18.8,0.0391198137789485,315.678467472192,3.936562655164723,623.5901119559455,0.004713166636157951,-623.5853987893094,337.2003466457842,0.6932945271719725,4.046014934789661,1.968818154695258,1.948827114848109,3.797787809327678,4.591089218341193
95,19,0.03998356596224931,315.792969201279,3.93364731382545,621.7976671946489,0.004696402088626428,-621.7929707925601,337.2496706871203,0.69708488315071,4.033604372778361,1.978308321699618,1.9561733867643,3.794552804373034,4.578211430268947
96,19.2,0.04085741720882076,315.9062464397409,3.930437576306099,620.0347851408142,0.00462986642271801,-620.0301552743914,337.2984252655237,0.7007278246285529,4.021086858968169,1.987453119687295,1.963119449232244,3.790934346737236,4.565270705910139
97,19.4,0.04174135272475307,316.0183140707248,3.926951117233955,618.3004231253107,0.004522232261514603,-618.2959008930492,337.3466182241948,0.7042292224227767,4.008484811828109,1.996257251846392,1.969672621940463,3.786967203122845,4.552271684073688
98,19.6,0.04263513209864492,316.1291983139405,3.922978276391238,616.5884322605723,0.004464112217391403,-616.5839681483549,337.3942493104352,0.7075918667561443,3.995466933304713,2.004725426558119,1.975838983876992,3.782653122144378,4.538569216562895
99,19.8,0.04353839769479498,316.2388659085497,3.915391740078703,614.7391271133132,0.003891954604995362,-614.7352351587083,337.4445019967485,0.7108282956681569,3.97715031475945,2.012826522010361,1.981633105505845,3.777977956920756,4.514563740711625
100,20,0.04445135571928521,316.3473291892921,3.907994705409038,613.4932947026879,0.003869191353388146,-613.4894255113345,337.491761856423,0.7139494333090662,3.959499592268412,2.020549587920069,1.987062527990625,3.772938733578772,4.491923645893224
101,20.2,0.04537396435731129,316.4545902810921,3.900775469698306,611.6933942911141,0.003500652134647453,-611.6898936389796,337.5406752460472,0.7169609886460482,3.942499848559685,2.027891083508994,1.992133343992041,3.767532891583533,4.470641486211496
102,20.4,0.04630615836158812,316.5606873081744,3.893604151564223,610.4715589550314,0.003899436000438072,-610.4676595190309,337.5864463311846,0.7198704839863397,3.925945928574932,2.034851329986468,1.99684850341115,3.761773563214561,4.450314428226428
103,20.6,0.04724766318478175,316.6656377285198,3.886378567432741,608.7026803609762,0.003414507025951252,-608.6992658539502,337.63375747859,0.7226800747013746,3.909677586990145,2.041433813569871,2.001214063198731,3.75567752671411,4.430609452258503
104,20.8,0.04819857867243722,316.7694597578977,3.87902418619726,607.483148900583,0.003875895521950667,-607.4792730050611,337.6780146272591,0.7253950952218425,3.893577844844738,2.047645214179235,2.005234538484077,3.749225598752413,4.411335673147782
105,21,0.0491587691437109,316.872152794381,3.870917377219684,605.7248081983229,0.003352126883960693,-605.7214560714389,337.7238595885452,0.7280186030421562,3.876691288141994,2.053493768479934,2.00891525107743,3.74135039841756,4.392207580142879
106,21.2,0.05012834892578107,316.9737347850165,3.859109976103251,604.5178896525053,0.003687489607443695,-604.514202162898,337.7667374945964,0.7305546767851862,3.854425684971197,2.058988212995446,2.012261361629149,3.726159021888688,4.373136507502641
107,21.4,0.05110721949479315,317.074205432791,3.847393149317337,602.7791339483288,0.003119260025634674,-602.7760146883031,337.8112328321482,0.7330061203749095,3.832676165585243,2.06413663255001,2.015277091876475,3.711506267400752,4.353838774827136
108,21.6,0.05209553941073515,317.1735803169781,3.83548270566751,601.5885464565384,0.003509223266348727,-601.585037233272,337.8528050327316,0.7353754674229743,3.811029144505895,2.068944074887506,2.017968607851397,3.697038190970487,4.333982595628742
109,21.8,0.05309334153281202,317.2718489771775,3.823363343728606,599.8736597303385,0.002916901830992913,-599.8707428285076,337.8959901452581,0.7376648953287599,3.789440724621216,2.073413840100524,2.020341065900137,3.682454835382811,4.314012786724177
110,22,0.05410073731410294,317.3690279884794,3.811135391986579,598.7071085696605,0.003405309354306496,-598.7037032603062,337.9362674228627,0.7398779204750742,3.768032489706675,2.077544505141787,2.022400196303368,3.667917446508319,4.293962658111328
111,22.2,0.05511764333651607,317.4651151255748,3.798833127224584,597.0243423690299,0.003003741600913656,-597.021338627429,337.9781508124026,0.7420164039291371,3.746843820463098,2.081332436032246,2.024151852374178,3.6534505200254,4.273894139386154
112,22.4,0.05614411492200374,317.5601343979047,3.786499012888175,595.891328908742,0.003437190281225355,-595.8878917184608,338.017163486516,0.7440814161951004,3.725925623672753,2.084774137904607,2.025603575043647,3.639070682144355,4.253909913032929
113,22.6,0.0571795767320734,317.6540436962384,3.774130284660981,594.3938161426995,0.007285939337705827,-594.3865302033619,338.0549910042702,0.7460862763573367,3.705291150946872,2.087836236973403,2.026770271603888,3.624744419193428,4.234070956271227
114,22.8,0.05822371362898544,317.746840341793,3.7617081137067,592.9273900591425,0.007427104049575917,-592.9199629550928,338.0921444458552,0.7480368961257374,3.684914753269823,2.090514666539662,2.027659187902097,3.610423590326866,4.214403467107492
115,23,0.0592765480144986,317.8385198552043,3.74920573392636,591.470955770318,0.007200363249104669,-591.4637554070689,338.1288682382864,0.7499383125347356,3.664748350281458,2.092818821067087,2.028273602658169,3.596048251327957,4.194920707493095
116,23.2,0.06033785626341335,317.9291104939708,3.736624313672044,590.0353936695089,0.006878836738813732,-590.02851483277,338.1652663669491,0.7517888518467251,3.644785942456442,2.094762525647121,2.028617890248452,3.581613168037812,4.175632902510255
117,23.4,0.06140755271210198,318.0186372596458,3.723979676540538,588.6347395101948,0.006511865045915499,-588.6282276451489,338.2013671601118,0.7535883395814514,3.625043072224945,2.096361170762606,2.028694727916518,3.567145439076275,4.156546000769451
118,23.6,0.06248555032102977,318.1071252865748,3.711282720728914,587.2681764715223,0.006132673938168409,-587.2620437975842,338.2371688823848,0.7553360112384324,3.605528174826527,2.097630071822834,2.028506508777939,3.552661522215865,4.137663894935295
