Time Step,flow-time,area-q,pcm-avg-temp,heat-storage-rate,temp-uniformity-index,nussult-number-nshadow,nusult-number,flux-combined,htf-avg-temp
"(""Time","Step""","""flow-time""","""q""","""temp-unifprmity-index""","""nussult-number-nshadow""","""nussult-number""","""t-avg""","""htf-t-avg""","""flux"""
61,6.100000000000001,0.03374298191750095,303.7160125422448,154.6033111112019,5.006294227879782,537.5274781781807,268.7637390890903,4.902732163714063e-05,348.8191477730186
62,6.2,0.03443443165931714,303.763750286874,153.1166479232444,5.077370463309153,531.923102691292,265.961551345646,9.598619459438851e-05,348.8651440672136
63,6.300000000000001,0.03511887183556817,303.8111573746841,151.686045557479,5.1460022101916,526.3929873879675,263.1964936939837,8.327764248861058e-06,348.9101050460995
64,6.4,0.03579635177375978,303.8582448347289,150.2864977334922,5.212245666507663,520.9836383259737,260.4918191629869,-5.130865773139703e-05,348.9541375287069
65,6.5,0.03646657470505654,303.9050424637094,148.884159936776,5.276371775018913,515.6859908539778,257.8429954269889,9.343171660702865e-05,348.997193753789
66,6.600000000000001,0.03712947488353166,303.9515618536213,147.4785650548107,5.338718886671874,510.4972121412779,255.2486060706389,0.0001207104786260516,349.0390510051897
67,6.7,0.03778509532966594,303.9978060538557,146.081384617486,5.399596566672408,505.3897321019219,252.6948660509609,-0.0001211747969023236,349.0795349421589
68,6.800000000000001,0.03843346746907685,304.043780662678,144.7067071519456,5.459253394568631,500.3551554940707,250.1775777470353,-0.0003179977936440537,349.1187434301082
69,6.9,0.03907457765548576,304.0894951250168,143.3623301254165,5.517875487387077,495.3792570926214,247.6896285463107,-0.0002242729603949556,349.1569606375148
70,7,0.03970851815685854,304.134951649563,142.0492407306575,5.575600040661094,490.4554228231038,245.2277114115518,0.0002304375889536914,349.194470446461
71,7.100000000000001,0.04033520364605167,304.180163115003,140.7510215766631,5.632505409480813,485.5891545438939,242.7945772719469,-1.462195260160115e-05,349.2314189317649
72,7.2,0.04095481204983994,304.225125312484,139.4830514428893,5.688643838444932,480.7745949326746,240.3872974663373,0.0003673468297051841,349.2677648849212
73,7.300000000000001,0.04156722395350269,304.269853203158,138.2433605720389,5.744063823758642,475.9846633346314,237.9923316673157,-3.790637742895342e-05,349.3034039800136
74,7.4,0.04217241747747153,304.3143530604635,137.0171425633638,5.798814174185112,471.2291281605179,235.6145640802589,-0.0002994404888170266,349.3382998319951
75,7.5,0.04277095333184384,304.3585961480517,135.8089401400953,5.852953210018494,466.5877878857792,233.2938939428896,-0.0002739101533109078,349.3724634830788
76,7.600000000000001,0.04336279752284461,304.4025945496744,134.6157178673994,5.90654624373272,462.025320206057,231.0126601030284,-0.0002674891256617684,349.4059762309189
77,7.7,0.04394810378593991,304.4463460398416,133.4449254523701,5.959659160179372,457.5150126815666,228.7575063407832,-0.0001818464906477857,349.4389390673645
78,7.800000000000001,0.04452715407072889,304.4898407787092,132.2865251867442,6.012352433563189,453.0982842447364,226.5491421223681,0.0001744934567682321,349.4714577860477
79,7.9,0.04510019956896955,304.5330736571665,131.1409394583787,6.064673400020801,448.8028225617231,224.4014112808615,-1.497701646258065e-06,349.5035851479241
80,8,0.04566742195434611,304.5760443241451,130.0129750846742,6.116470383501115,444.6042144936741,222.302107246837,0.0002355723148923516,349.5352988267371
81,8.1,0.04622894302009051,304.6187543839234,128.9094902862865,6.167590869867044,440.4586299590417,220.2293149795208,-7.61761859280341e-06,349.5664625040297
82,8.200000000000001,0.04678522250828964,304.6611852738952,127.828438669601,6.218042930888727,436.429612506436,218.2148062532179,3.094331060538025e-05,349.596919141925
83,8.300000000000001,0.04733624740864483,304.7033456985043,126.7240554009077,6.267697278394354,432.5706240105258,216.2853120052628,0.002422095939323299,349.6266748803375
84,8.4,0.047882334385721,304.7452283580828,125.6676889225055,6.316254430646989,428.7388723334909,214.3694361667454,0.00244678336720483,349.6558125093821
85,8.500000000000002,0.04842382876643923,304.7868252019355,124.6384274546812,6.362414460276338,425.0229789885893,212.5114894942946,0.002451545585131498,349.6844383222113
86,8.600000000000001,0.04896101533392423,304.8281314656675,123.6313020282244,6.406663266028167,421.4124334290961,210.706216714548,0.002418314600163285,349.712620955816
87,8.700000000000001,0.04949418684336174,304.8691422806028,122.6453940424513,6.449741558069734,417.918840371922,208.959420185961,0.002420962878574073,349.7403598443564
88,8.800000000000001,0.05002293964306656,304.9098666199557,121.6614652875049,6.492216600232712,414.5479363457914,207.2739681728957,0.01209631917342335,349.7676289458215
89,8.9,0.05054790045462494,304.9502969635964,120.7048142115005,6.534418080999866,411.2691626859442,205.634581342972,0.01155918344261408,349.7943909868472
90,9.000000000000002,0.05106914066469278,304.9904475988486,119.7814351791989,6.576495189048902,408.0456517452918,204.0228258726459,0.0117996028995293,349.8206131505985
91,9.100000000000001,0.05158690947786092,305.0303162593134,118.8752125080035,6.618477729921216,404.9149551101507,202.4574775550753,0.01148450954198665,349.8462953198053
92,9.200000000000001,0.05210125592104672,305.0699121195729,117.9931582925475,6.660337214576711,401.8575227032193,200.9287613516096,0.01146587638311303,349.871440958279
93,9.300000000000001,0.05261223600284128,305.1092430418415,117.1251786897973,6.702059672969326,398.8816114452654,199.4408057226327,0.01103090137596041,349.8960687932123
94,9.400000000000002,0.05311996871939417,305.1483115543972,116.2791645829662,6.743635302832385,395.9753777053895,197.9876888526947,0.01100827577255359,349.9201895858961
95,9.500000000000002,0.05362456307829064,305.1871201063947,115.4460000600066,6.785049617874524,393.1377170901304,196.5688585450652,0.01061572524626797,349.9438238536802
96,9.600000000000001,0.05412601152101478,305.2256780038958,114.6342883259047,6.826301638593213,390.3483302723392,195.1741651361696,0.01059299134497849,349.9669787463476
97,9.700000000000001,0.05462440691082925,305.2639871795687,113.8347625224343,6.867413400738243,387.6145029944984,193.8072514972492,0.01025346110435521,349.9896729503241
98,9.800000000000001,0.05511971989936399,305.302057806122,113.0550825952062,6.908418283792006,384.9281319250186,192.4640659625093,0.01022210088930819,350.0119140657987
99,9.900000000000002,0.05561202189627857,305.339892565005,112.2866666386233,6.949344424375529,382.2923329132252,191.1461664566125,0.00993276734209303,350.0337216630065
100,10,0.05610143226822003,305.377490495396,111.5372191799918,6.990211051043435,379.700572288129,189.8502861440645,0.009919180928648075,350.0551060275818
101,10.1,0.05658788096562098,305.4148629692199,110.7971243379408,7.031029311750844,377.1479236498674,188.5739618249337,0.009683822431071576,350.0760850000766
102,10.2,0.05707147931733776,305.4520087703442,110.0736625396766,7.071804654274496,374.636672698702,187.318336349351,0.009565927704869637,350.0966664708221
103,10.3,0.05755223100478693,305.4889348886768,109.3583179384586,7.112533875042351,372.1797635478155,186.0898817739077,0.009372480654519677,350.1168668914976
104,10.4,0.05803001064196951,305.5256558969086,108.6585965096026,7.153143798251087,369.7490946019951,184.8745473009975,0.009175662600654277,350.1366932327272
105,10.5,0.05850477410064972,305.5621796014601,107.9663396989168,7.193463943184152,367.3477822243501,183.673891112175,0.009016699671278161,350.1561632712992
106,10.6,0.0589765902288434,305.5985062765601,107.2886128386762,7.232557125172216,364.9760307321149,182.4880153660574,0.008808547209426365,350.1752866298713
107,10.7,0.0594415592613907,305.634628408631,106.4631608038955,7.270568999355601,362.9578114613717,181.4789057306858,-0.02002131718964506,350.1941368794891
108,10.8,0.05990736169115822,305.6704909317434,105.9545463518289,7.30798208187734,360.3709960810378,180.1854980405189,0.009130266489918881,350.2126311874943
109,10.9,0.06037042375705443,305.7062230795469,105.3205845329607,7.344353445872005,358.0889395067934,179.0444697533967,0.008564280053334983,350.2307814259668
110,11,0.06082689050839177,305.7417744661025,104.5352385598958,7.379683563230949,356.1499197223246,178.0749598611623,-0.01882234275005601,350.2486730612803
111,11.1,0.06128420429284876,305.7770824656286,104.0508206076528,7.414354508903974,353.6358871828043,176.8179435914021,0.008822692374650387,350.2662416874931
112,11.2,0.06173488541323053,305.8122683757364,103.2957060512692,7.44868877086972,351.7260354421505,175.8630177210752,-0.01813767362506269,350.2835535414792
113,11.3,0.06218267184885897,305.8472159584617,102.681540596661,7.482985622133785,349.5609596017944,174.7804798008972,-0.01770565346589592,350.3006022375528
114,11.4,0.06262747455437863,305.8819846238865,102.0795895011029,7.517207044775418,347.4205118449693,173.7102559224846,-0.01755800458961687,350.3173858850907
115,11.5,0.06306945042889958,305.9165840862796,101.4885889737691,7.551337296937905,345.3073698655971,172.6536849327985,-0.01731677846605351,350.333903762514
116,11.6,0.06350873300792456,305.9510146394437,100.9065999571841,7.585400263075763,343.2218235406094,171.6109117703047,-0.01701516542964043,350.3501591022167
117,11.7,0.06394536040349973,305.9852805539857,100.3327541012604,7.619407535674906,341.1651554885355,170.5825777442677,-0.01680585902010989,350.3661567998089
118,11.8,0.06437943008623646,306.0193796630592,99.76597807260679,7.653301831197957,339.1326322524009,169.5663161262004,-0.01659613596989118,350.3819042828097
119,11.9,0.06481086362671691,306.0533218417776,99.20666714165546,7.687087601135618,337.1313020062073,168.5656510031036,-0.01636378666536586,350.3974089919901
120,12,0.06523990435338628,306.0870951385791,98.65375809090162,7.720684004145919,335.1549802393135,167.5774901196567,-0.0162412367438094,350.4126800604715
121,12.1,0.0656665926868335,306.120701339165,98.10857469658143,7.753986862254381,333.227820678043,166.6139103390215,-0.01600045308892106,350.4277257413285
122,12.2,0.06609076312612479,306.1541560708218,97.56992928980274,7.787011224055166,331.3192413958092,165.6596206979046,-0.01584895492005955,350.4425535117366
123,12.3,0.0665125004655579,306.1874581491055,97.03837785168169,7.819666913121532,329.431911757429,164.7159558787145,-0.01570100870041813,350.4571681372746
124,12.4,0.06693196566297381,306.2206002745197,96.51383431707147,7.852009036118335,327.5824333795046,163.7912166897522,-0.01550597439248236,350.4715732366004
125,12.5,0.06734918989364742,306.2535849682002,95.99687453440312,7.883919867882427,325.7656412549038,162.8828206274518,-0.01528307097790105,350.4857697377328
126,12.6,0.0677641254556194,306.2864203621324,95.48647744121268,7.915457912008389,323.972194980664,161.986097490332,-0.01512452088590521,350.4997580317386
127,12.7,0.06817683392808552,306.3191059389648,94.98338969678443,7.94672543568622,322.2126544742388,161.1063272371194,-0.01489757170492112,350.5135377754862
128,12.8,0.06858728729968275,306.3516483991539,94.48675903633466,7.977824606411743,320.4791795894321,160.239589794716,-0.01469416264176004,350.5271108771291
129,12.9,0.06899562949020992,306.3840425046457,93.99719677351496,8.008833957051767,318.7727388104551,159.3863694052275,-0.01446271318883419,350.5404797188116
130,13,0.06940189347596229,306.4162901901697,93.5141997348575,8.038899687577151,317.100758489591,158.5503792447955,-0.01424822966964712,350.5536473693278
131,13.1,0.06980604867329662,306.4483986624354,93.03830066716958,8.067267896282166,315.454141553676,157.727070776838,-0.01398025104612088,350.5666166452039
132,13.2,0.07020835522300822,306.4803534931916,92.5692389062647,8.089189151479841,313.8377540850993,156.9188770425496,-0.01377573388108999,350.5793886538267
133,13.3,0.07060879431394958,306.5121609644848,92.10768665617223,8.111748284242219,312.2569025740214,156.1284512870106,-0.01348035117173652,350.5919613337808
134,13.4,0.07100732664234553,306.5438276325908,91.65300909870268,8.13500610686655,310.6980200776801,155.34901003884,-0.01325716986009695,350.604333413415
135,13.5,0.07140411044347476,306.5753475907549,91.20478590889354,8.158876723532112,309.1633085981416,154.5816542990708,-0.01303554491403247,350.6165045423652
136,13.6,0.07179917883140481,306.6067231987917,90.76320174596815,8.183298499604408,307.6691518259773,153.8345759129886,-0.01282049296371213,350.6284766204194
137,13.7,0.07219254390950824,306.6379584083894,90.32828389055207,8.208221106978167,306.2063888928355,153.1031944464177,-0.01257140121497002,350.6402523889661
138,13.8,0.07258418539995068,306.6690584480954,89.90012769180626,8.233600525890903,304.7714415232044,152.3857207616022,-0.01236522309115173,350.6518361642512
139,13.9,0.07297411511394568,306.7000267928287,89.47849221794391,8.259397757659114,303.3529317139232,151.6764658569616,-0.01215230162468117,350.6632320974953
140,14,0.07336235706020922,306.7308645099653,89.0629728157819,8.285577322540291,301.9537958688172,150.9768979344086,-0.01198572779031792,350.6744456673465
141,14.1,0.07374900467867147,306.761569328089,88.65380338099942,8.312103779712263,300.5764800337547,150.2882400168773,-0.01181941408015064,350.6854788410737
142,14.2,0.07413405781537478,306.7921438201183,88.25032933950175,8.338943987307083,299.2220981567713,149.6110490783856,-0.01165308995669534,350.6963349173979
143,14.3,0.07451747630855372,306.8225948797594,87.85271820055912,8.366064070520968,297.8872908867547,148.9436454433773,-0.01149124610998342,350.7070163793415
144,14.4,0.07490269083261858,306.8529243575284,87.5650701013324,8.393415821631743,296.3866625700453,148.1933312850226,0.006025852448829028,350.7174983057077
145,14.5,0.07528693798059644,306.883195925438,87.20323483499055,8.421026082669327,295.046137730065,147.5230688650325,0.0004273293786525301,350.7277909958921
146,14.6,0.07566983694800482,306.9133670134597,86.81927078299736,8.448670939028254,293.7642420206538,146.8821210103269,0.0001621760227834557,350.7379149154441
147,14.7,0.07605119318475526,306.9434294933425,86.42940594057124,8.476262519954149,292.5123354422399,146.2561677211199,-8.417543013194972e-05,350.7478995545069
148,14.8,0.07643090864220553,306.9733845455925,86.05454059476317,8.503786006788745,291.2560120113021,145.628006005651,0.0002203252161478986,350.757779556739
149,14.9,0.07680890392231081,307.0032378229934,85.69802072735453,8.531262877608411,289.9920492870691,144.9960246435345,6.078809255427586e-05,350.7675847514399
150,15,0.07718155971638023,307.032984998363,85.23814118898844,8.558726838706821,288.9344981410634,144.4672490705317,-0.01142576980753063,350.7773683663294
151,15.1,0.07755231369049767,307.0625609516979,84.87816827286058,8.586110876640372,287.7253272384172,143.8626636192086,-0.01050373769434998,350.7870861762623
152,15.2,0.07792123239150572,307.0920222648932,84.52916026378915,8.613484268092037,286.5219185507151,143.2609592753575,-0.01020480208339336,350.7966578925401
153,15.3,0.07828852588812883,307.1213763212732,84.18499013460428,8.640886547168639,285.3338800177491,142.6669400088745,-0.01011727642719507,350.806037271893
154,15.4,0.07865441208082487,307.1506170525005,83.84498422279688,8.668280979497325,284.1612378747898,142.0806189373949,-0.01003584277231084,350.8152285960524
155,15.5,0.07901897680136996,307.179742648504,83.50842693286465,8.695661626576978,283.0031282741867,141.5015641370933,-0.009977744362615226,350.8242549422338
156,15.6,0.07938223630729961,307.2087547603306,83.1757068837764,8.723033157835614,281.8606814789651,140.9303407394825,-0.009866810333093667,350.833133274706
157,15.7,0.07974414854305281,307.2376592086234,82.84600633665181,8.750404975295252,280.7309353748374,140.3654676874187,-0.009804594455786741,350.8418731471066
158,15.8,0.08010477422494032,307.2664537817753,82.52041034185575,8.777744509980241,279.6142365104648,139.8071182552324,-0.009671094255921275,350.8504808228807
159,15.9,0.08046405918008136,307.2951444496297,82.19808440056076,8.804069739181921,278.5116612062789,139.2558306031394,-0.009592092055896728,350.8589616339743
160,16,0.0808219676348151,307.3237353485915,81.87954039589007,8.824605538484802,277.4189231125309,138.7094615562654,-0.009466237203611172,350.8673203057065
161,16.1,0.08117857350138417,307.352223454304,81.56407729511722,8.845731563026673,276.3353801597626,138.1676900798813,-0.009387828181445457,350.8755613621555
162,16.2,0.08153385028914603,307.3806123987706,81.25258900479155,8.867269752586596,275.2629699672686,137.6314849836343,-0.00924615532156281,350.8836886859817
163,16.3,0.08188779610028479,307.4089041171808,80.94418856053494,8.88860912214308,274.1999439228379,137.0999719614189,-0.009158732989050122,350.8917050811912
164,16.4,0.08224053257315536,307.4370922921879,80.63977902621646,8.909871644915514,273.1473454723487,136.5736727361743,-0.009028227605611505,350.8996137353902
165,16.5,0.082591997684564,307.4651828652794,80.338659545204,8.931210650671844,272.1060480587683,136.0530240293841,-0.008971660106354307,350.9074184868401
166,16.6,0.08294228658408945,307.4931707084002,80.04139589484757,8.952757502446156,271.0734247255933,135.5367123627966,-0.008817312531562038,350.9151234732155
167,16.7,0.08329130281958236,307.5210641087243,79.74752410161094,8.974538662541926,270.0529101606822,135.0264550803411,-0.008726262212093161,350.9227334819017
168,16.8,0.08363908261711601,307.5488633799667,79.45757009486027,8.996465622012598,269.0421566834809,134.5210783417405,-0.008512551973041127,350.9302524406968
169,16.9,0.08398564511511569,307.5765687801207,79.17069473531046,9.018537091047687,268.0434867552653,134.0217433776326,-0.008432355922025181,350.9376853297476
170,17,0.08433102622810232,307.6041794332542,78.88733326144126,9.040772278024065,267.0560737441533,133.5280368720767,-0.008317834908737609,350.9450362308057
171,17.1,0.08467520856176383,307.6316990688602,78.60679550673019,9.06318539659441,266.0797502185321,133.039875109266,-0.008281519749573363,350.9523092266684
172,17.2,0.08501818442171939,307.6591298050335,78.32924692577754,9.085783669113916,265.1155379016441,132.557768950822,-0.00816781885509954,350.9595064845882
173,17.3,0.0853600160768913,307.6864689980715,78.05428514967051,9.108567934763064,264.1630565677498,132.0815282838749,-0.008147738187915365,350.9666295135602
174,17.4,0.08570064255744857,307.7137230432816,77.78245801892156,9.131533881818248,263.2229432156091,131.6114716078045,-0.008037476589251469,350.973679009059
175,17.5,0.08604002761037968,307.7408960546767,77.51315570577304,9.15451949812425,262.2889049666612,131.1444524833306,-0.008005779256151868,350.9806559167677
176,17.6,0.08637821343908329,307.7679864921931,77.24684678132603,9.17750329822494,261.3643151617399,130.6821575808699,-0.007873158263137725,350.9875603393136
177,17.7,0.08671511157368393,307.7950021136129,76.98290782159658,9.200464725065844,260.447659488896,130.223829744448,-0.007821191047909792,350.9943933323932
178,17.8,0.08705063965456744,307.8219508116898,76.72196818539439,9.22343968621958,259.5393643661372,129.7696821830686,-0.007705018450806733,351.001155137824
179,17.9,0.08738485174842092,307.8488299966141,76.46350508654903,9.246441561898527,258.6392830229175,129.3196415114587,-0.007688886796927363,351.007847146255
180,18,0.08771763578135185,307.8756487455261,76.20800879898306,9.269481519411453,257.7474062129804,128.8737031064902,-0.007586863830042034,351.0144693679676
181,18.1,0.08804901096072063,307.902407047115,75.95457823128663,9.29256806412301,256.861867953958,128.430933976979,-0.007575338537549214,351.0210232129408
182,18.2,0.08837902014505794,307.9291034553954,75.70422245762401,9.315705304969654,255.9823382117351,127.9911691058675,-0.007464202140084808,351.0275111131808
183,18.3,0.08870768850968293,307.9557372667865,75.45571158623595,9.338894313226385,255.1121543793378,127.5560771896689,-0.007448069892120657,351.0339360172437
184,18.4,0.08903503604301764,307.9823084819712,75.2097893918129,9.362134233565822,254.2483511794022,127.1241755897011,-0.007345472609642911,351.0402999300868
185,18.5,0.08936121586783213,308.0088075005316,74.96570314722949,9.385423011316014,253.3904109543881,126.695205477194,-0.007332908681036088,351.0466062279811
186,18.6,0.08968629100377938,308.0352306467468,74.72403543014579,9.408755028273694,252.5374861782446,126.2687430891223,-0.007253078834622784,351.052857604941
