Time Step,flow-time,q,pcm-avg-temp,nussult-number,temp-uniformity-index,flux,htf-t-avg,flux-co
"(""Time","Step""","""flow-time""","""q""","""htf-temp-avg""","""nussult-number""","""pcm-temp-avg""","""heat-storage-rate-co""","""heat-storage-rate"""
6228,622.8000000000001,0.6803645871572209,336.7696234021137,12.25024816756882,12.45943599169652,7.906866607671885,352.8127911777311,-1.187709606398357e-05
6229,622.9000000000001,0.6804120026591641,336.7710945095596,12.24843951132249,12.45896728943926,7.905547123086831,352.8128211540298,-1.652136719521025e-05
6230,623,0.680459416972279,336.7725651877674,12.24641761619729,12.45849888666064,7.904588280519422,352.8128519042834,-1.603564234109456e-05
6231,623.1,0.6805068285203498,336.7740351751975,12.2446255600644,12.45803078000173,7.903305294278837,352.8128815517285,-7.758319151562887e-06
6232,623.2,0.6805542371107005,336.7755046893436,12.24267513784401,12.45756296709604,7.902270564712429,352.812912143666,-2.275721742961423e-05
6233,623.3000000000001,0.6806016415771675,336.7769734619018,12.2408584327669,12.45709544569931,7.901048847610238,352.8129416148321,-1.452782172783884e-06
6234,623.4000000000001,0.6806490336825475,336.7784420237595,12.23893871762006,12.45662821640571,7.899980699046936,352.812972097876,-2.663698016203142e-05
6235,623.5,0.6806964207072613,336.7799104301051,12.2371186228169,12.45616127641274,7.898787640674749,352.8130014482026,2.94256991928421e-06
6236,623.6,0.6807438016000584,336.7813787039324,12.2352276607702,12.45569462634996,7.897691398109527,352.8130318840201,-3.006669791183469e-05
6237,623.7,0.6807911821355732,336.7828464701822,12.23341332303163,12.45522827629297,7.896510324388641,352.8130612758476,4.294037764474012e-06
6238,623.8000000000001,0.6808432858956852,336.7843150246198,12.22974752246809,12.45476581267608,7.894225354260244,352.8130899979672,8.306848772399178e-06
6239,623.9000000000001,0.6808911193577529,336.7858568238198,12.22891917437879,12.45426136957909,7.89513331293253,352.8131183883917,7.217219672295272e-05
6240,624,0.680938857546759,336.787329898823,12.22819642561151,12.45379015433111,7.892741375408983,352.8131496133076,-0.0001243271416830893
6241,624.1,0.6809863229223651,336.7887987706679,12.22624074430412,12.45332191035956,7.892117826510122,352.8131803493292,2.316122120671338e-05
6242,624.2,0.6810337008874644,336.7902662499308,12.22517179976072,12.45285498251165,7.890093726022744,352.813212795304,-4.296000136783107e-05
6243,624.3000000000001,0.6810810483583923,336.7917329567405,12.22308646728043,12.4523888311764,7.889413117471421,352.8132449905228,3.83067881326582e-06
6244,624.4000000000001,0.6811335792128667,336.7932005476692,12.21858905429625,12.45192647187032,7.887941997795693,352.813275730016,0.0001228630606870951
6245,624.5,0.6811814243408231,336.7947482782418,12.21859231147539,12.45141750562708,7.88775251977237,352.8133066256649,-6.043234746933024e-05
6246,624.6,0.6812344561590362,336.7962215201237,12.21481336701524,12.45094747762101,7.885530167454577,352.8133364612706,-5.84804229966096e-05
6247,624.7,0.681282426424487,336.7977720856826,12.2147328802047,12.45043293425141,7.885709452962605,352.8133675082801,5.323287693315137e-05
6248,624.8000000000001,0.6813354996937714,336.7992455966743,12.21126677120905,12.44995865736522,7.883131122021159,352.8133975570514,-2.178058505197811e-05
6249,624.9000000000001,0.6813834627559714,336.8007961533552,12.21118557726109,12.44943975451704,7.883265761796346,352.8134286081568,3.54344693631603e-05
6250,625,0.6814365015358486,336.8022708578339,12.20774773918277,12.44896160436904,7.880594728760087,352.8134585689976,-1.971943002487819e-05
6251,625.1,0.6814844342571672,336.8038227890867,12.2076771017879,12.44843877603446,7.88070441368164,352.8134892970042,3.258063953559542e-05
6252,625.2,0.6815374529648972,336.8052975824875,12.20419788366723,12.44795734236493,7.878026374948575,352.8135189574609,-2.118879382972949e-05
6253,625.3000000000001,0.681585374086521,336.8068488301039,12.20412909362829,12.44743137026826,7.878150915303746,352.8135487267679,3.48022537757231e-05
6254,625.4000000000001,0.6816383125830197,336.8083239982232,12.20030634304833,12.44694817447712,7.87574239606412,352.813577571913,5.622426834239747e-05
6255,625.5,0.6816861976094886,336.8098753700824,12.20023459519231,12.44642155654284,7.875785158958007,352.8136067881102,1.968923797335265e-05
6256,625.6,0.681739164241432,336.8113500032951,12.19644056238619,12.44593703590599,7.873501444014989,352.8136353556192,2.094282416020832e-05
6257,625.7,0.681787046083239,336.8129009061752,12.19644425323984,12.44540846864631,7.873411839213105,352.813665170466,-3.351667729134533e-05
6258,625.8000000000001,0.6818400075373536,336.814374930725,12.1925976719473,12.44492169180108,7.871371000125256,352.8136938684812,5.17878053543086e-05
6259,625.9000000000001,0.6818878752052412,336.8159256679493,12.19260715353773,12.44439054609757,7.871232722210903,352.8137233551381,-4.728484197791261e-05
6260,626,0.6819355338755392,336.8173981663932,12.19120525382938,12.44389816919066,7.869692400181628,352.8137535957268,-4.7849948345835e-05
6261,626.1,0.6819828590156086,336.8188653292058,12.18943472501159,12.44340992587219,7.868607056305198,352.8137844241685,-3.890522907035177e-05
6262,626.2,0.6820300797300314,336.8203306488152,12.18785904028648,12.44292369479338,7.867248630365256,352.8138153414977,-9.294823626326831e-06
6263,626.3000000000001,0.6820772640734167,336.8217951850499,12.18596896667846,12.44243879303504,7.866251433606757,352.8138467099126,-2.29165394234343e-05
6264,626.4000000000001,0.6821291424346189,336.8232604396201,12.18241163666574,12.44195929530167,7.863980612158315,352.8138762773978,-2.475234615850752e-05
6265,626.5,0.682176773845624,336.8247984618801,12.18174265827189,12.44143798975041,7.864722517758498,352.8139058952137,0.0001112439098225337
6266,626.6,0.6822290573225309,336.8262688176014,12.17880410788356,12.44095465692097,7.861700671799865,352.813934645456,-1.786583068152936e-06
6267,626.7,0.6822768048885175,336.8278079618635,12.17808889861715,12.4404321680132,7.86243487613172,352.8139648697284,5.798116156174871e-05
6268,626.8000000000001,0.6823243783456958,336.8292763563692,12.17673788948719,12.43994483325457,7.860716399056806,352.8139956478342,-8.068836561125892e-05
6269,626.9000000000001,0.6823716496480158,336.8307401415943,12.1749700541556,12.43946138140161,7.859672052553336,352.8140274481125,-2.245848910131798e-05
6270,627,0.6824188199473847,336.8322024106165,12.17338143794685,12.43897990832876,7.858305685097189,352.8140589104988,-1.091326660684899e-05
6271,627.1,0.6824659618218866,336.8336640280186,12.17150641845567,12.43849982585534,7.857301412785953,352.8140913252882,-1.657349932138175e-05
6272,627.2,0.6825130910590078,336.8351249155193,12.16989385135566,12.43802089629593,7.855929998540207,352.8141232311491,-1.677089173313107e-05
6273,627.3000000000001,0.6825602103537396,336.8365857110732,12.16797119128817,12.43754301721398,7.854963333551614,352.8141557507575,-1.915416305386941e-05
6274,627.4000000000001,0.6826073212454904,336.8380462827507,12.1663371166388,12.43706614100449,7.85361154916928,352.81418775566,-1.112965172467284e-05
6275,627.5,0.6826544285377413,336.839506472652,12.16441293587867,12.43659024612273,7.852634996922482,352.8142201771582,-1.724692713178655e-05
6276,627.6,0.6827015331615844,336.840966341952,12.16280640948689,12.43611532184707,7.851234714208525,352.8142520928448,-1.419378605049815e-05
6277,627.7,0.68274863002543,336.8424255568984,12.16086995354686,12.43564136209557,7.850258361694893,352.8142842946052,-1.588269955465904e-05
6278,627.8000000000001,0.682795720914414,336.8438845200377,12.15924190945946,12.43516836188335,7.848873204898813,352.8143159873214,-1.279893599104298e-05
6279,627.9000000000001,0.6828428057055524,336.8453431712078,12.15730362044122,12.43469631692323,7.847897019581491,352.8143479244845,-1.478658971088009e-05
6280,628,0.6828898835274227,336.8468017315118,12.1556795315377,12.43422522137589,7.846498854194631,352.8143792012852,-1.353702795547918e-05
6281,628.1,0.6829369566036085,336.8482597751822,12.15371662435873,12.43375506925286,7.845541987449819,352.8144107757031,-1.206456045554916e-05
6282,628.2,0.6829840264810885,336.849717539905,12.15209860106761,12.43328585021125,7.844127068949904,352.814441578107,-1.381468029659771e-05
6283,628.3000000000001,0.6830310943397437,336.8511746733254,12.15012641359926,12.43281755683134,7.843175424353499,352.8144727455826,-1.222249471410919e-05
6284,628.4000000000001,0.6830781590432686,336.8526315303628,12.14852264633831,12.43235018284033,7.841739679441737,352.8145031299055,-1.456574772618069e-05
6285,628.5,0.6831252193783257,336.8540876268959,12.14653652413377,12.43188370969767,7.840799099575515,352.8145338208355,-1.188046440869783e-05
6286,628.6,0.6831722712193309,336.8555434304781,12.14493215368067,12.43141811839748,7.839357602267103,352.8145637641122,-1.464978857335097e-05
6287,628.7,0.6832193158748676,336.8569990831739,12.1429375034313,12.43095339234404,7.838418203655152,352.8145941592117,-1.090445674201135e-05
6288,628.8000000000001,0.6832663603519767,336.8584542564188,12.14134836409635,12.43048951889526,7.836949710081848,352.8146238376033,-1.832381024957641e-05
6289,628.9000000000001,0.6833134037244617,336.8599087893209,12.13934340373739,12.43002648689198,7.836026248971101,352.8146539738872,-9.479506142717753e-06
6290,629,0.6833604380503785,336.8613630548078,12.13775516082899,12.42956428426124,7.834554698393265,352.8146833657985,-1.975256873709696e-05
6291,629.1,0.6834074704641103,336.8628170016057,12.13573073575116,12.42910290034825,7.833653076078773,352.8147133305699,-7.140418508910784e-06
6292,629.2,0.6834544942731356,336.8642703309214,12.13414192817117,12.42864232374657,7.83217624743177,352.814742588184,-2.173622474188619e-05
6293,629.3000000000001,0.6835015098404784,336.8657237867701,12.13210352126905,12.42818254264279,7.831299202339435,352.8147724297647,-6.477101167412513e-06
6294,629.4000000000001,0.6835485188830611,336.8671768237784,12.13051291949644,12.42772354847325,7.82983320532775,352.814801605999,-2.185306666202536e-05
6295,629.5,0.6835955244458319,336.8686293284343,12.12846549914799,12.42726533180166,7.828973590640267,352.8148313670932,-6.561452607911633e-06
6296,629.6,0.6836425219715728,336.8700819764106,12.12689209087116,12.42680788496839,7.827497940911813,352.8148605727119,-2.15850255296246e-05
6297,629.7,0.6836895179546106,336.8715341576232,12.12483884951144,12.4263512029679,7.826651287593418,352.8148902547181,-9.100175364373797e-06
6298,629.8000000000001,0.6837365119861755,336.8729856333951,12.12325545247551,12.42589528131078,7.825192193797568,352.8149193711404,-1.882475368830683e-05
6299,629.9000000000001,0.6837835055633512,336.8744365599555,12.12118815956443,12.42544011664287,7.824364170291196,352.8149490013847,-1.037240549983665e-05
6300,630,0.6838304982077515,336.8758866040699,12.11962654930434,12.42498570436087,7.822889107156831,352.8149781120157,-1.94503488959441e-05
6301,630.1,0.6838774760421108,336.8773364415543,12.1175512683464,12.42453203963698,7.822082353549388,352.8150076857809,-9.625077741048926e-06
6302,630.2,0.6839244484679728,336.8787863653763,12.11599885750628,12.42407911849523,7.820600409820696,352.8150367699066,-2.159891713748863e-05
6303,630.3000000000001,0.6839714168286247,336.8802356781506,12.11391608449714,12.42362693503097,7.819822004830486,352.8150663839975,-5.618914376448458e-06
6304,630.4000000000001,0.6840183792291369,336.8816849123156,12.11238185337846,12.42317548622652,7.818315792793284,352.8150955249528,-2.589422557441878e-05
6305,630.5,0.6840653308756546,336.8831340420277,12.11028689730623,12.42272476900097,7.817570818601306,352.8151251558392,-1.183697566631281e-06
6306,630.6,0.6841122800628109,336.8845830306304,12.10876772137964,12.42227478100791,7.816041021877256,352.8151548874383,-3.113666832810225e-05
6307,630.7,0.6841592231664269,336.8860314287691,12.1070236616095,12.42182552287834,7.815094786804268,352.8151857055446,-9.321943975848512e-06
6308,630.8000000000001,0.6842061574832499,336.8874798124031,12.10584457707069,12.42137699689803,7.813330685781352,352.8152165410713,-4.061915953368356e-05
6309,630.9000000000001,0.6842530860689047,336.8889278144823,12.10386759407038,12.42092920022968,7.812574431821814,352.8152481568213,1.193529947318694e-05
6310,631,0.6843000052979756,336.8903755379809,12.10250294773556,12.42048214018626,7.810902368082482,352.8152795058371,-4.051012329053805e-05
6311,631.1,0.6843469192124478,336.8918232322286,12.1004424157415,12.42003583772081,7.810192105857503,352.8153108677816,1.342140098792299e-05
6312,631.2,0.6843938247408842,336.8932710141285,12.0986391559082,12.41959031458952,7.808805083630164,352.8153413846178,-2.678805399458639e-05
6313,631.3000000000001,0.6844407326441561,336.8947182103121,12.09624466663014,12.4191455869911,7.80831368236538,352.8153724764484,1.665761482971817e-05
6314,631.4000000000001,0.6844876385773252,336.8961646054336,12.09507442122585,12.41870166281914,7.806476425249448,352.8154036835181,-6.178439746751252e-05
6315,631.5,0.6845345399861126,336.8976106064544,12.09312358455336,12.41825855055351,7.805750413845487,352.815435566038,1.636436907670458e-05
6316,631.6,0.6845814351064596,336.8990560864295,12.09182800534443,12.41781625987337,7.804000631632463,352.8154672247095,-4.861229502406417e-05
6317,631.7,0.6846283271503405,336.9005012465423,12.08972392828238,12.41737479903173,7.803354816046663,352.815499342183,2.036912878988772e-05
6318,631.8000000000001,0.6846752138735082,336.9019458296284,12.08830933271325,12.41693417722366,7.801680462837174,352.8155311395356,-4.397160685787327e-05
6319,631.9000000000001,0.6847220950309256,336.9033902223478,12.08618908679965,12.41649440119534,7.801035021205861,352.8155628504576,1.623478652668098e-05
6320,632,0.68476897002675,336.9048341883846,12.08440195885689,12.41605547808696,7.799610582522472,352.8155936540937,-2.914846111945479e-05
6321,632.1,0.6848158365029987,336.9062779525289,12.08199572015872,12.41561725982058,7.799134083488891,352.8156244812509,1.642426513015494e-05
6322,632.2,0.6848626999939121,336.9077215508536,12.08041661128984,12.41517990746379,7.797563630328824,352.8156547072297,-4.240876746486322e-05
6323,632.3000000000001,0.6849095623556344,336.9091647312989,12.07817182808629,12.41474347758804,7.796998816052033,352.8156856724492,1.394273803700941e-05
6324,632.4000000000001,0.6849564256343018,336.9106069935493,12.07710699825776,12.41430797793447,7.795074784454346,352.8157161851541,-6.080455835011378e-05
6325,632.5,0.6850032832201642,336.9120486279968,12.07479493127808,12.4138733984231,7.794589673659551,352.8157468030031,2.915029158767624e-05
6326,632.6,0.6850501361729922,336.9134896919298,12.07322922023752,12.41343973406935,7.792985949466935,352.8157768328724,-4.123157390978349e-05
6327,632.7,0.685096979266163,336.9149307908588,12.07098540939484,12.41300698530678,7.792423141315096,352.8158071633669,1.694945025043637e-05
6328,632.8000000000001,0.6851438195906846,336.9163714939272,12.06950539420233,12.41257515506823,7.790774690356011,352.8158374762477,-4.380929026570612e-05
6329,632.9000000000001,0.6851906596408928,336.917811695458,12.0677012365202,12.41214424148229,7.789924168985892,352.8158681838115,2.001689886732549e-06
6330,633,0.6852375006921791,336.9192512414564,12.06614784843585,12.41171423908945,7.788352290592762,352.8158981792251,-3.118704469251554e-05
6331,633.1,0.6852843387540281,336.9206899611144,12.06385150081881,12.41128514093375,7.787820203160659,352.8159290130318,2.03804555054532e-05
6332,633.2,0.6853311714652337,336.9221282944197,12.06274684070743,12.41085694253792,7.785921407560927,352.8159598333057,-5.989971474207323e-05
6333,633.3000000000001,0.6853779962324965,336.9235662055655,12.06079145460677,12.41042964040414,7.785212784374933,352.815991253669,2.069454699782369e-05
6334,633.4000000000001,0.6854248118786497,336.9250041187214,12.05951570883786,12.41000323206698,7.783432810493051,352.8160224214111,-4.797357853547624e-05
6335,633.5,0.6854716273891537,336.9264416588209,12.0574166280055,12.40957771547793,7.782809000079705,352.8160535246969,2.412460380440962e-05
6336,633.6,0.6855184361207372,336.9278784786136,12.05567904841091,12.40915309050005,7.781328912278774,352.8160837224112,-3.335194049647328e-05
6337,633.7,0.6855652374421924,336.9293151178109,12.05326217371661,12.40872935893352,7.780899332992513,352.8161138538627,2.421168105470883e-05
6338,633.8000000000001,0.685612030005759,336.9307517941663,12.05171008680037,12.40830652585116,7.779301465703923,352.8161433591639,-4.63677813185015e-05
6339,633.9000000000001,0.6856588141801309,336.9321882061579,12.04945984237771,12.40788446254367,7.77877811405663,352.8161730914132,2.098933223848576e-05
6340,634,0.685705596608341,336.9336244039694,12.04799313451626,12.40746324415111,7.777130133598208,352.8162023914003,-4.711857015315957e-05
6341,634.1,0.6857523722213307,336.935060107527,12.04579842058206,12.40704294911758,7.776569538660778,352.8162324387359,1.97122036986741e-05
6342,634.2,0.6857991452091884,336.9364955943063,12.04476568585902,12.40662361186109,7.774638789383246,352.8162620752345,-6.073981875065471e-05
6343,634.3000000000001,0.6858459143074537,336.9379305233337,12.04249007302699,12.40620523987425,7.774145273720617,352.8162918971728,3.333355297652218e-05
6344,634.4000000000001,0.6858926777931494,336.9393651832635,12.04094128310035,12.40578783640831,7.772537077684921,352.8163211558086,-4.363956364006327e-05
6345,634.5,0.6859394289325201,336.9407994219262,12.03871192543242,12.40537140787313,7.771978786367709,352.8163507436391,1.879479208710677e-05
6346,634.6,0.6859861761125207,336.9422338238825,12.03724476000227,12.40495596242062,7.770336207858991,352.8163798911922,-4.297836617261908e-05
6347,634.7,0.6860329204930452,336.943667651492,12.03507548406247,12.40454151144251,7.769733915952026,352.8164094653599,1.717664789246953e-05
6348,634.8000000000001,0.6860796578959929,336.9451012339107,12.03364899230244,12.40412806713251,7.768052488125117,352.8164387055053,-4.431824854922439e-05
6349,634.9000000000001,0.6861263935574787,336.9465342352808,12.03149401249041,12.40371564143522,7.767443071645829,352.8164683317979,1.69517440511413e-05
6350,635,0.6861731296240161,336.9479665547152,12.03007974969598,12.40330424784055,7.765748623960425,352.8164975887295,-4.439512142084823e-05
6351,635.1,0.6862198624429493,336.9493983028357,12.02792762910866,12.40289389798501,7.765128813345611,352.8165272039735,1.756552670784117e-05
6352,635.2,0.6862665851634354,336.9508297288799,12.02650744007528,12.40248460447202,7.763431688340153,352.8165565602963,-4.525404482347284e-05
6353,635.3000000000001,0.6863132976492423,336.9522612721229,12.02434737388134,12.40207637920063,7.762822497731326,352.8165866844334,2.051983410122915e-05
6354,635.4000000000001,0.6863600044811327,336.9536926270609,12.02333645682883,12.40166923719297,7.760844826199099,352.8166170739784,-6.374432001621244e-05
6355,635.5,0.6864067090289969,336.9551237431175,12.02145119162715,12.4012631928087,7.760083080985207,352.8166480299639,2.263100592170275e-05
6356,635.6,0.6864534152459385,336.9565541111975,12.02022601442358,12.40085826077637,7.758243469748644,352.8166788926193,-5.116985311914846e-05
6357,635.7,0.6865001212611209,336.9579838049458,12.01813802253767,12.40045442943534,7.757607719184483,352.8167101049643,2.713583279678744e-05
6358,635.8000000000001,0.686546826794846,336.9594126434732,12.01680830870706,12.4000516580136,7.755841633638637,352.8167405612201,-4.972673676917339e-05
6359,635.9000000000001,0.6865935291743956,336.9608408200493,12.01430802357065,12.39964990545951,7.755479008908677,352.8167707286178,4.030138799393512e-05
6360,636,0.686640225283098,336.9622685609002,12.01264631307162,12.39924914535198,7.753916042021888,352.8168002718643,-4.860114257621007e-05
6361,636.1,0.6866869159750741,336.9636959663324,12.01033454445746,12.39884937539712,7.753424310151703,352.8168298362406,2.24364029328683e-05
6362,636.2,0.6867335994622277,336.965123119022,12.00883837372578,12.3984505988796,7.751784057683277,352.816859046084,-4.968955360151739e-05
6363,636.3000000000001,0.6867802797156566,336.9665499357354,12.00663894299143,12.39805282575049,7.751225215071702,352.8168884449187,1.941517936909776e-05
6364,636.4000000000001,0.6868269547254404,336.9679760311594,12.00519915989705,12.39765607152315,7.749553288668732,352.8169176302089,-4.818460025379778e-05
6365,636.5,0.6868736208969057,336.9694019523109,12.00300951771644,12.3972603503998,7.748995132907242,352.8169470500115,1.819204828024112e-05
6366,636.6,0.6869202805192571,336.970827792496,12.00157921117982,12.39686567339431,7.747331883033929,352.8169762383112,-4.506372234924783e-05
6367,636.7,0.6869669390963636,336.972253190781,11.99941536279767,12.39647205312578,7.746753597029846,352.8170058830556,1.716546815710984e-05
6368,636.8000000000001,0.6870135893561183,336.9736784765104,11.99798156299124,12.39607950381941,7.745101480415197,352.8170352841848,-4.447671255025654e-05
6369,636.9000000000001,0.6870602293628154,336.9751033286759,11.99581814104545,12.39568803830432,7.744524479926524,352.8170651264527,1.725222109261182e-05
6370,637,0.6871068562206178,336.9765284917038,11.99438822269451,12.39529767129345,7.74287806920921,352.8170947698785,-4.416861055656085e-05
6371,637.1,0.6871534740933148,336.9779538273023,11.99223727583337,12.39490841720547,7.742293769898738,352.8171248961082,1.669603043907841e-05
6372,637.2,0.6872000810233052,336.9793790652346,11.99081029158821,12.39452029306813,7.740649832889721,352.8171552815469,-4.353870154361061e-05
6373,637.3000000000001,0.6872466856733954,336.9808043452207,11.98902429686388,12.39413331867603,7.739825204268051,352.8171866270365,3.764644029402575e-06
6374,637.4000000000001,0.6872932898955133,336.9822290685782,11.98790800565003,12.39374751471413,7.737991906621183,352.8172180132607,-4.766781317044888e-05
6375,637.5,0.6873398946449288,336.9836530050323,11.98592252657264,12.39336289888903,7.73731288041497,352.8172500736061,2.107440388776638e-05
6376,637.6,0.687386497512567,336.985076250903,11.98463536146313,12.39297949041628,7.735563962410155,352.8172818388036,-4.588335374666741e-05
6377,637.7,0.6874330922432891,336.9864991064156,11.98253420133471,12.3925973052285,7.734959484613967,352.817313498084,2.343666398019195e-05
6378,637.8000000000001,0.6874796785782283,336.9879219767669,11.98078695502284,12.39221636067553,7.733514305407699,352.8173446752116,-3.12672110789336e-05
6379,637.9000000000001,0.6875262548045858,336.9893446464202,11.97875433543572,12.3918366714738,7.732841744505358,352.8173765083706,1.119620547207489e-05
6380,638,0.6875728270150769,336.9907672956534,11.97751909749892,12.39145825028899,7.731068785578291,352.8174078685891,-4.988215785672878e-05
6381,638.1,0.6876193971609977,336.9921895360072,11.97543009615498,12.39108111283254,7.73045859994382,352.8174397371952,2.41223692976078e-05
6382,638.2,0.6876659648707933,336.9936110404567,11.97408614883474,12.39070527659548,7.728748645668571,352.8174708656114,-4.689107991318053e-05
6383,638.3000000000001,0.6877125332505387,336.9950318935307,11.9719663989734,12.39033076017571,7.728147466739973,352.8175025611189,2.439814290688957e-05
6384,638.4000000000001,0.6877590997713388,336.9964520583391,11.97059755144027,12.38995757580017,7.726453786464462,352.817533429238,-4.508612622000641e-05
6385,638.5,0.6878056618101415,336.9978716331853,11.96850117799015,12.38958573478602,7.725827802728847,352.8175643277627,1.924170499290057e-05
6386,638.6,0.6878522167493505,336.9992910774539,11.96672374832795,12.38921524900277,7.724416431718041,352.8175938658221,-2.463444415123917e-05
6387,638.7,0.6878987673548884,337.0007098341783,11.96433265637732,12.3888461307244,7.723955919750024,352.8176235681688,1.731028642648624e-05
6388,638.8000000000001,0.6879453117753888,337.0021282799382,11.96277156121108,12.38847839017675,7.722389839345284,352.8176524006665,-3.871524059650966e-05
6389,638.9000000000001,0.6879918522906456,337.0035465089883,11.96055046310705,12.38811203580033,7.721834358154235,352.8176816286284,1.447395108478133e-05
6390,639,0.68803838862452,337.0049642031029,11.95908979079213,12.3877470754236,7.720208834192696,352.8177101402152,-3.94047285716681e-05
6391,639.1,0.6880849128985921,337.0063816921257,11.95692428604867,12.38738351600085,7.719613097913252,352.8177392889416,1.554131744896381e-05
6392,639.2,0.6881314315999111,337.0077992075031,11.95549236332255,12.38702136219711,7.717960674887783,352.817768243891,-4.040269821992126e-05
6393,639.3000000000001,0.6881779467113723,337.009216445549,11.95371058327504,12.38666062077095,7.717104485727143,352.8177984818105,1.76373734817048e-06
6394,639.4000000000001,0.6882244572209816,337.0106331099283,11.95256887837651,12.38630130001857,7.715278399423325,352.8178279820231,-4.241703022156429e-05
6395,639.5,0.688270963357404,337.0120493520021,11.95021847372017,12.38594340828713,7.714811912012241,352.8178578898467,3.230708830948004e-05
6396,639.6,0.6883174681283583,337.0134651681489,11.94863573842935,12.38558695281574,7.713228059659612,352.8178869693349,-4.060145712880825e-05
6397,639.7,0.6883639689957305,337.0148804169593,11.94639015377657,12.38523193909319,7.71268659009576,352.8179166553593,2.00710684534755e-05
6398,639.8000000000001,0.6884104652487634,337.0162951666722,11.94493319152858,12.38487837097402,7.711035027030388,352.8179455841058,-4.442565295548206e-05
6399,639.9000000000001,0.6884569503127594,337.0177099789713,11.94275569535925,12.38452624817723,7.710460560645963,352.8179756546655,2.010126223250808e-05
6400,640,0.6885034315314659,337.0191245903829,11.94173603701439,12.38417556806126,7.708507409489378,352.8180056617008,-6.098731806769564e-05
6401,640.1,0.6885499069648569,337.0205387634801,11.93984390017801,12.38382632943433,7.707770918957612,352.8180359468745,2.027574333496318e-05
6402,640.2,0.6886015298027568,337.0219538207837,11.93517044302227,12.38347682754216,7.706536278219857,352.8180634638769,4.529811138365147e-05
6403,640.3000000000001,0.6886485091320335,337.0234486022952,11.93517614315894,12.38308367365924,7.706443038027968,352.8180916669199,-3.680656963123141e-05
6404,640.4000000000001,0.6887005886104303,337.0248692386016,11.93167706678705,12.38272824061612,7.704381715914868,352.8181179290713,5.729516124919343e-05
6405,640.5,0.688747694850338,337.0263656317439,11.93165441118563,12.38233166362973,7.704298668782438,352.8181453835808,-4.310814494079551e-05
6406,640.6,0.6887998057651539,337.0277865939505,11.92815886312601,12.38197233969118,7.702166421522322,352.8181713698063,-4.496549675270245e-05
6407,640.7,0.6888521344905073,337.0292840410568,11.92584163676433,12.38156787962758,7.701740832136905,352.8181965870632,4.013654306422865e-05
6408,640.8000000000001,0.6889048163157176,337.0307867200111,11.92386881688393,12.3811542160362,7.700876134607176,352.8182231788668,3.938565892536161e-05
6409,640.9000000000001,0.688957605023327,337.0322913945754,11.92221889975284,12.38073432767247,7.699497737514952,352.8182523082751,-3.794230053966174e-05
6410,641,0.6890104168558809,337.0337970953167,11.92060719135547,12.38031008264906,7.698109143300281,352.818281424094,-3.851049973935261e-05
6411,641.1,0.689063231777537,337.03530293841,11.91877500932421,12.37988334187382,7.697101389409063,352.8183072766256,4.27739086408252e-05
6412,641.2,0.6891160394413798,337.0368089088266,11.91672685138203,12.37945471512347,7.696365903555122,352.8183303944867,4.260917782694662e-05
6413,641.3000000000001,0.689163567466803,337.038313779412,11.91675417183855,12.37902457940619,7.696211602730004,352.8183568657358,-4.199658017700614e-05
6414,641.4000000000001,0.6892157738129553,337.039736716019,11.91394351125516,12.37863978745479,7.693687207725243,352.8183866801792,4.535120219628652e-05
6415,641.5,0.689262849896999,337.0412341561965,11.91397429334928,12.37821595097062,7.693515410592998,352.8184205311186,-4.234732223107329e-05
6416,641.6,0.6893148859589175,337.0426549559235,11.91074055150497,12.3778354840296,7.690718305482251,352.8184532240873,-4.920396278862427e-05
6417,641.7,0.6893619037763928,337.0441512018077,11.91068250735919,12.37741574968987,7.690880694238825,352.8184844293704,4.668471220625747e-05
6418,641.8000000000001,0.689413906593456,337.0455715124399,11.90727723623602,12.3770387627047,7.688155888969114,352.8185117014303,-3.901682746398905e-05
6419,641.9000000000001,0.6894609041014874,337.0470667935689,11.90721032283616,12.37662244724561,7.688308530189198,352.8185380882141,3.863576158202875e-05
6420,642,0.6895128900681735,337.0484864309594,11.90362416148537,12.37624927642855,7.68592089896596,352.8185629470754,-2.876861113865203e-05
6421,642.1,0.6895598678166522,337.0499814823515,11.90355067386021,12.3758370175758,7.686075562674942,352.8185890650051,3.638618231782687e-05
6422,642.2,0.6896118232012574,337.0514017292879,11.8998756439486,12.37546747354616,7.684063322357657,352.8186155221333,3.825851055871965e-05
6423,642.3000000000001,0.6896587856904618,337.0528970345291,11.89988970352931,12.37505879745176,7.683932885232625,352.8186444059441,-3.796079546880549e-05
6424,642.4000000000001,0.6897106831032248,337.0543164722166,11.89629772878106,12.37469354840641,7.682055423176674,352.8186736423907,0.0001090971731132484
6425,642.5,0.689757629874416,337.055810152579,11.8963240791256,12.37428996424637,7.681833743385962,352.8187044665343,-5.068091096749328e-05
6426,642.6,0.6898043725354587,337.0572279491867,11.89496310025215,12.37392803500726,7.680415835890013,352.8187363273924,-3.576072691835464e-05
6427,642.7,0.6898507918616726,337.0586407208627,11.89335269980611,12.3735717641651,7.679247346307091,352.8187683654575,-4.473978044750027e-05
6428,642.8000000000001,0.6898971063200331,337.0600516889994,11.89181953249455,12.37321916432339,7.677974114974114,352.8188008223775,-2.949523555173528e-06
