Time Step,flow-time,area-q,pcm-avg-temp,temp-uniformity-index,heat-storage-rate,heat-storage-rate-comb,heat-storage-rate-shadows,htf-avg-temp,temp-uniformity-1,temp-uniformity-2,temp-uniformity-3,temp-uniformity-4,temp-uniformity-5,temp-uniformity-6
"(""Time","Step""","""flow-time""","""q""","""pcm-temp-avg""","""temp-uniformity-index""","""heat-stoarge-rate""","""heat-storage-comb""","""heat-storage-rate-shadows""","""htf-avg-temp""","""temp-uniformity-1""","""temp-uniformity-2""","""nussult-number""","""temp-uniformity-4""","""temp-uniformity-5"""
526,52.6,0.2745702690788833,324.6100924385314,3.216104161826325,494.9834978009069,0.01471131869880082,-494.9687864822081,340.8388426649657,1.834269232809245,2.805988855171805,2.5790076148073,1.322447813200072,2.071765395172206,3.735103197875054
527,52.7,0.2753043469887694,324.6235482467291,3.214263376819485,494.7120844418964,0.01419061196357774,-494.6978938299328,340.8465004887567,1.826501282783772,2.806962186654107,2.577511700621276,1.318037652887583,2.07489515573411,3.732301718496142
528,52.8,0.2760381567690834,324.6369806332068,3.212466978112923,494.4419036835203,0.01480364169041337,-494.4271000418299,340.8541480331564,1.818477576888117,2.807954621178943,2.576061881122857,1.313658854362189,2.078171832302403,3.729529096711319
529,52.90000000000001,0.2767716757316594,324.6503918260177,3.210711084759833,494.1710412299956,0.01447229972303887,-494.1565689302726,340.861785476096,1.810541503444913,2.808966416943809,2.574658033423068,1.309310046702093,2.081429406716607,3.726785265422441
530,53,0.2775049175291749,324.6637810833918,3.20899522933255,493.9013064926298,0.01478076911162773,-493.8865257235182,340.869412951656,1.802705905275305,2.809997721298281,2.573300052817056,1.304990514138863,2.084661260015295,3.72407004200034
531,53.1,0.2782379194461173,324.6771459509339,3.207319303589299,493.6313715878744,0.01475005677081143,-493.6166215311035,340.8770307348015,1.794966512125899,2.811048630102872,2.571987754094684,1.300699984885099,2.087869393079155,3.721383541791437
532,53.2,0.2789706593131458,324.6904885263993,3.205683288773023,493.3614475027201,0.01476379174966524,-493.3466837109705,340.884639051541,1.787315130029187,2.812119172760949,2.570721010018128,1.296438430130367,2.091058040246912,3.718725840007167
533,53.3,0.2797031840347901,324.7038060275279,3.204087164578302,493.0921435713157,0.01473490592711357,-493.0774086653886,340.8922379112184,1.779742867184211,2.813209339921708,2.569499524308171,1.292205453811415,2.094232374322703,3.716096815408394
534,53.40000000000001,0.2804354754186703,324.7171002234038,3.202531012159676,492.8227735350275,0.01457879810448048,-492.808194736923,340.8998274828199,1.772240896604034,2.814319829759672,2.56832321216549,1.2879976551944,2.097397872645228,3.71349633293044
535,53.5,0.2811675468156674,324.7303706957612,3.201014841954845,492.5538729054444,0.01470263939150129,-492.5391702660529,340.9074079054259,1.764801955119356,2.81545112687882,2.567191933590902,1.283812231931675,2.100558768440969,3.710924403820802
536,53.6,0.2818994028114102,324.7436175250165,3.199538426686015,492.285062642402,0.01446365085719492,-492.2705989915448,340.9149792236528,1.757421691340612,2.816603314029019,2.566105485165658,1.279648138872525,2.103716869899569,3.708381036285503
537,53.7,0.2826310600960479,324.7568400814213,3.19810151991549,492.0168158239616,0.01429549954121612,-492.0025203244204,340.9225413792256,1.750098223502799,2.817775998775327,2.565063517397624,1.275506073783438,2.106872319553538,3.705866404721676
538,53.8,0.2833624971882243,324.7700403232747,3.196703677505266,491.749170322137,0.01436724482777763,-491.7348030773093,340.9300943328204,1.742830838285995,2.818968637355998,2.564065708319246,1.271387239100411,2.110024268626207,3.703380454116659
539,53.90000000000001,0.2840937063806249,324.7832191894746,3.195344597734695,491.4812993409737,0.01400942737773292,-491.467289913596,340.9376381126586,1.735618677243287,2.820180691874398,2.563111994443914,1.2672929797004,2.113172309409233,3.700923141230517
540,54,0.2848246946038914,324.7963767165874,3.194023926821501,491.2144260219624,0.01420623445419622,-491.2002197875082,340.9451727917768,1.728460166121945,2.821411606655589,2.562202083105445,1.263224096058083,2.116316694377443,3.698494246602828
541,54.1,0.285555477938584,324.8095117833957,3.192741561127797,490.9472647506724,0.01435848118261163,-490.9329062694898,340.9526986810784,1.721352655672854,2.822662453146044,2.561335909480678,1.259175155610266,2.119458933587716,3.696093661449667
542,54.2,0.2862860651520623,324.8226238762993,3.191497948545438,490.6797986889596,0.01416738385186278,-490.6656313051077,340.9602161137079,1.714288303410495,2.823936100711586,2.560513373131516,1.25513400168778,2.12260549584843,3.693721267059513
543,54.3,0.2870164373778738,324.8357148110353,3.19029353498608,490.4126291244521,0.01411449802945697,-490.3985146264226,340.9677253406524,1.707259387090689,2.825232262092963,2.559734476591707,1.251101829423719,2.125762684745658,3.691376924723511
544,54.40000000000001,0.2877466034975188,324.8487839346091,3.189128158512528,490.1450315906398,0.01361144195129427,-490.1314201486885,340.9752266851968,1.700265105128026,2.826549918694771,2.558999146894146,1.247083265806781,2.128930384692973,3.689060633521479
545,54.5,0.2884765621961313,324.8618318042422,3.188001324105411,489.8786449048364,0.01417404081530904,-489.8644708640211,340.9827203174095,1.693309397808812,2.827887995201856,2.558307391862763,1.2430829221514,2.132104095388878,3.68677255388589
546,54.6,0.289206320433325,324.8748586037102,3.186912256092912,489.6121140004072,0.01423729037151489,-489.5978767100357,340.9902062691451,1.68639673955678,2.829245555597258,2.557659085145478,1.239104449946929,2.135278489085347,3.684512427927791
547,54.7,0.2899358802426121,324.8878646546323,3.185860362234283,489.3462378663152,0.01438094763230779,-489.3318569186829,340.9976843989368,1.679529287171668,2.830622229248568,2.557054047163602,1.235150196645031,2.138450096074615,3.682280201383373
548,54.8,0.2906652391321566,324.9008505547584,3.184845407549096,489.0804200788594,0.01429282246219898,-489.0661272563972,341.0051546487952,1.672704303752662,2.832017904902228,2.556492310894947,1.231221644541051,2.141618692926666,3.680075833718068
549,54.90000000000001,0.2913944271219417,324.9138144695252,3.183867146334227,488.8151242367333,0.01425676879880555,-488.8008674679345,341.0126169182299,1.665921906943616,2.833432957568724,2.555973792224635,1.227317928909954,2.144783241651666,3.677899249984054
550,55,0.2921234305233567,324.9267578165436,3.182925318862866,488.5504301641952,0.01434326608608316,-488.5360868981091,341.020071010488,1.659183626765069,2.834867904751873,2.555498171971708,1.223437083514139,2.147942428531795,3.675750460604059
551,55.1,0.2928522331263114,324.9396819717953,3.182019685961379,488.2854904081494,0.01390539787594847,-488.2715850102734,341.0275169186868,1.652490234224593,2.836322972445903,2.555065423854111,1.219577697204079,2.151095489683948,3.673629324584359
552,55.2,0.293580815934019,324.9525885192433,3.181150076098944,488.0213340723607,0.01429391617065079,-488.0070401561901,341.0349548220914,1.645839817734543,2.837798038667861,2.554675500193732,1.215739415874931,2.154243252466934,3.671535692416194
553,55.3,0.2943092101790707,324.9654753142447,3.180316317768179,487.7569368659842,0.01433190672106477,-487.7426049592631,341.0423849339443,1.639229323357601,2.839292718800442,2.554328162894463,1.211922553268376,2.157387252077712,3.669469423152455
554,55.40000000000001,0.2950374129032019,324.9783429266878,3.179518183718346,487.4926170191,0.01405712187957064,-487.4785598972205,341.0498072494853,1.632659738532939,2.840806665925918,2.554023092688597,1.208127322188947,2.160527064018232,3.667430486377448
555,55.5,0.295765411838257,324.9911925474645,3.17875537857271,487.2288924957394,0.01413274640732709,-487.2147597493321,341.0572218153015,1.626133137275939,2.842339764070492,2.553759885043298,1.204352923221925,2.163661696540174,3.665418811549436
556,55.6,0.2964932090937705,325.0040244824738,3.178027650144289,486.9652990267105,0.01409101806797253,-486.9512080086425,341.0646285664214,1.619651323124139,2.843892544729781,2.553538391347574,1.200597286625007,2.166790136294507,3.663434052834968
557,55.7,0.2972208136603361,325.0168381587666,3.177335057841261,486.7024000324375,0.01428801936884128,-486.6881120130687,341.0720275515695,1.613215559459675,2.845468359201061,2.553358353361284,1.196851425774833,2.169911681964833,3.661475950030242
558,55.8,0.2979482219117652,325.0296338977564,3.176695183738213,486.4390968321396,0.01419002199937225,-486.4249068101402,341.0794189428794,1.606826917867382,2.847226290773693,2.553219569707267,1.192728623998867,2.173025776691396,3.659544327213872
559,55.90000000000001,0.2986754577123747,325.0424104340161,3.176111823867495,486.175985460811,0.01400218934867681,-486.1619832714623,341.0868028184862,1.600486080603833,2.849196541725163,2.553121893695459,1.188158617330948,2.176132121813504,3.657639158628535
560,56,0.2994025030437792,325.0551691973375,3.175560682379196,485.9127019083573,0.01342427608401309,-485.8992776322733,341.0941792656182,1.594193744347675,2.851162363117681,2.553065155163279,1.183668142219609,2.179230479101919,3.655760454193098
561,56.1,0.3001293407942324,325.0679115138152,3.175041750362307,485.6503314158393,0.01383278488123807,-485.6364986309581,341.1015485008842,1.587949805361808,2.853125015721398,2.553049225824083,1.179253558256651,2.182321121076515,3.653908067762874
562,56.2,0.3008560004478806,325.0806353569491,3.174555147465648,485.3880392432868,0.01406224614597562,-485.3739769971408,341.1089106396913,1.581753913687574,2.855086849325621,2.55307387851678,1.174909314942619,2.185404489690121,3.652081848368929
563,56.3,0.3015825037101464,325.0933397105359,3.174101078845303,485.125990931847,0.01417156837338496,-485.1118193634736,341.1162656303741,1.575605609906266,2.857050050577872,2.553138975252198,1.170630304796254,2.18848124384672,3.650281719016208
564,56.40000000000001,0.3023088303565655,325.1060263561175,3.173679693909762,484.863473071884,0.01374728526442581,-484.8497257866196,341.1236135449381,1.56950418955079,2.859016663300877,2.553244333013103,1.166412305783253,2.191552154222118,3.648507412287943
565,56.5,0.3030349624844788,325.1186967791003,3.17329120353146,484.6015831305027,0.01400154553920174,-484.5875815849635,341.1309545928941,1.563448639466361,2.860988352454496,2.553389837895369,1.16225158800836,2.194618228970001,3.646758963409571
566,56.6,0.3037609144190667,325.1313501277676,3.17293575344596,484.3397688395799,0.01409815659025426,-484.3256706829897,341.1382889131849,1.557437656591299,2.862966416590476,2.553575295488098,1.158145120450906,2.197680603189707,3.645036327129499
567,56.7,0.3044866683375291,325.1439876837922,3.172613383267278,484.0780484405219,0.01410100865079755,-484.063947431871,341.145616536885,1.551469962610547,2.864951953337088,2.553800796961321,1.154090476775675,2.200740167818812,3.643339301704929
568,56.8,0.3052122304274131,325.1566092658949,3.172324153476794,483.8167970561782,0.0140827576803666,-483.8027142984978,341.1529374623674,1.545545068958579,2.866945563299418,2.554066231240763,1.150085525547362,2.203797388149849,3.641668063455516
569,56.90000000000001,0.3059375844635088,325.1692160551443,3.172067897882845,483.5551078112107,0.0138439054870787,-483.5412639057236,341.1602518410506,1.539662635548623,2.868947762006692,2.55437147748913,1.146128471194901,2.206852297182631,3.6400224660563
570,57,0.3066627400549828,325.1818074529969,3.171844541816052,483.2938590599481,0.01406394831085578,-483.2797951116373,341.1675599217791,1.533822805707023,2.870958783589584,2.554716632635031,1.142217842559375,2.209904679935578,3.638402647088276
571,57.1,0.307387698475782,325.1943838970784,3.171653877046694,483.0323837814842,0.01389639105079254,-483.0184873904333,341.1748618023146,1.528025655232181,2.872978777676788,2.555101668260458,1.138352414857313,2.212954199345211,3.636808508261555
572,57.2,0.3081124351923477,325.2069472771555,3.171495750555787,482.7714103632422,0.01401732675675404,-482.7573930364854,341.1821575298271,1.522270895163746,2.875007870431805,2.555526585714125,1.134531121181486,2.216000904718853,3.635239972048388
573,57.3,0.3088369805053464,325.2194952527378,3.171370024176924,482.5103051623164,0.01385529350319104,-482.4964498688132,341.1894472759746,1.516558043801958,2.877046200717208,2.55599114455464,1.130752962815145,2.219045121599056,3.63369702164916
574,57.40000000000001,0.3095613613478497,325.2320262155114,3.171276600622662,482.2497958912318,0.01407343175063858,-482.2357224594812,341.1967310380396,1.510886382704903,2.879093850336025,2.556495274443935,1.127017129996937,2.22208741252925,3.632179640459999
575,57.5,0.310285554077165,325.2445422060446,3.171215339636266,481.9891289983096,0.01383914154267174,-481.9752898567669,341.2040087433085,1.505254932590071,2.881150855630453,2.557038794958966,1.123322823022997,2.225128492352813,3.630687702935627
576,57.6,0.3110095917296197,325.2570412365317,3.171186235519356,481.7294593154531,0.01392298595647645,-481.7155363294966,341.2112801661946,1.49966229909284,2.883217201842984,2.557621640337467,1.119669144926745,2.228169483639396,3.629221278779232
577,57.7,0.3117334518408358,325.269525121898,3.171189266146829,481.4698862892981,0.01375891911772342,-481.4561273701804,341.2185451322367,1.49410626445558,2.885293029791689,2.558243629566898,1.116054978410819,2.231212090328076,3.627780291209938
578,57.8,0.3124571401283456,325.2819935193767,3.171224572059873,481.2109178129402,0.01386838559040271,-481.1970494273498,341.225803545312,1.488585348410226,2.88737847761242,2.558905055511312,1.112479726374482,2.234257469327385,3.626364829300066
579,57.90000000000001,0.3131806493071622,325.2944474140484,3.171291997226771,480.9516908242152,0.01365048386104917,-480.9380403403542,341.2330553883655,1.483099173794029,2.889473613284082,2.559605950243674,1.108942407675926,2.237305602841526,3.624974873680893
580,58,0.3139039665596916,325.3068876163326,3.171391258702688,480.6931880094759,0.01375725799727334,-480.6794307514787,341.2403006442134,1.47764799454614,2.891578616024776,2.560346311979021,1.105442479743651,2.24035579018094,3.623610161889217
581,58.1,0.3146271280012501,325.3193116997697,3.171522074375684,480.4345485176122,0.01381549193789766,-480.4207330256743,341.2475394120592,1.472232581608867,2.893693674333171,2.561125731412048,1.101979095519232,2.243407136017388,3.622270730212807
582,58.2,0.315350117179293,325.3317210441595,3.171684106235729,480.1752421932547,0.01321555052680523,-480.1620266427279,341.2547718918863,1.466853318709008,2.895819028287665,2.561943726342725,1.098551579869708,2.246458921345842,3.620956355719459
583,58.3,0.3160729102583165,325.3441175207221,3.171877078741126,479.9172588393434,0.01348363052560231,-479.9037752088178,341.2619981401754,1.461510497267961,2.897955121228262,2.562799587028802,1.095159079361704,2.249510677075466,3.619666927554102
584,58.40000000000001,0.3167955297063382,325.3564995649584,3.172100759415407,479.6596071017986,0.01387833479070366,-479.6457287670079,341.2692181814274,1.456204023297017,2.90010243996377,2.563692569490321,1.091800398319233,2.252562299909074,3.61840239304689
585,58.5,0.3175179922535083,325.3688663390188,3.172355057892369,479.4015572541788,0.01383273564342957,-479.3877245185354,341.2764319787972,1.450932084609917,2.902261354092999,2.564622237171007,1.08847469716099,2.255615009559223,3.617162496780907
586,58.6,0.318240280240738,325.3812192869883,3.172639929132268,479.1440135331245,0.0138672117463301,-479.1301463213781,341.2836394773399,1.445693072163187,2.904432148381431,2.565588148380874,1.085181122767273,2.25867009219708,3.61594721508643
587,58.7,0.3189624096481906,325.3935575009129,3.17295571523375,478.8862309842449,0.01362233254391398,-478.8726086517009,341.2908407298559,1.440482127540315,2.906614849302352,2.566590221139925,1.081919340802633,2.261731608015238,3.614756437339107
588,58.8,0.3196843288698903,325.4058847864773,3.173303401268728,478.6285910971564,0.01356664257630058,-478.6150244545801,341.298035800937,1.435287772415935,2.908809335373711,2.567628251422877,1.078689027088421,2.264809530357427,3.613590058560958
589,58.90000000000001,0.320406073680639,325.4181987178528,3.173683117114617,478.3718501380354,0.01367220928593582,-478.3581779287495,341.3052245531416,1.430107229773372,2.911015276795966,2.568702192247127,1.075489943609431,2.267906196449637,3.612448030209107
590,59,0.3211276510714846,325.4304988247235,3.174094169128563,478.1152608044492,0.01381199257896171,-478.1014488118702,341.3124069346438,1.424945056086072,2.913232241853842,2.569812055690153,1.072322032954472,2.271017323787826,3.611330149198072
591,59.1,0.3218490399966756,325.4427864032797,3.174535787374344,477.8581560230161,0.01351709471644469,-477.8446389282997,341.3195831867775,1.419806479971802,2.915459771159663,2.570957724602462,1.069185196975782,2.274138163441076,3.61023625566078
592,59.2,0.3225702594377099,325.4550603892879,3.175007301304293,477.601832111945,0.01394987214903409,-477.5878822397959,341.326753433519,1.414695731553095,2.917697378264228,2.572139075263432,1.066079248683329,2.277264871234975,3.609166260294134
593,59.3,0.3232913133228139,325.4673206658421,3.175508587370409,477.3447817333306,0.01353287237396472,-477.3312488609566,341.3339176738124,1.409610720268262,2.91994450481243,2.573355825213115,1.063004040421927,2.280399050040945,3.608119932897413
594,59.40000000000001,0.3240121913809572,325.479568029791,3.17604050786459,477.0885114634149,0.0135739708458118,-477.0749374925691,341.3410759380118,1.404540907651798,2.922200724813961,2.574607857059454,1.059959383573262,2.283549882013121,3.607097183284653
595,59.5,0.324732924738647,325.4918003843762,3.176606867521417,476.8323550853642,0.01359361024715611,-476.8187614751171,341.3482283613238,1.399446856321988,2.924465775573871,2.575894968373139,1.056944985948922,2.286752008597685,3.606097780584001
596,59.6,0.3254535164126733,325.5040179201241,3.177206806420428,476.5765341824895,0.01379630870124515,-476.5627378737883,341.3553748802788,1.394336544774682,2.926739646645346,2.577216970021763,1.053960376732645,2.28999845185916,3.605121880242552
597,59.7,0.3261739106818978,325.5162248377412,3.17783682552211,476.3200314154004,0.01329250593486009,-476.3067389094656,341.3625155242569,1.389242868478293,2.929022667295778,2.57857384750138,1.051005279493151,2.293259844523402,3.604169380435773
598,59.8,0.3268940940202855,325.528421769539,3.178494595194133,476.0645420581146,0.01368682175991154,-476.0508552363547,341.3696505501442,1.38418888360975,2.931315510870432,2.579965617017418,1.04807924923987,2.296515696163686,3.603240519845055
599,59.90000000000001,0.3276141076295433,325.5406058715291,3.179179034405113,475.8085226960628,0.01366341123542725,-475.7948592848274,341.3767800574844,1.379185846359905,2.933618944146673,2.581392171375603,1.045181782730689,2.299756006099689,3.602335598856373
600,60,0.3283339582885154,325.5527765944826,3.179889630524807,475.5525901510165,0.01364387988019544,-475.5389462711363,341.3839043207317,1.374237317348084,2.935933870802303,2.582853487537814,1.042312577443396,2.302977016703233,3.601454399590696
601,60.1,0.3290536330307937,325.5649350511237,3.180626343610281,475.2966886723032,0.01357232674072151,-475.2831163455624,341.3910234860706,1.369344075127047,2.938261351492,2.584349376853436,1.039470947029672,2.306177834523611,3.600597040104891
602,60.2,0.3297731079758321,325.5770826775673,3.181389183172711,475.0404368176092,0.01331452106419206,-475.027122296545,341.3981378184158,1.364505583991122,2.940602096868018,2.585879767282518,1.036656502291005,2.309358724716951,3.599763530265507
603,60.3,0.3304924102041628,325.589217878504,3.182178158781883,474.7847314521054,0.01360543890660182,-474.7711260131988,341.4052475256103,1.359720699550458,2.942956522278914,2.587444329974522,1.033868760035747,2.312520484950252,3.598953868739065
604,60.40000000000001,0.3312115394101718,325.601340899838,3.182993192950254,474.5291012837942,0.01350255170675396,-474.5155987320875,341.4123525471837,1.354988098504305,2.94532486806381,2.589042648491399,1.03110742394047,2.315664027711875,3.598167931600337
605,60.5,0.3319305070722575,325.6134511961563,3.183834248121417,474.2737416202679,0.01319768184302106,-474.2605439384249,341.419452703152,1.350306496211999,2.947707211705608,2.590674323979831,1.028372114742478,2.318790402988197,3.597405747953938
606,60.6,0.3326493128142396,325.625549033439,3.184701219160842,474.0189219179335,0.01332560313441888,-474.005596314799,341.4265479269122,1.345674409177365,2.95010356796579,2.592339287494325,1.025662644868205,2.321900535648605,3.596667123984571
607,60.7,0.3333679384988096,325.6376364616652,3.185594151840128,473.7644060602977,0.01330921209829228,-473.7510968481994,341.4336379475538,1.341090780464959,2.952513868357573,2.594037520710669,1.022978841751295,2.324995244961121,3.595952188712771
608,60.8,0.3340864017634186,325.6497119067566,3.186513180285395,473.510125982936,0.01313000893490823,-473.496995974001,341.4407226889691,1.336554705921202,2.954938066277454,2.595769455471834,1.020320628157133,2.328075350445368,3.5952611699636
609,60.90000000000001,0.3348046844250512,325.6617766873686,3.187458366885816,473.2563727857839,0.01345883113244994,-473.2429139546514,341.4478021936999,1.332065220784018,2.957375868787642,2.597535763032207,1.01768813569215,2.33114146250056,3.594594156261281
610,61,0.335522801168076,325.6738298575466,3.188429720314631,473.0023313228077,0.01320773944397047,-472.9891235833637,341.4548763964975,1.327621459933535,2.959826802132652,2.599336703162278,1.015081292443064,2.334194294007279,3.5939513219131
611,61.1,0.3362407324796234,325.6858728797445,3.189427039044182,472.7484392678449,0.01291658923947736,-472.7355226786054,341.4619452421173,1.323222422144254,2.96229014147144,2.601172347526766,1.012500332382648,2.337234483531603,3.593332498068425
612,61.2,0.336958464662035,325.6979065225623,3.190450014940719,472.4956549669941,0.01369329367383187,-472.4819616733203,341.4690087820812,1.318867512032986,2.964765034177208,2.603042369292943,1.009945160869331,2.340262545242633,3.592737644659614
613,61.3,0.3376760231873445,325.7099293993756,3.191498282004038,472.2421406077756,0.0134561705610281,-472.2286844372146,341.4760670742144,1.314555835294613,2.967250414723688,2.604946346180135,1.007415971356996,2.343279027081888,3.592166411711883
614,61.40000000000001,0.3383934060633942,325.72194136052,3.192571702042362,471.9888264054738,0.01341202748239567,-471.9754143779915,341.4831203039429,1.310286326913812,2.969745489881402,2.606884341754096,1.004912726649925,2.346284905957509,3.591618745831421
615,61.5,0.3391106070893625,325.7339430410453,3.193670341684201,471.735650166729,0.01342420709120162,-471.7222259596378,341.490168467073,1.306057761468892,2.97224976102616,2.608857039085299,1.002435208639751,2.349281037301111,3.591094598952229
616,61.6,0.3398276348305458,325.7459338682218,3.194794478253238,471.4823117058715,0.01317694060035635,-471.4691347652711,341.4972116138543,1.301869084725441,2.974763192124193,2.610865462881129,0.9999830905315396,2.352268174192715,3.590594081386729
617,61.7,0.3405444818277231,325.757914545879,3.195944193275686,471.229782311021,0.01333044101952652,-471.2164518700015,341.5042496752035,1.297719529460795,2.977285903593054,2.612910085604124,0.9975558954691723,2.355246772133693,3.590117087058212
618,61.8,0.3412611068437675,325.7698882611315,3.197119458936017,470.9776807777086,0.01360202902383278,-470.9640787486848,341.5112825042693,1.293608862156212,2.979818292118633,2.614990333531507,0.9951531235238742,2.358217072723191,3.589663550508098
619,61.90000000000001,0.3419775974365482,325.7818484882223,3.19831992443219,470.7250620303865,0.01338283861521816,-470.7116791917713,341.5183102047787,1.28953665464048,2.982361038188406,2.617104987961759,0.9927739584530189,2.361179214988348,3.589232966658046
620,62,0.3426939158322758,325.7937982220133,3.199545266396955,470.4724586443896,0.01312739599490698,-470.4593312483947,341.525332806636,1.285502601230739,2.98491502664745,2.619252640978271,0.9904175656717623,2.364133329960104,3.588824949753938
621,62.1,0.3434100542650383,325.8057381366805,3.20079521838431,470.2207775621701,0.01327177415116054,-470.2075057880189,341.5323502098632,1.281506048803258,2.98748088288434,2.621432005621628,0.9880834008631492,2.367079813599218,3.58843907305164
622,62.2,0.344126042224272,325.8176662475528,3.202069536072318,469.9686046322093,0.01301842864797464,-469.9555862035613,341.5393624563194,1.27754604680711,2.990059099706615,2.623641951877294,0.9857704652441207,2.370019331423879,3.588075051966557
623,62.3,0.3448418646493414,325.8295836155262,3.203368097320955,469.7169346115297,0.01317759852395994,-469.7037570130057,341.5463695804602,1.273621602325837,2.992650624986437,2.625881635089714,0.9834769330554869,2.372952621876335,3.587732606445431
624,62.40000000000001,0.345557536070544,325.8414894354246,3.204691476453951,469.4650519935508,0.01317293290830435,-469.4518790606425,341.5533717702988,1.269730945576742,2.99525902945594,2.628150270422788,0.9811950726576396,2.375881216731953,3.587411585595656
625,62.5,0.3462730287729414,325.8533858565838,3.206040569015835,469.2128691585255,0.01273557280707038,-469.2001335857184,341.5603689541355,1.265871416296104,2.997888860944189,2.630447593583714,0.9789157373857027,2.378807412551255,3.587111852506561
626,62.6,0.346988359741864,325.8652716307029,3.207415736942143,468.9621816518419,0.013242293154061,-468.9489393586878,341.5673610576803,1.262041723112061,3.000541457392419,2.632773423650509,0.9766372583802009,2.381732335797304,3.586833365895458
627,62.7,0.3477035021040076,325.8771487830188,3.208816892597006,468.7110958902997,0.01326422048345322,-468.6978316698163,341.574347995929,1.258242152089389,3.003217163366659,2.635127887954477,0.9743607264328791,2.384655320798421,3.586575778821486
628,62.8,0.3484184601299606,325.8890168433001,3.210243983054387,468.4595232861248,0.0129249430461158,-468.4465983430787,341.5813298763281,1.254473702257822,3.005915581736817,2.637511485811225,0.9720879969758646,2.387575412330103,3.586338999450466
629,62.90000000000001,0.3491332084698642,325.9008774097089,3.211696972664195,468.2083340651471,0.01304521142790449,-468.1952888537192,341.5883069274871,1.250736902069937,3.008635670488577,2.639924750857548,0.9698210049121643,2.390492216298526,3.586123126445579
630,63,0.349847743748607,325.9127306689447,3.213175576250807,467.9573690800357,0.01340905323070629,-467.943960026805,341.5952793613196,1.24703134513296,3.011375562865017,2.642368229709033,0.9675624233075921,2.393405832266118,3.585927925161279
631,63.1,0.3505621016756875,325.9245740461908,3.21467931662986,467.7066049205088,0.01360758791661354,-467.6929973325922,341.6022471079649,1.243356588597708,3.014132898479981,2.644842121837775,0.9653147391228862,2.396316586526356,3.585753366746914
632,63.2,0.3512763006972848,325.9364066296524,3.216208029339943,467.4555839915743,0.01328072450684559,-467.4423032670674,341.6092101269165,1.239710318286567,3.0169057219139,2.647346409290211,0.9630803440042672,2.399226335045885,3.585599318606855
633,63.3,0.3519903191044587,325.9482299661917,3.217761457905101,467.2051873696525,0.01345929858559813,-467.1917280710669,341.6161683026842,1.23609035481543,3.019692786382099,2.649880845142215,0.9608610350411838,2.402136813765174,3.585465584652103
634,63.40000000000001,0.3527041703242874,325.960043900808,3.219339982636214,466.9557077014814,0.01364711521837236,-466.942060586263,341.6231211830263,1.2324910218574,3.022493377259754,2.652444779704406,0.9586585944150204,2.405053062767955,3.585352122104108
635,63.5,0.3534178285266403,325.9718498601306,3.220944765583489,466.7052867255354,0.01310274672773204,-466.6921839788076,341.6300688207955,1.22889952417979,3.025307067119086,2.655037479985441,0.9564743243351069,2.407986571341169,3.585258994954905
636,63.6,0.3541312933629173,325.9836478437477,3.222577218914087,466.4554168535884,0.01317089109052461,-466.4422459624979,341.6370113065055,1.225302281095718,3.028133636524347,2.657658387520927,0.9543095125539232,2.410949577672826,3.585186358487559
637,63.7,0.354844552147871,325.995438694621,3.224235616017793,466.205616014137,0.01311292478135684,-466.1925030893556,341.6439486840622,1.221712594305932,3.03097314940571,2.660307216847277,0.952165295057354,2.413929898827414,3.585134395965476
638,63.8,0.3555576050163998,326.0072221121758,3.225918041255652,465.9564104690665,0.01348925656924038,-465.9429212124973,341.6508811463497,1.218145004051489,3.033825142075368,2.662983712624158,0.950043100077781,2.41691436976454,3.585103459335844
639,63.90000000000001,0.356270485092337,326.0189957198845,3.227624919885304,465.7062107999633,0.01303370064411169,-465.6931770993193,341.6578087675648,1.214593226671222,3.036688532146472,2.665687728014203,0.9479443716568243,2.419908656070437,3.585093876530187
640,64,0.3569831783525962,326.0307605772614,3.229355681070236,465.4568993010162,0.01355596036211892,-465.4433433406541,341.664731761912,1.211061547892186,3.039562957456341,2.668419262185983,0.9458697506715886,2.422908985639411,3.585105941895172
641,64.10000000000001,0.3576956568438379,326.04251877985,3.231117792257533,465.2070119657803,0.01342367245374732,-465.1935882933266,341.6716502356494,1.207488966340059,3.042449276623832,2.671178366532937,0.9438190355882223,2.425970571547267,3.585139586045638
642,64.2,0.3584079273740282,326.0542697549629,3.232937188670868,464.9573360165284,0.01353951538339615,-464.943796501145,341.6785644537736,1.20366094427881,3.045347582704588,2.673964459589745,0.9417918779527944,2.42928920748399,3.585194584008728
643,64.3,0.359119998443203,326.0660128040055,3.23478648253362,464.7074889945366,0.01374297961249837,-464.6937460149241,341.6854746484597,1.19980232124057,3.048256916965414,2.676776949493852,0.9397888766033404,2.432661582957129,3.585270490539135
644,64.40000000000001,0.3598318754890018,326.0777477231879,3.236649767224702,464.4577328994675,0.01367291748161037,-464.4440599819858,341.6923807858233,1.196039691376525,3.051176236400507,2.679614987530262,0.9378107228333851,2.435972124648714,3.585367210177578
645,64.5,0.3605435534280875,326.0894747903835,3.238526884227635,464.2079349481322,0.01340996369215119,-464.19452498444,341.6992829096436,1.192368609131364,3.054104537195719,2.682477900199733,0.9358580966777931,2.439224097753736,3.585484583601091
